c50114,s3,Checking in and checking out is the worst experience one can ever imagine! ,[Checking in][-],[checking out][-],,,,,,
,,"The platinum line is always jammed (and I don't think many of them are gold or platinum members) and with one staff serving that line, it usually takes up to 30 mins before I was checked in",[checked in][-],[staff][-],,,,,,
c50114,s4,(I stayed at the Sheraton 3-4 times after the Sheraton Club closed and I keep reminding myself I have to raise a complaint,,,,,,,,
c50114,s5,)  Another big issue is the gym and the changing room,[gym][-],[changing room][-],,,,,,
c50114,s6,"I think the hotel sells outside membership to the gym and hence the changing room is often packed, filthy and dirty",[gym][-],[changing room][-],,,,,,
c50115,s3,The hotel is relatively brand new but the not so high quality of finishing is beginning to show and the corridors smelt of cigarette smoke even on nonsmoking floors,[corridors][-],[cigarette smoke][-],[nonsmoking floors][-],,,,,
,,Why would there be just one towel?,[towel][-],,,,,,,
c50116,s6,Already this inconvenienced us since we were in a hurry to shower and leave for dinner,[shower][-],,,,,,,
c50116,s7,I called Guest Services immediately,[Guest Services][-],,,,,,,
c50116,s8,"There was a long message in three different languages about how much they valued our patronage and that the conversation would be recorded, blah blah",,,,,,,,
c50116,s9,I asked for a second towel,[towel][0],,,,,,,
c50116,s10,The staff very sweetly replied that housekeeping would see to it immediately,[staff][+],[housekeeping][0],,,,,,
c50116,s11,Was it recorded? ,,,,,,,,
,,What do they do with the recordings?  ,,,,,,,,
,,"Well, Sheraton housekeeping may have seen to it",[housekeeping][0],,,,,,,
c50117,s1,They don't have any upgrade,[upgrade][-],,,,,,,
c50117,s2,"For check in, I showed passport then need wait 30min until receive room key",[check in][0],[room key][0],,,,,,
c50117,s3,"For drinking they don't have good lounge now also 1F tea space charged me 100%, ask asked AMEX SPG discount they don't know how work",[drinking][0],[lounge][-],,,,,,
c50118,s4,Expect big crowds of people,,,,,,,,
c50119,s1,Very bad service at thin__heraton_,[service][-],,,,,,,
c50119,s2,staff don't speak English,[staff][-],,,,,,,
,,We stay there in two rooms and really was the worst experience we ever had in a hotel,[rooms][-],[experience][-],,,,,,
c50119,s3,Bad bad bad bad bad service! ,[service][-],,,,,,,
,,Or not service at all,[service][-],,,,,,,
c50120,s1,"When I checked in, I arranged for an earlier checkout than originally planned for the trip",[checkout][-],,,,,,,
c50120,s2,I was told that it is fine and I will not be charged extra,,,,,,,,
c50120,s3,"Today when I was checking out, the staff was so confused",[checking out][0],[staff][-],,,,,,
c50121,s2,Check in / out not flexible,[Check in][-],,,,,,,
c50121,s3,Room is spacious but neither well-maintained nor any special,[Room][-],,,,,,,
c50121,s4,Amenities was not attractive at all,[Amenities][-],,,,,,,
c50122,s2,"Apparently the largest hotel in macau with 4,000 rooms  I only got my key at 6pm, not great  ""Forest"" theme in the lobby and there's an ok shopping mall attached",[key][0],[lobby][0],[shopping mall][0],,,,,
c50122,s5,"Overlooking the Parisian, with the gaudy multi coloured ""eiffle tower""  Gym is medium sized, with an ok locker/sauna area",[locker][0],[sauna][0],,,,,,
,,May be because of the same reason the staff was not able to attend well during the check-in and check out process as well,[staff][-],[check-in][-],[check out][-],,,,,
c50123,s3,"There are multiple elevator banks, the least that could be done is to have someone guide after check in, which one is to be used!",[elevator banks][0],[check in][0],,,,,,
c50124,s1,This hotel was average when comparing it to others in Hong Kong and the standard of them,,,,,,,,
c50124,s2,The room was spacious however when you walked in it didn't seem like it was immaculately clean like others in Hong Kong,[room][0],,,,,,,
c50124,s3,The buffet breakfast was very average there aren't many breakfast options and the quality wasn't the best,[buffet breakfast][0],[breakfast options][-],[quality][-],,,,,
c50124,s4,The staff are all helpful and polite,[staff][0],,,,,,,
c50126,s1,There was 8 of us booked in a club room for 3 nights,,,,,,,,
c50126,s2,It is a massive hotel,,,,,,,,
c50126,s3,"Was extremely disappointed when we first arrived as the club room was being renovated and alternative arrangements were arranged, we weren't aware of this",[club room][-],,,,,,,
c50126,s4,We were told that the new club facilities are going to be magnificent when finished,[club facilities][0],,,,,,,
c50126,s5,"Really, I'm not going to be around so didn't want to be told this at check in",[check in][0],,,,,,,
c50126,s6,"The alternative arrangements were not well explained and left us confused, we needed more information and assurance",,,,,,,,
c50126,s7,"The rooms are ok and ours was at the end of an extremely long corridor that overlooked air-conditioners of a building, not great",[rooms][0],[corridor][0],[air-conditioners][0],,,,,
c50126,s8,"After working out there were 2 rooms we needed to use as our club room , one for breakfast, one for evening drinks ",[rooms][0],[club room][0],[breakfast][0],[evening drinks][0],,,,
c50127,s1,First time staying at a Sheraton Hotel and I must say it was just ok,,,,,,,,
c50127,s2,"Room was spacious and clean, although some of the furniture were a little damaged by previous guests",[Room][0],[furniture][-],,,,,,
c50127,s3,Big down point is that the mini fridge was empty (like in most Chinese hotels),[mini fridge][-],,,,,,,
c50127,s4,The electric kettle was nasty dirty,[electric kettle][-],,,,,,,
c50127,s5,couldn't even fix a tea,,,,,,,,
c50127,s6,The bathrobes in our wardrobe had holes,[bathrobes][-],[wardrobe][-],,,,,,
,,I was expecting a 5 stars standard service that was not delivered,[service][-],,,,,,,
c50128,s1,The shuttle bus dropped us at the entrance close to the mall despite us telling him that we are not here for gambling but to check in to the hotel,[shuttle bus][-],[entrance][0],,,,,,
c50128,s2,"There is no bell boy to help us carry the luggage at the mall entrance, so we ended up carrying our own luggage and my 2 year old daughter and walk all the way from the mall to the hotel",[bell boy][-],[mall entrance][-],,,,,,
c50129,s2,"Read a few good reviews and decided to book this hotel, but I was wrong",,,,,,,,
c50129,s3,"Check in was bad, service was terrible",[Check in][-],[service][-],,,,,,
c50129,s4,Breakfast was mediocre,[Breakfast][-],,,,,,,
c50129,s5,"No, I won't stay in this hotel again",,,,,,,,
c50130,s1,"I stay here for 2 nights, book a deluxe room and was upgraded to executive room with club lounge access on confirmation",[deluxe room][0],[executive room][0],[club lounge access][0],,,,,
c50130,s5,"Room is very big but seriously I don't need such a big room, I only stay like 8 hours in the room daily",[Room][0],[room][-],,,,,,
c50130,s6,"What I appreciate is the wifi, really very great wifi, other than that, the rest are normal to me",[wifi][0],[wifi][0],,,,,,
c50130,s7,"Hotel shuttle bus from pier do not indicate their hotel name, I was wondering do they really have 4000_",[shuttle bus][0],,,,,,,
c50131,s1,The Sheraton Grand Hotel on the Cotai Strip is a big hotel with over 4000 rooms,,,,,,,,
c50131,s2,It's so big that noone is allowed to check in before 3pm,[check in][0],,,,,,,
c50131,s3,This means that at 2,,,,,,,,
c50131,s4,45pm every day there are queues of new arrivals wanting to check  in at the same time,[queues][-],[check  in][-],,,,,,
c50131,s5,I went to the casino for a couple of hours to avoid the check in queues and even then I had to wait in line for 40 minutes when I lined up at around 4,[check in queues][-],,,,,,,
c50131,s8,The ground floor which includes the check in counters and casinos is always like shopping on Christmas Eve,[check in counters][-],,,,,,,
c50131,s9,"Location is good, you can see 5 or 6 hotels without going outside and there are shopping malls amongst them all",[Location][0],[shopping malls][+],,,,,,
c50131,s10,Rooms and restaurants are typical Sheraton standard,[Rooms][0],[restaurants][0],,,,,,
c50132,s1,I am platinum member of SPG,,,,,,,,
c50132,s2,"Didn__ mug feel like I__ platinum member no greeting when I check in, even no upgrade the guy said fully booked on Friday?  No welcome fruits either",[greeting][-],[check in][-],[upgrade][-],[welcome fruits][-],,,,
c50133,s1,The room was very spacious,[room][-],,,,,,,
c50133,s2,It looked clean except I saw some mold growing on sink,,,,,,,,
c50133,s3,I didn't know much about Macao so location of this hotel wasn't too good for me,[location][-],,,,,,,
c50133,s4,I just signed up for spg membership and the staff told me that I won__ get points for staying since I booked the room thru trip advisor/Expedia,[staff][0],,,,,,,
c50133,s5,I thought most people book a hotel thru travel agency like Expedia,,,,,,,,
c50134,s1,Sheraton is not my favourite hotel especially not impressed at all with the check-in experience yesterday but this housekeeping lady is best in class,[check-in][-],[housekeeping][+],,,,,,
c50135,s1,Checking-in waiting for a pretty long time,[Checking-in][-],,,,,,,
c50135,s2,"Checkin staff bad attitude, look like don't want to work",[staff][-],,,,,,,
c50135,s3,"They only care about the casino business, their English is bad, finally, I checked in, the room still ok, but the internet is slow",[casino business][-],[checked in][-],[room][-],[internet][-],,,,
c50135,s4,The showerhead is not working well,[showerhead][-],,,,,,,
c50135,s5,Not sure is it a real Sheraton standard,,,,,,,,
c50136,s1,"Yes, this is a grand hotel with 4000 rooms but that's pretty much where the Sheraton experience stops",[rooms][0],,,,,,,
c50136,s2,We went there for my fiancee birthday and even after being a SPG member there was no SPG experience,[experience][-],,,,,,,
c50136,s3,Firstly we were asked to checkin at the mobile desk and not at the spg counter which itself was weird but not a big deal,[checkin][-],[mobile desk][0],[spg counter][0],,,,,
c50136,s4,Then during the check in the staff at the counter forgot to tell us about breakfast and print the vouchers even though it was paid for,[check in][+],[staff][0],,,,,,
c50136,s5,Best of all the system did not show it was my fiance's birthday even though she is a spg member and the booking was on her account and I had to separately go and ask the service desk if they could arrange for something to make her feel special,[service desk][0],,,,,,,
c50136,s6,The breakfast was at Xin and predominantly Chinese non vegetarian food ,[breakfast][0],,,,,,,
c50137,s1,In true sense a grand hotel,,,,,,,,
c50137,s2,Located just opposite the Venetian and Parisian good place to go around,,,,,,,,
c50137,s3,For Indian food go to golden peacock in Venetian,,,,,,,,
c50137,s4,"rooms are ok and when you are in macau, you are hardly in the room",[rooms][0],[room][0],,,,,,
c50137,s5,Good place for a short stay,,,,,,,,
c50137,s6,Staff needs training on English as understandably not their first language,[Staff][-],,,,,,,
c50138,s1,We stayed 3 nights in early November and had been informed prior to arrival (not prior to booking however) that the SPG Club lounge was closed for refurb,[Club lounge][0],,,,,,,
c50138,s2,This was disappointing seeing as it is advertised as the biggest and best Club Lounge in the world,[Club Lounge][-],,,,,,,
c50138,s3,On arrival we went to the makeshift SPG members check-in to large queues,[check-in][0],,,,,,,
c50138,s4,"Our upgraded room to a suite was good however I had booked a room for 3 people as my sister-in-law was sharing and they had made no provisions for this ie extra towel, dressing gown, bathroom soaps, glass etc",[room][0],[suite][0],[towel][-],[dressing gown][-],[bathroom soaps][-],[glass][-],,
c50138,s6,Instead of the Club lounge we had access to a choice of 2 places for breakfast and in the evening a buffet restaurant which was excellent,[Club lounge][0],[breakfast][0],[buffet restaurant][+],,,,,
c50139,s2,We were quite shocked to find our guest room a little dusty and the carpet in both our guest room and in the corridor somewhat grubby,[guest room][-],[carpet][-],[guest room][0],[corridor][0],,,,
c50139,s3,The bath towels that were provided to us were old and fray,[bath towels][-],,,,,,,
c50139,s4,"We ate breakfast at the coffee shop Feast where despite having paid MOP$502 (AUD $80) for the two of us, we could not have been tempted to have more than just a coffee and a plate of fresh fruits",[breakfast][0],[coffee shop Feast][0],,,,,,
c50139,s5,The food items on the buffet counters were poor in terms of quality and presentation,[food][-],[buffet counters][0],,,,,,
c50139,s6,"In the section where the chef was making extremely greasy fried eggs from a pan with excessive oil, he literally would place the already cooked eggs on a piece of_",[chef][-],[eggs][-],,,,,,
c50140,s1,When we checked in there was no-one in front of us and there was no-one behind us so we were checked in with three staff helping us,[checked in][0],[staff][0],,,,,,
c50140,s3,We had trouble with the lift system -  only some lifts will take you to your floor and this is not clearly marked,[lift system][-],[lifts][-],,,,,,
c50140,s4,You go into the lift and the floor number is there but when you put your card in the slot and push the floor number the button does not light up,[lift][-],[card][0],[slot][0],,,,,
c50140,s5,It took us going back to the check in desk twice to be instructed on how the lift system works,[check in desk][0],[lift system][0],,,,,,
c50141,s1,"Be warned that even if you pay for the CLub floor rooms, ordering anything (including a bottle of beer) will take them a minimum of 25 minutes to deliver, by which time you can expect the cold beer to be a bit warm",[CLub floor rooms][0],,,,,,,
c50141,s2,On a three day stay housekeeping will not bother to make your room or change the towels,[housekeeping][0],[room][0],[towels][0],,,,,
c50141,s3,You only get that service if you chase the hotel manager,[service][0],,,,,,,
c50142,s2,Check in was done in the Club Lounge on the 4th floor instead of the main lobby which was less crowded but then the walk from the lobby to the Lounge took 10 minutes with a high chance of getting lost since the it was located amongst a spread of conference rooms and was not very clearly indicated,[Check in][0],[Club Lounge][0],[main lobby][-],[lobby][0],[Lounge][0],,,
c50142,s3,The check in process was painless enough but took much longer than average,[check in][0],,,,,,,
c50142,s4,Upon entering the suite one would immediately feel the sheer size of it and it was actually quite tastefully decorated in bright colours,[suite][0],,,,,,,
c50143,s4,Elevator system was annoying; 10:1 ratio of security guards:servers at the pool; no designated children's pool which meant noisy(but cute) kids in every pool area; advertised 15% discount for SPG members was not applied to my food bill; gym is way too small for a hotel of this size,[Elevator][-],[security guards][-],[children's pool][-],[food bill][-],[gym][-],,,
c50143,s5,was offered a shocking 1 drink for 2 people for a 2 night stay,[drink][-],,,,,,,
c50144,s3,"However, the Family Suite we booked came with a bunk bed, the top bunk of which did not have a mattress - it had a stone-hard mattress base that was covered by a mattress topper",[Family Suite][0],[bed][-],[mattress][-],[mattress][0],,,,
c50144,s4,"After our daughter's very painful night on the 'bed' we complained to the hotel, who provided us a rollaway bed",,,,,,,,
c50144,s5,That was nice but they really shouldn't have supplied such an uncomfortable / incomplete bed in the first place,[bed][-],,,,,,,
c50144,s6,"A real shame for what, otherwise, was a perfectly decent hotel",,,,,,,,
c50145,s1,One of the worse swimming pool in a hotel we have ever experienced,[swimming pool][-],,,,,,,
c50145,s2,"The water in the pool was murky and uncomfortable, the walkway along the swimming pool was narrow to walk",[water in the pool][-],[walkway][-],[swimming pool][-],,,,,
c50145,s3,"Each child under 140cm has to wear life jackets or arm bands, each pool has at least 1 security guard_ standing next to the pool to watch the guests, yet there are no life guards",[security guard][0],[pool][0],,,,,,
c50145,s4,"The guests would probably feel a lot better with life guards instead of security guards, people at least would not feel been watched as criminals",[life guards][+],[security guards][-],,,,,,
c50145,s5,"The pool area supposed to feel relaxed while we are on vacation, instead Sheraton Macau made the guests felt under close watch by the security guards, while the pool is only 1.2 meter deep",[pool area][-],[security guards][-],,,,,,
c50145,s7,"When we sat down they did not offer any water, but made sure we did not bring any drinks",[water][-],,,,,,,
c50146,s1,One of the worst pool experiences at an otherwise not bad hotel,[pool experiences][-],,,,,,,
c50146,s2,The water was dirty - felt like I was swimming in a river,[water][-],,,,,,,
c50146,s3,This was at 11am - not enough time for otherwise unclean fluids to cumulate in the pool for the day,[pool][-],,,,,,,
c50146,s4,"This was surely a water filtration/cleaning problem - either too infrequently done, or not done at all overnight",[water filtration/cleaning][-],,,,,,,
c50146,s5,Waiters didn't take food or drinks orders or offer water at poolside,[Waiters][-],[poolside][0],[food or drinks orders][-],,,,,
c50146,s7,"When I ordered and was about to walk back to my seat to wait, the waitress asked ""you gonna pay for that?"" - without explaining that unlike most hotels, here you pay upfront, not sign for it after",[waitress][-],,,,,,,
c50146,s9,I speak Chinese - the waitress would sound equally rude in Chinese,[waitress][-],,,,,,,
c50147,s3,"I booked Club Level as an extra treat so imagine our surprise when upon arrival, they informed us that the Club Lounge was closed",[Club Level][-],[Club Lounge][-],,,,,,
c50147,s4,We were really disappointed,,,,,,,,
c50147,s5,"Alternative arrangements were made but we really didn't care for the large, noisy atmosphere of Xin",[atmosphere][-],,,,,,,
c50147,s6,Breakfast at Bene was similarly chaotic,[Breakfast at Bene][-],,,,,,,
c50147,s7,"We chose the club lounge because we don't like large, noisy venues",[club lounge][-],,,,,,,
c50147,s9,"however at the end of the day, I'm disappointed that we didn't experience what we expected to in booking the club lounge",[club lounge][-],,,,,,,
c50148,s1,I'm very happy with the room,,,,,,,,
c50148,s2,But hotel service definitely needs improvement,[service][-],,,,,,,
c50148,s3,"Food lacks variety, be it the breakfast at Bene or afternoon tea at Palms",[Food][-],[breakfast at Bene][-],[afternoon tea][-],,,,,
c50148,s5,"There was no greetings when I went to Bene for breakfast, was left there not knowing whether I shall go in and find a seat directly all by myself or someone will usher me in",[greetings][-],[Bene for breakfast][-],,,,,,
c50148,s6,"Finally a staff showed me in, but she was going to leave without asking if I want tea or coffee",[staff][0],,,,,,,
c50148,s7,That's a different five-star hotel breakfast buffet experience,[breakfast buffet][0],,,,,,,
c50148,s8,"In the afternoon as the free (of course, it's included in the room rate) afternoon tea provided really is not the type I expected (I am sure Macau as a paradise for food and entertainment",[afternoon tea][-],,,,,,,
c50149,s3,just now the Manager threatened to block the pool for my 7 year old daughter,[Manager][-],[pool][-],,,,,,
c50149,s4,Physically threatened to not allow us into the pool due to an archaic policy about swimming,[pool][-],,,,,,,
c50149,s8,What kind of customer service is that,[customer service][0],,,,,,,
c50150,s1,We chose the Sheraton as a safe value but ended up quite disappointed,[value][-],,,,,,,
c50150,s2,The check-in was efficient and friendly,[check-in][-],,,,,,,
c50150,s3,We stayed in a Deluxe king room,[Deluxe king room][-],,,,,,,
c50150,s6,Breakfast was a major disappointment,[Breakfast][-],,,,,,,
c50150,s7,I realized that this - never before seen - wait in line was not due to capacity issues but rather organisation,[organisation][-],,,,,,,
c50150,s8,There were so many free tables but all were dirty and waiting to be turned and that is the reason we had to wait,[tables][-],,,,,,,
c50150,s9,No plates at stations,[plates][-],,,,,,,
c50150,s10,No be leans in coffee machine,,,,,,,,
c50150,s11,No tea spoons,[tea spoons][-],,,,,,,
c50151,s1,"To whom it may concern, I have to say that I was very disappointed with the Concierge Night Shift Male Staff on 17th of Sep",[Concierge][-],[Male Staff][-],,,,,,
c50152,s4,"If you're going to the casino there is one that takes up a lot of space, it is right in front of the shabby reception",[reception][-],,,,,,,
c50153,s2,Poor check-in process,[check-in][-],,,,,,,
c50153,s7,Breakfast expensive and poor quality,[Breakfast][-],[quality][-],,,,,,
c50153,s8,Old room furniture nothing like advertised,[furniture][-],,,,,,,
c50153,s9,Scuffed walls and stained carpets,[walls][-],[carpets][-],,,,,,
c50154,s1,"During the 3 days staying, Cleaning service was poor that always not give the water then we requested the cleaning service",[Cleaning service][-],[water][-],,,,,,
c50155,s1,"After lined up over 20 minutes to check-in, the receptionists told us they couldn't find our bookings with 2 rooms",[check-in][-],[receptionists][0],[bookings][-],,,,,
c50155,s5,"2 receptionists to handle one booking during the whole check-in procedure, it took almost an hour to get our room keys, totally not up to international brand standard",[receptionists][0],[check-in][-],[room keys][0],,,,,
c50156,s1,This is a massive hotel with super long check in lines,[check in][-],,,,,,,
c50156,s5,"Seriously, pay extra for clubroom check-in and keep your sanity",[clubroom check-in][0],,,,,,,
c50157,s5,"The other issue for us was the breakfast, food was below average & staffs were unhelpful",[breakfast][-],[food][-],[staffs][-],,,,,
c50158,s3,"Do not expect great service, etc, it's too large for them to manage this effectively (though not bad)",[service][-],,,,,,,
c50159,s3,"So many things that make a hotel stay great did not exist here, First of all, we are SPG members, so we SHOULD be able to check in at the SPG counter, but they would not let us check in as we didn't have the card on us at the moment",[check in][-],[check in][-],,,,,,
c50159,s5,"The checkin service counter staff were so rude, they actually told us to 'go away', come back later, Also, the rooms were not cleaned, nor new supplies replenished",[checkin service counter staff][-],[rooms][-],[supplies][-],,,,,
c50159,s6,"The pool is overcrowded, and a child was actually seen peeing in the pool from the side! All in all, very shoddy service indeed",[pool][-],[service][-],,,,,,
c50160,s1,"I recently stayed at this hotel, the price was high and the service was low",[price][-],[service][-],,,,,,
c50160,s2,Staff didn't even clean our room or replenish the coffee or tea,[Staff][-],[room][0],,,,,,
c50160,s3,The check in experience was horrendous and actually had me near tears by the time everything was finished,[check in][-],,,,,,,
c50160,s5,I will definitely be taking my visits elsewhere,,,,,,,,
c50161,s2,The experience this time was rather disappointed,[experience][-],,,,,,,
c50161,s3,"Being SPG member, I was eligible to check in/check out at their SPG member zone",[check in/check out][0],,,,,,,
c50161,s4,"At check-in, not sure why, but I spent long time to do the check in (even I've booked the room via hotel website and got their email to remind me to send them my estimate arrival time",[check-in][0],[check-in][-],,,,,,
c50161,s8,"Requested my non smoking room, however, when I got into the room, OMG, the cigarette smell was very strong and am sure it's stuck with the carpet",[cigarette smell][-],[carpet][-],,,,,,
c50161,s9,"Moreover, I was able to find the burnt stain on the carpet (3-4 spots)",[carpet][-],,,,,,,
c50161,s10,Housekeeping came to use the odor spray to try to cover the 'smell',[Housekeeping][-],[smell][-],,,,,,
c50162,s1,"Rooms not delivered on time, banquet service was rude, unruly and uncooperative",[Rooms][-],[banquet service][-],,,,,,
c50162,s2,"Their banquet manager, a Gagan ----- , actually started shouting and abusing, very uncharacteristic of hotel management, no signs of hospitality at all",[banquet manager][-],,,,,,,
c50162,s3,Overall a very sad and pathetic experience,[experience][-],,,,,,,
c50162,s4,Doesn't deserve a 5 star rating,,,,,,,,
c50162,s5,Housekeeping had the slowest service,[Housekeeping][-],,,,,,,
c50163,s1,To start with it doesn't deserve a five star tag because the kind of services they offer to their guest is pathetic,[services][-],,,,,,,
c50163,s2,called several times for towels which never  came called for extra bed which never till 3 am in the morning and above that staff is also very rude,[towels][-],[bed][-],[staff][-],,,,,
c50163,s4,the banquet manager Gagan gupta is very rude and didn't accomodate our request !!!,[banquet manager][-],,,,,,,
c50164,s2,"I can never imagine a hotel like Sheraton provided nothing for my birthday, no birthday cards and not even a word of blessing which was very disappointing",[birthday cards][-],[word of blessing][-],,,,,,
c50164,s3,I still remembered we queue for check-in process which kept us waiting for more than half an hour,[check-in][-],,,,,,,
c50164,s4,"When we were waiting, I could see there were many staff presented while they refused to open an extra check-in counters ( 3 counters are closed and opened after we had wait for 20 minutes) We bought a package with breakfast, I would say the check in helper had ignored this",[staff][-],[check-in counters][-],[check in helper][-],,,,,
c50164,s5,"If we didn't remind the staff, he totally forgot and treated us with no breakfast",[staff][-],[breakfast][-],,,,,,
c50165,s4,The rooms were neat and spacious but there__ something about the smell that I cant figure out about,[smell][-],,,,,,,
c50165,s5,The attendants in the lobby were two things,[attendants][-],,,,,,,
c50166,s2,"This huge hotel took almost an hour to check in, very long queue and each queue also take such a long time",[check in][-],,,,,,,
c50166,s3,The hotel need a lots more check in counter,[check in counter][-],,,,,,,
c50167,s3,"Compared to the rooms that I stayed in during my last visits, this room was a bit dirty and old",[room][-],,,,,,,
c50167,s4,"The bathroom, especially, was a bit rusty",[bathroom][-],,,,,,,
c50167,s5,"Also, the lobby is extremely crowded and noisy, which is not welcoming to hotel guests",[lobby][-],,,,,,,
c50168,s3,When we arrived we had to wait around 1h45 before being able to check-in,[check-in][0],,,,,,,
c50168,s6,Our plan was to enjoy of the swimming pool in the afternoon,[swimming pool][0],,,,,,,
c50168,s7,we arrived at the swimming pool when the sun was almost already gone (and the swiming pool was closing at 6PM,[swimming pool][0],[swimming pool][-],,,,,,
c50168,s9,Everything seemed normal for the staff,[staff][-],,,,,,,
c50168,s11,That's the first time that we experience such a bad service in an Hotel of that standing,[service][-],,,,,,,
c50169,s1,"Despite management's claim that they are trying to improve their check-in process, the line to check-in is still indeed one hour",[check-in][-],,,,,,,
c50169,s3,"That's lack of hospitality, a nuisance, but what's inexcusable is the lack of housekeeping, We stayed for three nights and had been offered the ""eco-friendly"" option of trading in housekeeping for a late checkout",[housekeeping][-],[housekeeping][-],,,,,,
c50169,s4,"Since we are Marriott Rewards members (late check-in already a given) with supposed reciprocity with SPG, we asked for housekeeping",[check-in][0],[housekeeping][0],,,,,,
c50170,s2,Check-in took an hour inspite of us being an SPG member,[Check-in][-],,,,,,,
c50170,s3,There wasn't any place to rest/sit in the reception area while we were waiting for our turn to check-in,[reception area][-],[check-in][0],,,,,,
c50170,s4,The front desk staff was not at all warm and flexible during check in,[front desk staff][-],[check in][-],,,,,,
c50170,s5,Same was the case with staff at luggage and conceirge service - they were neither friendly nor helping,[staff at luggage][-],[conceirge service][-],,,,,,
c50170,s6,We were greatly disappointed with the service,[service][-],,,,,,,
c50170,s7,The room allocated to us was modern and clean but not luxurious,[room][0],,,,,,,
c50170,s10,It provided unlimited internet access and both local and international calls (to 10 or 12 pre-listed countries),[intenet][0],,,,,,,
c50171,s1,"We arrived around 4:30pm, there was a super long queue",[queue][-],,,,,,,
c50171,s2,It took us around 50 mins to check in,[check in][-],,,,,,,
c50171,s3,"However the front desk staff, Rikko was unfriendly, strict & does not even smile during check in",[front desk staff][-],,,,,,,
c50171,s4,I am disappointed with the service,[service][-],,,,,,,
c50172,s2,Checking in take an hour,[Checking in][-],,,,,,,
c50172,s3,Stayed at sky tower and room is old,[room][0],,,,,,,
c50173,s2,The hotel is really huge and the staff is very busy,[staff][-],,,,,,,
c50173,s3,Some of staff seldom smile,[staff][-],,,,,,,
c50173,s4,"The club lounge staff did not ask us of coffee tea, we need to ask fir it",[club lounge staff][-],[coffee][-],[tea][-],,,,,
c50174,s2,"We came here for some rest and relaxation but instead of relaxing by the pool, the security at the pool has been haranguing us nonstop",[pool][-],[security at the pool][-],,,,,,
c50175,s1,"Very nice hotel but only one thing must be remembered and pay attention to  Check in time,  Either you go there to do the ore registration provided no need to queue",[Check in time][-],[registration][0],,,,,,
c50175,s2,Then come back after 3 to collect your room key,[room key][0],,,,,,,
c50175,s3,Otherwise you are expect to wait for hours to finish your check in procedure,[check in][0],,,,,,,
c50175,s4,I don't understand nowadays with the technology what Sheraton did not offer e check in service,[e check in][-],,,,,,,
c50176,s3,The check in staff was not helpful and especially when i asked if there any pamphlet for the restaurants provided that the sheraton is connected with other hotels as we want to stay in the block such that my colleague and i can work in the restaurant,[check in staff][-],,,,,,,
c50176,s4,"He gave me a look and asked me to go to the concierge, so i did and got a quite not useful one as the map was for the Venetian chain",[concierge][0],,,,,,,
c50176,s5,"After i got into my room, my blanket was dirty and i have to call the operator to send someone over to change it while i was out for dinner",[room][0],[blanket][-],,,,,,
c50177,s4,"First of all, it takes forever to check in, we arrived at the hotel around 12 pm, they said the check in time is 2pm but my baby needs to take her nap soon, so i asked if they would allow me to check in first, and they said i could try at the SPG member check in counter, i waited in the line for half and hour and only to find out it's not possible until 2pm",[check in][-],[check in][0],,,,,,
c50177,s5,so i had to come back at 2 and waited in the line for another 45 mins before we could get our key,[key][0],,,,,,,
c50178,s1,Check in at the club lounge was slow,[Check in][0],[club lounge][0],,,,,,
c50178,s6,The reason I gave a 3-star rating was the poor design of the shower and the breakfast situation,,,,,,,,
c50178,s7,"First, there was no shower mat (you have to ask housekeeping for one)",[shower mat][0],[housekeeping][0],,,,,,
c50178,s8,Otherwise the shower ground was very slippery,[shower ground][-],,,,,,,
c50178,s9,No handle bar,[handle bar][-],,,,,,,
c50178,s10,Also water ran outside the shower door because of the shallow ledge,[shower door][-],[ledge][-],,,,,,
c50178,s11,"Secondly, there was not enough table for breakfast seating in the lounge",[table for breakfast][-],[lounge][-],,,,,,
c50178,s12,We finally found a table but was next to the outside area where people went in and out causing a draft,[table][-],,,,,,,
c50178,s13,Food was ok,[Food][0],,,,,,,
c50179,s2,"The bad news, staff weren't enough ",[staff][0],,,,,,,
c50179,s3,The rooms were clean,[rooms][0],,,,,,,
c50179,s4,The bathrooms very small,[bathrooms][0],,,,,,,
c50179,s5,But my biggest complaint was the price gouging,[price][-],,,,,,,
c50180,s1,The slowest check in I have ever experienced,[check in][-],,,,,,,
c50180,s2,It was the long weekend in China so understandably busy but then the hotel did things like closing one of the pools which did not make sense,[pools][-],,,,,,,
c50180,s3,Pool ran out of towels no drinks etc,[Pool][-],[towels][-],[drinks][-],,,,,
c50181,s1,I was locked in the room on my first night there due to the faulty lock and my friend who came back to the room later was locked out,[room][0],,,,,,,
c50181,s2,Took the maintenance/staff almost 40 minutes to dismantle the lock from outside,[maintenance/staff][0],,,,,,,
c50181,s3,Staff at the reception didn't give priority to my call when I informed him that I was locked in my room,[Staff at the reception][-],,,,,,,
c50183,s3,"However, when I wanted to approached the reception, a staff (looks like a security guard) told me check in counter has not opened and refused me for checking in (just directly turned me down)",[reception][0],[staff][0],[security guard][0],[check in counter][0],,,,
c50183,s4,"At that moment, I was very disappointed since no other guests over there and I wonder whether the staff there don't know how to do check in",[staff][0],[check in][0],,,,,,
c50183,s7,but no such service in Sheraton Macao,[service][-],,,,,,,
c50184,s1,To start off this hotel made a terrible impression when I had to cue up for 50 minutes to check in,[check in][-],,,,,,,
