Received a very warm welcome at the club lounge.As an elite member of the program had a marvellous suite upgrade. Extremely spacious and had an impressive view of the dancing  fountain at Wynn hotel.The highlight of the stay was the remarkable  and impeccable service  of the club lounge team esp Mina and some of the Filipino associates ( so sorry that I cd not recall the names😢) The very conscientious  team were extremely attentive  to all  and  deliver very personal service. Mr Bensum Lo  the front office manager took excellent care of us and make our stay a very memorable one. We definitely look forward  to be return here,50
"Very good service since I walked into lobby. service by a lovely lady at concierge counter then she refer me to check in counter where I serviced by Manli Zhen. Her service is down to earth, very quick check in process and provided me lots of travel info in the local area.  The room is clean, luggage service is fast. The location of hotel is very handy with very good shuttle service to the Macau city.",50
"It was so nice to see the beautiful night view from the room where the Eiffel Tower was visible, and the swimming pool was also beautiful. At the end of the search for the luggage, AJ was really grateful for his kindness.",50
"We cannot speak highly enough about this Sheraton Grand hotel. It has a beautiful interior and is in a perfect location, being only a minute walk from the other hotel casinos. It’s a great starting place for all the main attractions and has numerous good restaurants and plenty of shopping.   ALL the staff were very friendly, efficient, knowledgeable- giving excellent directions- especially Sheena the hotel guest ambassador who made us feel very welcome and assisted with sightseeing or info on restaurants, was useful. Sheena truly made this stay exceptional in every way and an excellent asset for this hotel.  The room was large and spotlessly clean, free wi-fi.  The Sheraton Club had complimentary breakfast which was very good with a huge choice selection.",50
"It was the best service I've ever been to. I was more satisfied than any hotel. I'm very impressed with the services of the Supervisor Amber,Amiel,Lance and feast Diner employees. Thank you. That's a good memory.",50
"Went to have lunch at The Feast. It was my first time to eat there and I really had a good time. The food were amazing with a great selection of International cuisines to choose from. Thankful for Ms. Genevie for accommodating us, ensuring we were having a great time while eating. We will definitely come back again. ",50
"I had a stay for wife's birthday trip at Sheraton Macao. The suite was clean and spacious. The club lounge was also great with good food and nice environment. The staff were very helpful and kind. I will definitely arrange another stay in future.  澳門喜來登是一家出色的酒店, 套房、酒廊和服務都很好！是我的澳門出行首選！這次為太太慶祝生日, 酒店安排很好！太太也很滿意！！",50
I stayed in Sheraton for 3 nights. It was awesome experience. Hotel was huge inspite of that customer service was great. I was upgraded to Cotai View Room which was great gesture.  Food was good specially Indian Food.  Shuttle service was good.  Staff was very helpful specially their Guest Service Officer Sheena Peralta was immensely helpful jn sorting out all my queries.  Only Pain was hotel’s longer check in time .  All in all it was good experience with Sheraton Macau. I would like to stay again.  Thanks Team Sheraton. ,50
Thankyou for welcoming here in sheraton.  Thankyou for Sheena and Rachel for helping us going around the hotel and being a tour guide during our stay here in macau. We’ll be back here for sure. Thankyou!!,50
"Grand Sheraton was a mind blowing superb grandeur, colassal Hotel. The ambience is outstanding. The decoration of the hotel is fabulous. Each and every detail in the hotel is so perfect. I admired the infrastructure, ambience and the service of the hotel. The shuttle service from and to hotel is great. I love the gym which is so spacious and with the latest equipments, felt amazing doing my work out..      Breakfast was yummy with so so many varieties...      You feel like you are in heaven haven...",50
We had a 4D3N stay in Macau during the last week of Feb 2019. What made Sheraton even more convenient was the staff that welcomed us the moment we entered the property. Thanks to Ms. Sheena Banag for the assistance! She even went the extra mile of sending snacks into our room for she knows that it was going to be my fiancé and I's prenup photoshoot. And to Mr. Al Rukamura for making sure a smooth check-in. We will definitely be back!,50
"Fantastic Macau & Sheraton Hotel !   It was a super great experience that my mother and I could stay here at Sheraton Hotel in Macau. It was our first time to visit Macau.   Especially thanks to Peter Jung who prepared a memorable card and nice gift to celebrate my mother’s birthday. My mother was so happy and we took memorable pictures a lot.  Also it was grateful to Vy and Sura for asking me if I need anything during breakfast. Every staff here was so kind and friendly that WE could have a short but great journey!   I hope to stay Sheraton hotel someday again. Thanks!  Plus, the night view from room was incredible. ",50
"It was my first time to go to Macau, so I was very worried when I came on a trip, but I was happy that all the staff at the Sheraton Hotel responded kindly. Especially at dinner, Paul,Lauce&cris really kindly explained to me at Feast so I could enjoy it even more.",50
"This is my 2nd stay in the same hotel.   I did my check in on L4 Sky Tower Sheraton Club and received good service although still feel not as great as being an Accor member.  Generally hotel staff of different department are all polite.  My room view was also great and high floor at sky tower.  The only setback was housekeeping did not complete cleaning even when we return back to our room at 1500hrs.  Hence we decided to call and just request for new towels and bottled water.  Guest service said their housekeeping clean rooms in the afternoon which personally I find it strange.  Also, there was no clean room signage for us to request cleaning when we left our room at 10am too.  Overall a good stay as I always like Shoppes at Cotai Sands which is just below the hotel.",50
"As a SPG member and a repeated guest, this Sheraton outlet kept disappointing us. Check in still need to wait for more than 20 min to queue and even its your turn, the never ending typing of the Front desk staffs made the whole process up to at least 30 more mins. Breakfast in feast restaurant gave up another round of queuing up, even to be seated, the coffee ordered will not arrive until 20-30 mins. As a family targeted hotel, a lot of kids were running all around the buffet table with the balloons hanged out to them by the restaurant, it seemed to be dangerous and it was so full during the whole breakfast period. All the staffs I met were very nice and working very hard, but due to such huge package of families, required services are expected to be limited or none.",20
"Excellent cuisine in this buffet restaurant no matter breakfast or dinner, msut try! Very active and impressed service carried out by waiter Kehmen and Aries,which gave us  very good dinning experience in Macau,really appreciated!",50
Celebrating my birthday here in sheraton was unforgettable. thanks to Josie Bilag for her thoughtfulness and assistance. I was surprised when we entered the room. thanks to all the staff for great service. ,50
"My stay at the Sheraton hotel was superb! Hotel staff are very delighful. All genuinely friendly & happy to help. Rafael for the quick and easy check in and Karen for providing me all the information i needed, she recommended the restaurant Bene and it was lovely. Maynard provided an excellent service. They made my stay very pleasant and comfortable. Most passionate and caring staff I've ever seen.",50
"Everything about this place is amazing, but what stands out the most is the excellent customer service! From their concierge, to front desk, housekeeping, and the breakfast bufffet.  First impressions really do matter, thanks to Harrison at the Family Check-In counter. His dedication, knowledge, and friendliness was the key to the start of a great vacation.  What I loved about this hotel: 1. The view! Especially if your room has the Eiffel Tower view. 2. Situated in the mall, with the 3rd floor food court providing many options for dining. 3. Their breakfast buffet had everything for everyone! 4. Situated right in the Center of Cotai Strip therefore making it very easy to get around. 5. Excellent customer service!  It would be nice though to have a different buffet spread each…",50
"i come here with my friends to try their seafood feast but it is the service that wow us, the service staff AndrEA was very pleasant she keeps checking on our table even if there is lack of staff only 2 person we saw each sections of table but didnt fail us to give a warm service she explain everything during weekdays and weekend, the food is just ok needs to have more choices. Service was great will come back for it .",40
"As a poorer cousin to the Venetian, it was not a bad choice for us - cheaper, big rooms, and internally connected to a host of the Cotai strip hotels/ shopping areas. The breakfast was sumptuous - but the restaurant for the buffet was small so one had long queues at breakfast times, and a very long walk fm the tower. My biggest problem was the fact that all restaurants shut at 11.00 pm - for a city supposedly excelling in nightlife, this was very strange! We ended up ordering room service on a few days!!",40
At feast buffet we enjoyed great meals at good mood. Also Ronald&Jetco was so kind and helpful. Because of them we could enjoy the time at feast.I recommend you to visit feast at sheraton hotel~~~!!!!!,50
"The service is good and staff is active to host and willing to help all the time. I'm impressed with the service attitude and enjoyed the stay. The only thing could be better will be the overall layout in shopping malls in 2F, could be enhanced the design for more attractive.",40
"We had a dinner time at Feast restaurant, Sheraton. Foods, Moods, Services were good. especially the two staffs, paul and lance gave us good memories. they welcomed us kindly smiley. gave us perfect services. it was good night. thank you very much paul! lance!",50
"We booked a last minute room for staying after the concert on 16th Feb. After we've checked in and got our room (no. 2860), we found used slippers underneath the armchair, the safety door lock doesn't function properly and the shower drips all over the place. We were too tired and can't be bother to ask for a different room at the time, we just want to sleep and leave first thing the next morning. We informed the staff of the room conditions upon check out, whether they have taken actions which would be unknown to us. Probably won't choose to stay with this hotel again in the future",20
"I had a really good meal and friendly staff, so they could have a good dinner with me and my family. I especially thank Paul and keiman for helping me with a nice dinner. The wonderful dessert was fantastic.",50
"Kudos to these staff who are very accommodating and friendly.They made an effort to make my daughter's Bday extra special.Thank you.We appreciate it.I hope Sheraton will have more employees like you.To Genevieve,Alice,Hira,Kerry and Rainy we really appreciate the service.Thank you again. ",50
入住前曾send email詢問有關package的船票及buffet詳情，很快得到詳細回覆解答，另外亦貼心的extend check out time到1點，方便我們可以check out後立即可以享用lunch buffet～   入住當天一進房間感到相當驚喜，有美麗的怖置，一盒小蛋糕，手寫的welcome card，令客人感到受重視，特別多謝Josie Bilag的安排。房間舒適乾淨，窗外可以望到巴黎人鐵塔，雖然硬件上開始有殘舊感，但軟件上無論是housekeeping 或是guest relations 的員工都非常有禮，有賓至如歸的感覺，值得讚許！,40
"The staff is great, very helpful. Rooms are clean but definitely not 5 star hotel, rooms need update especially bathroom. Bed is terrible for 5star hotel with some old bedding. Check-in is also one big problem because you need to wait in so long line. Check-out you have from room TV but it doesn’t work so I need to go to reception thank good the line was shorter.  Breakfast in their restaurant Feast OMG I went at 9:45 and it was so long line that again I need to wait with my kid to get a table. But food is good and if you like european breakfast it’s good selection of food.  Over all an average hotel more 3.5/4star than 5.",30
"Online booked and you can chose the self service machines to check in, Go early, the line is very very long in the afternoon. Macau is getting too crowdy, waiting for lift took forever with so many ppl and the floor lift #s are a bit confusing at first. I had a slight mini Eiffel tower view and the room was quiet and clean. Shavers quality was not ok.",30
Feast breakfast was very good. My table server VY Sura serve hot choco for my kids.:) Sparkling wine was good. I also enjoyed hongkong milk tea. Parisian view room was excellent. I want to visit here again.,50
"As Marriott Bonvoy platinum elite member, you can avoid the long check in line on the first floor. The welcoming hostess took us (she even help carry my wife’s carry on) to the members only check in counter on the 4th floor at the club lounge. Katie Teng was very helpful. She make sure we get the kind of room we like and try very hard to upgrade us to the best possible suite - one bedroom, one and a half bath corner suite. At the same time she upgraded my second room next to our suite in the Sky Tower. Both rooms is really nice and with fantastic view. At around 5 pm, we went back to the club lounge for a drink before dinner. We were surprise with the variety of complimentary drinks available (wine, cocktail and beer) and a spread of food that you can enjoy as dinner. The…",50
"Mr. Peter Jung upgrade our room which is Eiffel Tower view room. Every evening we can see beautiful and perfect view. My daughter love it!  If you stay Sheraton macau, can walk to Venetian and Parisian. They have “cotai conection” bus, you can go every hotel in cotai. It’s free. Next time I’ll stay again. Thank you so much!",50
"The hotel is very large with two blocks.  I used mobile check in and went directly to mobile check in counter at ground floor, but my room was not ready, so I waited at club lounge.  The service of club lounge was much better, a staff there helped me to check in and I could access my room (one bedroom executive suite) immediately at about 12:00.  There are free shuttle services to ferry terminal, airport and other places but there is no shuttle bus to go to the Macau inspection building of Hong Kong Zhuhai Macau bridge.  This is very inconvenience for the hotel guests came from the bridge.  ",40
"So all hotels in the Cotai sands are are large, magnamous, and trying to stand out differently.  Yet all are either side to side or facing each other.  So largely I would say if you are in this area, you are in a luxury zone.  Having said so, what appeals to this hotel is the multi location check in because the traffic of guests is huge.  The rooms are big, well appointed and with all comforts with no compromise.  Location is great as is opposite Parisan and 20 meters to Venetian.   Breakfast is large and staff despite being on the over drive are very helpful and serve services with a smile.  The hotel has its own entertainment and own casino.  You are going to be very comfortable here! ",50
We visited sheraton maco for our anniversary and the girl name MANLI ZHEN gave us free upgrade on 35 th floor and attendant us brillantly highly recommendable. She is so nice and friendly thanks Sheraton for making it memorable !!!!,50
very nice hotel with a large room. everything you need is here.excellent food at the palms cafe.we would like to say a very big thank you to ms Fern from customer service..she has gone beyond our expectations to help us..extremely friendly and full of great informatiom which has really helped our stay here...also to Rachelle at the front office...extremely helpful and ever so friendly...we can not thank these 2 ladies enough...you have made our stay here excellent....5 stars to you both..thank you so much,50
"As a Long time guest of sheraton macau, I must say the experience keeps getting better every time I am here. Ricardo’s service is impeccable. Eduardo always treats me and my fiancé with warmth and care. The food manager does a great job in making sure the food quality in the club lounge is top notch!  Cannon",50
"I can’t say enough good things about this hotel. There is a free shuttle from the ferry terminal (although once the light rain opens I wonder whether the shuttle will be discontinued). You can walk to the other casinos in Cotai and Taipa Village. Old Macau is a short cab ride away.   I was upgraded to a Club room as a Silver elite member; I think it was slow mid-week. The room was very clean and large; there was a separate shower and tub.   The lounge had a wonderful buffet for breakfast and dinner with western, Macanese and Chinese food. Service was attentive.   Pool was an acceptable size and cabanas were nice. ",50
"Our recent stay at Sheraton Macau was truly an enjoyable experience, my family celebrated the baptism of my daughter here. I was impressed from the time I checked in and the whole time we were at the hotel, the staff were very accommodating and professional. I would like to say thank you to Ms. Josie Bilag from Front office who goes out her way to make our stay exceptional. They even decorated our room with balloons and gave  a personalized greeting card 😊and also the Staff from IRD specially to Ryan he was so polite and kind for giving our need and requests. Over all it was a great experience!",50
"Upon arriving at Sheraton Grand Macau, via their free shuttle from Macau Airport, we were overwhelmed by not only the hotel and it's wonderful vibe but also by the number of people checking in (due to Lunar Chinese New Year).  NOTE: We had just completed a 2 week cruise and had left Shanghai very early that morning, I was extremely frazzled by everything.  Sheena must of seen how stressed I was as we entered the lobby, she came straight towards my husband and I providing assistance.  Being SPG members, Sheena directed us straight to the dedicated check-in area for members.  Cristina, at check-in desk, allocated a fantastic room with a view of the Eiffel Tower on the 22nd floor. Sheena was always in the foyer area as we walked through, constantly smiling. After a huge day…",50
"The room was spacious and comfortable. We had a deluxe suite, but interestingly no mini bar. The staff were friendly and helpful. Although the Sheraton is part of the rather overwhelming Sands resort, it manage to give its guests a more coherent experience. Very convenient for walking to Taipa village. Would definitely recommend eating at Antonio’s at Taipa.",40
"We stayed with friends yesterday Feb 17-18 and all the staff were so friendly and hospitable, specially Raphael Graffil from Front desk and Karen who welcomed us in the entrance and assisted us as well.. You can find great rooms anywhere but the kind of service they provided in Sheraton os what makes the trip special.. Thanks Raphael and Karen for your professionalism and hospitality.Keep it up.",50
"Thanks to Mona Che, we had a wonderful trip :-) Great lounge, and  A huge room with great view  I recommend here ❤️❤️❤️  서비스 좋고 쾌적하고 호텔 자체가 커서 좀 더 여유있게 다녔어요 카지노 시설도 괜찮아서 마카오 오면 여기서 자주 투숙하고 싶네요!! 호텔 좋았어요  ",50
"4th time staying in this hotel. Thank you for offering my a twins bed which my reservation should be a king bed room. I don’t know is that cause of the new bonvoy app or your hotel system.(and there are preferences settings in the app,every time I book is always king size bed room,plus already informed the hotel that is a boyfriend girlfriend trip through email)  When I called to the front desk and they told me that the hotel prepared me a birthday cake and arranged a better view room to me so it’s not so convenient to swap the room and soon I asked if there was any room else is available,the gentleman in the phone answered me there was only a room in the low floor was available. (My room was on club floor) Ok fine. I stayed in “my twins bed room which is with better view for my…",20
"I have bought my wife here 5 years ago to celebrate our anniversary, it was fabulous experience.   5 years later we were in town to celebrate Valentine's day, and it is still the best.   the suite we were given were amazing, especially the view.  if you want great view of Taipa overlooking Parisian and Venetian, you would want this hotel.  Staff is friendly and actively helpful.  The food we tried are all top quality.   If you are in Macau I would recommend this as the only choice.",50
The stay was an enjoyable one with the room details matching what stated online. The booking was a bit messy due to the booking agent problem but the receptionists there were so helpful and put every effort to help solve the issue out. Special thanks to Athena here! Would definitely recommend whomever staying in Macao.,50
"I appreciate the personal service I received from Sheraton Club Lounge especially Welcome Ambassador, Sheena Peralta.  Sheena made my mother and I feel very welcome despite the thousands of guests at the hotel for Chinese New Year.  It was the first time I experienced the service of the Welcome Ambassador in the 12 years of loyalty membership with Sheraton and Marriott.  It certainty made a difference in our experience and enjoyment and perhaps something I will start to expect in my future stays in other locations.",50
"The best hotel to travel to the Cotai area with a family. This hotel has good location, facilities, and good service. In particular, Staff are very service-oriented.  The Korean staff (Lily) was very kind and caring. Thanks to that, I could enjoy a comfortable trip while staying at this hotel. I will choose this hotel for my next trip to Macau again.",50
"The hotel is big but the check-in area is kind of lacking compare with the 4000+ rooms they offered.  We took the benefit of the free shuttle from the Ferry Pier and arrived the hotel with a group of other guest.  There were no staff at the lobby (or maybe they are busy to handle all guests at the lobby) so we proceed to check-in at one of the check-in area.  Since there are not enough sitting / waiting area so 2 of us were lining up and other 5 needed to found somewhere to stand and waited for our 30 minutes lining-up time.  The 3 rooms we got are good, quite decent size and well maintained.  Only 1 issue we got is the shorter shower curtain which made the bathroom floor 'flooded' once we finished the shower but besides than that, it is a very comfortable and clean room.  We…",40
Was very uncertain after reading check-in nightmare stories on tripadvisor.  Was pleasantly surprised when we walked in and identified ourselves as platinum elite.  We were immediately escorted to the club lounge for a private check-in.  Got upgraded to executive suite with a view of the Eiffel tower.  We were treated like royalty for the next 24 hours that we spent in Macau before returning to Hong Kong.  One suggestion is to include more vegetarian options in the lounge.  The buffet was mainly Chinese food. A memorable visit.,50
"Once i entered the vicinity with my son who was only 12 years old, the staffs assisted us right away. Though they have other main check-in areas, the guest service staffs assisted me all the way to the priority check-in area for SPG platinum members. Wow! i feel so important even though I am currently at the base tier. Hahah. Kudos to the guest service staffs, they took care of my check-in smoothly.  The room is nice! Not bad Sheraton! After we have settled in our room, my son dragged me to the pool right away as he do not want to waste his stay. He enjoyed it so much.  Even though the hotel rooms can be accessed by lifts within the mall which is a public area, security is tight. There are staffs manning the entrances towards the room lifts. And you need room cards for you to be…",50
"This is a second visit to Sheraton Macau.  Unlike my first attempt, recently I made a booking of 2N at Sheraton Macau under my name through Trip.com.  On arrived at the hotel, I was told by the hotel that the name was incorrect by Trip.com and when I called up trip.com.  Trip.com customer service told me I have to pay up HK$1000 to made the change subject to approval by the hotel.  Trip.com customer service even insisted the surname I had given was incorrect over the phone when originally the surname I had given was indicated in my reservation email. Trip.com ultimately did not help in any aspects.  I managed to finally resolve the issue thanks for the front desk officers.  As such, I would like to specially compliment Fenn Feng & Lucas Fong who attended to my check in request…",50
Glad that my family and I are lucky enough to encounter their wonderful Southeast Asian style buffet. Foods were great. Services are superb! Big thanks to our server VY and Julia! They are wonderful !,50
"We came over for the night to watch a show and make a short “staycation” from Hong Kong.  We had a room in an Executive Suite on the 39th floor.  The room was spacious, modern and comfortable.    The staff was very considerate and helpful.  We had a minor issue where another family sat at our table while we were collecting breakfast (not really a big deal). The staff were very accommodating and apologetic.  Very nice touch and customer service.    Overall the hotel and staff exceeded our expectations.  We will be back.",50
"Shuttle service is also convenient and breakfast and dinner are delicious~ Above all, the staff are friendly and make the most of the guests requests. I will stay again when I next travel to Macau~~^^",50
"This hotel has the best location. And, whilst your stay here, you don't miss out on anything. The rooms are very comfortable and luxurious. Well-equipped, well-deisgned. The breakfast is good too. We were there during the Chinese New Year Holidays, inspite of being very busy, the chek-in & check-out (the auto chek-out feature is superb) was very smooth. the casino is just at the front-lobby. all other hotels (The Venitian / The Persian / Studio City) all walkable distance, and mostly inter-connected. I would totally recommend this hotel for a family stay. As, we celebrated our daughter's birthday there and the hotel management/staff did the extra bit to make her feel special. Thank You !",50
"We are trying to find some resto where we can eat light meals. Luckily, we found The palms in sheraton. I was with my naughty 3 years old son, he was running and crying all over the place, luckily, the manager Lester helped us to calm this down with our kid. To make him busy, he gave some coloring materials to my son. Great service! Food is also great! Tried the buy1 get1! Thank u Palms!",50
"Decided to flee HK for the New Year and everyone said I was mad heading to Macau. Initial impressions at the check in desk made me second guess myself in coming. The receptionist Manli Zhen was to be honest an angel........despite the mad hoard of people behind me, took the time to recognise I was an SPG member, and helped me upgrade my room, also ensuring I had access to the lounge etc. She really brightened my day. The room was nice (had a view) and I was thankful she ensured lounge access (as the crowds were horrible) she also helpfully pointed out we may struggle for dinner reservations on CNY eve so we were at least pre warned. Overall I enjoyed my second visit to Cotai much more, many thanks to Manli, you set the tone of our stay perfectly, that’s two for two so far…",40
"We stayed here for 2 night. The hotel is in a great location close to all the food, shopping and attraction. If you are a gold member and above, you have access to their club lounge which provides breakfast, lunch and dinner plus snacks in between. The room are good size, 2bedrooms has 2full size beds. Comfortable and clean. We will stay here again. ",50
"As previous reviews stated, check in line does get long so we went straight to Marriott/SPG member line that was much shorter. But, even we were the 2nd in line, it still took us good 30-45 minutes to complete the check in process. Management needs to find a better way to streamline the process to reduce the wait time. They have self check in kiosk that obviously we didn’t try. We booked a standard room and got upgraded to one BR suite with club access probably due of being an elite Marriott member.   We stayed in the Earth Tower on the top floor, room is huge. King size bedroom, dining room, living room and a TV room, plus huge bathroom. Room is clean, housekeeping staff is friendly and courteous. Club access is great, free buffet breakfast and lite dinner buffet. Can’t ask for…",50
"Family trip with my 5 year old during CNY, lengthy check-in +  bathroom filled with cigarette smell sure made the my 1st impression a negative one.  Fortunately,  Mr. Roberto Kan came to the rescue.....personal touch with immediate fix (air freshener + extra cleaning in the bathroom,) and a couple of follow ups making sure problems are rectified.   Nothing is perfect but Roberto makes is damn close.  Thank you.  I am a fan  ",40
"I've stayed in Sheraton Grand Macao Hotel last night. Excellent hotel to visit. Very clean and friendly manager. Especially, I really appreciate to Mr.wilson He is very kind and helpful. I will come again here if I come to macao again.",50
"hubby and I were here for two nights. as requested before arrival, stephy from reservation kindly booked us into a non smoking room on a relatively high floor (25th, which is about middle of the building). the room is mostly quiet as it was in the corner. some noise was heard from either upstairs or next door because of kids screaming but that thankfully didnt last for too long. there was some construction noise from drilling and workers shouting in the morning when they were doing some minor works to a few rooms nearby after guests have checked out. it would be better if workers are told to keep their talking volume low in case other guests are still in the room in the morning.   stephy kindly gave us some madeleines as an arrival gift which was a nice gesture. hubby and I was…",40
"Nice hotel, great service, room are very clean. AC working very well There are several pool to relax and enjoy the sun and at night you can walk to all the other hotel to get  a great variety of restaurants or shows",40
"Good location, Good service and friendly staff like sheena peralta and teddy and one chinese staff who accompanied us to our room (January 23-26)(Rm2418/2416)😁, i forgot his name aw my bad, sorry. Anyways, Enjoyed the view from our room. Twas a great stay actually.😊",40
"The best hotel to stay in macau. Nice location, accessible on every hotel casino in cotai. Very accommodating staff especially to Ms. ERIKA MALLARI & ms. SHANA, very helpful and good service. they make sure that you your stay in their hotel will be the best part of your vacation. Thank you Sheraton Grand Macao Hotel! ",50
"very helpful staff Ms. Manli Zhen at the Platinum member reception.  Appreciated her happy face compare to most of the staff had tiring and unsmilely faces.  Ms. Zhen answered all my questions in a very professional way.  she is probably the best staff i met during my many stays at this hotel.  During club lounge visit, the staff never greeted me.  i had to ask for a bottle of sparking water and again i had to ask for a glass to come with it to.  Sincerely,  CCM",30
If you are SPG member you can enjoy more from the hotel such as designated check-in counter.   Fast check-in and check-out time in Sheraton Club for the member who book directly from the hotel website.  It is worthwhile to book directly from the hotel and become SPG members.,40
"Not cheap, good service, helpful service, tons of people inside the lobby as always. Well located and good service in business lounge. Good for meeting rooms in business lounge with some basic food and beverage.",40
"We stayed here for 1 night in January 2019 and everything was excellent.   The rooms were spacious and the beds were very comfortable. Our package included daily breakfast or lunch buffet. We went to the breakfast buffet and it was really good and included champagne (I made my own mimosas which was delicious). Lots of selections to choose from.  Location was great - across the street from Paris/Venetian with a skywalk that connects the hotels.   Only thing that wasn't great was the extremely long line up to check in (about a 30 minute line up with every agent available).  Oh and the casino is quite small with most table minimums at $1,000 HKD. Also, many slot machines were not working.  But overall, great hotel and I would stay here again. We had purchased a package that…",50
"What a great way to end my weeklong birthday bash with an array of seafoods at the Feast, Sheraton Grand Macao Hotel. Its signature Crab Bash, either in curry or eggyolk sauce, is great for hearty eaters! Special thanks to the staff, especially Paul and Keiman, for making my and my friends’ dining experience a real ‘feast’.",40
"We stayed for 3 nights in this hotel in January 2019. These are items we enjoyed:  Location - Great if you want to explore the hotels/casinos/malls/attractions on Cotai Strip. It is very central, right in front of both The Venetian and The Parisian, and very close to CoD, MGM, and Wynn Palace.  Rooms - Clean and spacious. Beds and pillows were quite comfortable, and so were the towels and bathrobes. I particularly liked the bathroom: huge and beautifully decorated.  Facilities - Decent bars and restaurants on the hotel premises (I particularly liked Palms Café and Bar and their craft beer selection). Beautiful swimming pools and modern gym (just visited, but didn't try them). Several luxury stores and boutiques if you want to spend some serious money. The casino was nice,…",30
"Would like to commend the following employees for their excellent customer service-giving us a fun and memorable stay at the Sheraton/Sands Cotai: 1. From SPG. Jethro and Julianna, incl Smith the bell boy. 2. From the Feast. Fern and Leoben  -Joan V.",50
"I recommend staff Ronald&amlel!!! They were very kind and the service was good. Whenever I needed help, I helped. Thanks to you, I was able to have a good dinner. I'd like to visit you again next time.",50
I recommend step rpnald&amlel They are so kind I want visit one more Thank U very much❤️ !!!!!!!!  didnxjckckvjvucucgxhxbdnsksifjdbcncksidhxxnxncncjcjcicicuvhvhhshwcqyqiofpgvlsnwbxcjcjcnfnrudyctbvtyswhwvn,50
"This is actually a nice hotel to stay. However, at first, we were really pissed off when we have to queue for almost 1 hour to check in. That was really waste of time. Luckily the receptionist that served us was so helpful and friendly. He had explained to us about the hotel facilities as well. And also he has provided us with the room that we requested. Good job for the staff!! Overall, we love this hotel, clean room & good location. Price also affordable. But hotel really really need to improve the check in / out process.",40
"This is a really big hotel (4000 rooms!) so there will be some lines for things like check in/out, bell services... but, the service has been great. We had a great check in experience with Vlad, and we were quite impressed at his mandarin skills... certainly helped the line in front of us move more quickly! We really enjoyed the Palms restaurant for lunch and afternoon tea. Lester made sure we enjoyed everything, and even made a reservation for us for dinner at the nearby place.  Will be back!",50
"I checked in Sheraton Grand on 22th January. I visited the hotel for my wedding aniversary with my family. The rooms' conditions and staffs' services were great that I could really enjoy my trip! And Rapheal, the staff who helped me to upgrade the rooms and have special dinner, I'd like to thank him very much :D This was my first trip to Macao and since the unforgettable experience in here, I want to visit one more time. Finally, I hope to see you again soon with your impressive kindness 🤗😊",50
"I highly recommend this hotel, for anyone, single, couples and families.  Every amenity you need, and the staff goes above and beyond to please.  Breakfast Buffet is beyond amazing with every Asian or American dish including Champagne and ice cream!  Not to be missed.",50
"Stayed here for 3 nights and there was not a single thing which will let you down. Being 1 of the biggest hotel in Macau you would see lot of hustle bustle all day round.  Rooms were spacious, Bathrooms were well maintained, Huge Casino area. Next to the very famous Venetian and Parisian.  Overall a lovely stay",50
"First time in this property. There is a convenient shuttle bus to transport guests from the Ferry Terminal to the Hotel and vice-versa. The hotel had loads of taxis so transport is easily available.   Food wise, this hotel being attached with a casino as with all properties along this belt, is quite expensive and with limited selection. You would need to take taxi to the other side of Macau to experience the local flavor.   Nonetheless, the check-in experience was great and professional. The room was beautiful and spacious. Wifi was a little slow but still good.   English may not be the main spoken language for all as at times it was a little hard to get the message across.",40
"We stayed for 2 nights and everyone was so welcoming and accomodating- particularly Ricky who checked us in. We were upgraded to a room facing the Parisian, given a bday cake for my partner and late checkout. Our room was fantastic. We had drinks at the palms bar and the bartender Angga was amazing- made us delicious cocktails based on flavours we liked. Angga went above and beyond to make our stay unforgettable!  We also ate at Bene, the food was amazing (particularly the carbonara). Angga again made this amazing by informing the staff at Bene of my partners birthday and they brought us a cake and champagne on the house! We thoroughly enjoyed our stay here. Thank you to the staff in particular.",50
"First time staying in Sheraton and it was very easy and relaxing. From the services provided to those who served, workers such as Rechell were very accommodating, friendly and helpful. The hotel is huge, rooms are big, clean and comfortable!",40
"VY & Weng Man have always been very attentive to customers needs.   They have been very diligent, polite, friendly and greet customers with respect and good care.   We hope they can continue to upkeep the good service attitude and upkeep the good standards and values.",50
"The hotel is located in the Sands City. If you aim for a quiet resort, you should stay away from this hotel. There are two towers, the Sky Tower and Earth Tower. If you stay in Sky Tower you have to walk at least 5 minutes to the restaurant for breakfast. The breakfast was very nice and provided a wide variety of food include raw honey and fresh juice. The price of breakfast was expensive but the hotel provided big discount if you buy coupon during check in. The pillows and blankets were of high quality. If you are not a SPG member you have to queue  quite sometime for check in during the peak check in time.",30
"This hotel is very huge and is located in the center of big casinos and hotels. Ideal for shopping and sight-seeing.  Room: Big enough and nice interior  Service: All staffs are helpful, special mention to Arvin Aliwalas from the fitness center who gave a superb service everytime I use the gym.  Facilities: nice pool and 24hrs gym with complete amenities.  Check-in/check-out: quite a long line for check-in but was quick. Express check-out, just drop your keycard and go.  Food/restaurant: Feast was good enough and had many selections, but I felt that Le buffet and studio city had better selections.  Over-all I will stay again because of the nice service of its staffs which mostly are Filipinos. ",50
