c2500001,s2,the room was not too clean but still good and spacious with complete amenities,[room][0],[amenities][0],,,,,,
c2500220,s4,Breakfast quality was so so and food replenishment was pretty slow,[Breakfast quality][0],,,,,,,
c2500222,s3,"Everything about the hotel is huge - the rooms, the casino, the shopping areas etc",[rooms][0],[casino][0],[shopping areas][0],,,,,
c2500223,s1,Room was ok ,[Room][0],,,,,,,
c2500223,s2,"And affordable, also free wifi ",[wifi][0],,,,,,,
c2500223,s3,BUT the breakfast food was fine,[breakfast food][0],,,,,,,
c2500223,s4,The mall ambiance is ok,[ambiance][0],,,,,,,
c2500223,s5,You better find the foodcourt there,[foodcourt][0],,,,,,,
c2500224,s5,"On getting to our rooms, again they are very grand and first impressions are average The bed was good but not the most comfortable thing I've ever slept in",[rooms][0],[bed][0],,,,,,
c2500224,s6,The bath was too shallow so you can't get your chest underwater,[bath][0],,,,,,,
c2500224,s7,"But then there's the shower, average water pressure",[shower][0],[water pressure][0],,,,,,
c2500225,s1,The rooms are getting dated,[rooms][0],,,,,,,
c2500225,s3,All rooms have at least 2 queens and a sleeper sofa,[rooms][0],[queens][0],[sofa][0],,,,,
c2500226,s1,The room is spacious but there are lots of chinese tours hurrying into the hotel,[room][0],,,,,,,
c2500226,s3,And you may sometimes get lost when you need to go through the mall to find the hotel lifts,[lifts][0],,,,,,,
c2500226,s5,"Besides, there are shuttle buses to several hot tourist spots and this is very user-friendly",[shuttle buses][0],,,,,,,
c2500227,s3,The room is very big that I have so much space to extend my suitcase and everything,[room][0],,,,,,,
c2500227,s4,The bed and pillows are average that I have no trouble sleeping,[bed][0],[pillows][0],,,,,,
c2500227,s6,"The shower water was sometimes warm, sometimes too hot, or sometimes strong, sometimes too weak",[shower water][0],,,,,,,
c2500227,s9,"And for the house keeping, they don't always clean my room everyday",[house keeping][0],[room][0],,,,,,
c2500227,s10,They simply made the bed and left,[bed][0],,,,,,,
c2500228,s2,"The room was  big with 2 TVs (1 in front of the beds and another at the living room area) however, it does shows signs of age",[room][0],[beds][0],[living room area][0],,,,,
c2500228,s3,"Room is clean with a huge bathroom that has a separate toilet, dressing table, two sinks, a bathtub and a shower area",[Room][0],[bathroom][0],[toilet][0],[dreessing table][0],[sinks][0],[bathtub][0],[shower area][0],
c2500228,s5,The doors leading to the bathroom and toilet don't come with any locks,[doors][0],[bathroom][0],[toilet][0],[locks][-],,,,
c2500228,s6,The bed comfort level is reasonable but the pillows are totally average ,[bed][0],[pillows][0],,,,,,
c2500229,s2,"The receptionist  provide us with connecting rooms, which was superb",[receptionist][0],,,,,,,
c2500229,s3,"Oh, forgot to mention, there was free shuttle to the hotel when we arrived so it was a plus",[free shuttle][0],,,,,,,
c2500229,s4,"The room was super huge with 2 queen size beds and a nice sofa area, so all in all 2 TV in each rooms",[room][0],[beds][0],[sofa area][0],[TV][0],[rooms][0],,,
c2500229,s5,"The bathroom was huge with bath tub , separate standing shower, separate toilet",[bathroom][0],[bath tub][0],[shower][0],[toilet][0],,,,
c2500229,s6,There was a powder table which was ok for me to do my make up and still have room for 2 adults brush up,[powder table][0],[room][0],,,,,,
c2500229,s7,"We paid about SGD400 plus a night and sadly, because we booked via Agoda, we didn't get the free wfifi",[wifi][0],,,,,,,
c2500230,s2,"I visit Macau once or twice a year and was able to secure one of the weekend rates here which included wifi and late check-out, so decided to stay here again and see what had changed",[wifi][0],[check-out][0],,,,,,
c2500230,s5,"It's incredibly impersonal - we didn't speak to, or even see, any hotel staff members apart from checking in and checking out (although those staff members were friendly and helpful)",[staff][0],[checking in][0],[checking out][0],,,,,
c2500230,s7,"The rooms themselves are OK - decorated in a faux-Venetian style, the rooms and bathrooms are huge and_",[rooms][0],[rooms][0],[bathrooms][0],,,,,
c2500231,s2,"Last but not least, the bathroom was big",[bathroom][0],,,,,,,
c2500233,s3,"The room/suite itself was pretty spacious, with the living/desk area on a split level below the bedroom space",[room][0],[suite][0],[living/desk area][0],[bedroom space][0],,,,
c2500233,s4,"The room had 2 TVs, and I was a little surprised to see that the TV in the living area was a CRT and not a flat panel",[room][0],[TVs][0],[TV][0],[living area][0],,,,
c2500233,s6,"The bathroom was likewise spacious, with a vanity table for ladies",[bathroom][0],[table][0],,,,,,
c2500233,s7,"The shower, however, was ok - which is surprising given that the hotel is just 7 years' old",[shower][0],,,,,,,
c2500233,s8,I was ok with the free in-room Wifi that came with my package,[in-room Wifi][0],,,,,,,
c2500234,s3,"On the whole the experience was ok - the rooms are plush and large, but I would choose a smaller hotel if I was in Macau for any period of time",[rooms][0],,,,,,,
c2500236,s4,"Carpets are now showing a bit signs of wear, room locks and keys are working well (once I had to walk a mile or more to the reception to have my key cards reprogrammed, and the bathroom fittings getting loose)",[Carpets][0],[room locks][0],[keys][0],[bathroom][0],,,,
c2500236,s5,We had room 23-027 with not a nice view at all,[room][0],[view][0],,,,,,
c2500236,s6,Breakfast at Cafe Deco is ok,[Breakfast][0],,,,,,,
c2500236,s8,The quality of the breakfast food and coffee was extremely ordinary,[quality][0],[breakfast food][0],[coffee][0],,,,,
c2500237,s1,"You get what you ask for, gigantic, easy to get lost, all rooms are suites, very spacious, bit old fashioned for my taste",[rooms][0],,,,,,,
c2500237,s4,"fine service, good food, upscale priced",[service][0],,,,,,,
c2500238,s2,On arrival a guy dressed as a gondolier asked if he could take our bags - we were the only people on the shuttle bus from the ferry with bags,[shuttle bus][0],,,,,,,
c2500241,s3,The rooms are ordinary and very spacious,[rooms][0],,,,,,,
c2500241,s7,The check-in experience is ok,[check-in][0],,,,,,,
c2500241,s9,"The building is so large, that the walk to the hotel room takes close to 20 minutes from the lobby",[room][0],[lobby][0],,,,,,
c2500241,s10,"There is only the one lift system, and if you happen to be at the end of the hallway, then bad luck",[lift system][0],,,,,,,
c2500242,s2,the foyer / reception area is fine and the rooms are spacious  and it is in the happening part of Macau,[foyer][0],[reception][0],[rooms][0],,,,,
c2500242,s3,The food court was disgusting the food was ordinary and not what i expected from this type of hotel/resort/shopping complex,[food court][0],[food][0],,,,,,
c2500243,s4,The check in service: I booked three suite at MOP3400+ each but found the check in process long and with the staff trying it up sell a larger suite,[check in service][0],[check in][0],[staff][0],,,,,
c2500243,s7,After 25 mins at the check in counter not adding the time to queue ,[check in counter][0],,,,,,,
c2500245,s4,No special areas or services to guest staying here,[services][0],,,,,,,
c2500245,s5,The staff cannot distinguish between guest staying and day visitors,[staff][0],,,,,,,
c2500245,s6,On the plus side the rooms were huge and spacious,[rooms][0],,,,,,,
c2500246,s2,The room is big ,[room][0],,,,,,,
c2500246,s3,The bed is firm and well made,[bed][0],,,,,,,
c2500246,s4,The room is well lit and well furnished,[room][0],,,,,,,
c2500246,s8,"Thankfully, this hotel  has free shuttle service to many places, made touring around Macau a breeze for us",[shuttle services][0],,,,,,,
c2500246,s9,Most of the counter staffs at the reception hardly speak proper English and they have so many rooms yet they make it so difficult to check in early,[counter staffs][0],[rooms][0],,,,,,
c2500246,s10,I find the sound proofing of the room is ok,[sound proofing][0],[room][0],,,,,,
c2500247,s2,Fantastic property in terms of facilities and extremely comfortable and large rooms - suites,[facilities][0],[rooms][0],[suites][0],,,,,
c2500247,s3,"Being large, walking from the room to get to any location of the lobby / restaurant / casinos can take a good 10 minutes",[room][0],[lobby][0],[restaurants][0],[casinos][0],,,,
c2500247,s4,Do not expect to be getting personalised service as in other Asian hotels,[personalised service][0],,,,,,,
c2500247,s6,The staff are not very flexible,[staff][0],,,,,,,
c2500248,s3,Very easy to get lost while walking from the room to the lobby,[room][0],[lobby][0],,,,,,
c2500248,s4,The check-in experience was not the best,[check-in][0],,,,,,,
c2500248,s10,"The rooms are big, spacious and clean",[rooms][0],,,,,,,
c2500248,s11,Beds are very comfortable,[Beds][0],,,,,,,
c2500248,s12,The shopping is fine,[shopping][0],,,,,,,
c2500249,s2,From having L'occittane toiletries to the kind of service received,[toiletries][0],,,,,,,
c2500249,s4,rooms are exactly the same suite style and really I can't find any fault,[rooms][0],[suite][0],,,,,,
c2500249,s5,HUGE rooms with beddings,[rooms][0],[beddings][0],,,,,,
c2500249,s7,Housekeeping service is ordinary,[House keeping service][0],,,,,,,
c2500249,s8,Food Court has a d selection and for me having a Fatburger there was just amazing :) so a plus!  For the bad:  The shuttle service staff has some workers,[Food Court][0],[shuttle service staff][0],,,,,,
c2500250,s4,"However, the room is still ok, Very spacious and the price is very affordable:)",[room][0],[price][0],,,,,,
c2500251,s2,"It maintained a classy look, yet the furniture, carpet and whole feeling just felt too old and ancient",[furniture][0],[carpet][0],,,,,,
c2500251,s3,"If that was the whole idea it did a great job, and seeing the TV in living room were still big CRT",[TV][0],[living room][0],,,,,,
c2500251,s6,"BUT sleep was just great, pillow and mattress were of average quality",[pillow][0],[mattress][0],,,,,,
c2500251,s8,"Full amenities,  WiFi with only 2 users allowed and chargeable for the next device",[amenities][0],[WiFi][0],,,,,,
c2500252,s3,The hotel offers free shuttle from the ferry terminal and it quite convenient for travellers to get to the hotel,[shuttle][0],,,,,,,
c2500252,s4,"However, if you travelling from the Macau ferry pier to shuttle bus stand it's an ordeal for people travelling with children and strollers you have to go across the road by taking multiple lifts up and down",[shuttle bus stand][0],,,,,,,
c2500252,s5,The staff of the hotel waiting there are ok at all  even with children they don't help you at all for loading or unloading the strollers or luggage,[staff][0],,,,,,,
c2500253,s4,"Finally, when we reached our room, we saw a housekeeping lady and she helped us fix the third bed on the room",[room][0],[housekeeping][0],[bed][0],[room][0],,,,
c2500254,s6,Our room overlooked a car park come sandpit,[room][0],,,,,,,
c2500254,s7,"When we asked again later that night as we were confident we were meant to be on the other side of building,we were told our original room had not been available ",[room][0],,,,,,,
c2500255,s2,We took the hotel shuttle bus to and from the ferry pier ,[shuttle bus][0],,,,,,,
c2500255,s4,Check-in was quick and smooth and we were lucky to get an early check,[Check-in][0],,,,,,,
c2500255,s5,"We received all our requests: late check out, non smoking floor, high floor and a room near the lift",[check out][0],[non smoking room][0],[floor][0],[room][0],[life][0],,,
c2500255,s6,"Room- The room was huge, clean and beautifully designed",[Room][0],[room][0],,,,,,
c2500255,s7,"Service- we requested for some extra towels, shampoo, slippers and they delivered it to our room straight away",[Service][0],[towels][0],[shampoo][0],[slippers][0],[room][0],,,
c2500256,s3,"The Venetian was a pleasant experience and fascinated us with a lounge and casino, a central location",[lounge][0],[casino][0],[location][0],,,,,
c2500256,s4,"Besides the gambling and few good restaurants, do not expect more",[restaurants][0],,,,,,,
c2500257,s3,no vacation or relaxing to be expected we got lost looking for the room or the favorite shop or restaurant,[room][0],[shop][0],[restaurant][0],,,,,
c2500258,s2,"And as seen in pictures, the hotel is really grand, even their suites are very big",[suites][0],,,,,,,
c2500258,s4,"when we arrived in our room, all the trash bins weren't empty, the room was clean though",[room][0],[trash bins][0],[room][0],,,,,
c2500258,s5,So I think the housekeeper who cleaned our room prior to our arrival forgot to empty the trash bins,[housekeeper][0],,,,,,,
c2500258,s6,"Another thing was the wifi, it's not for free",[wifi][0],,,,,,,
c2500258,s7,"With the high rates for the room, we're hoping they could include the free use of wifi",[wifi][0],,,,,,,
c2500258,s8,"They have free wifi in the lobby and I guess in other public areas, but in the guestrooms, you have to pay",[wifi][0],[lobby][0],[guestrooms][0],,,,,
c2500259,s2,While I waited in queue my wife and children were standing - all the staff did was offered us water and directed then to a few chairs somewhere else,[staff][0],,,,,,,
c2500259,s3,The Check-out was quick and fast,[Check-out][0],,,,,,,
c2500259,s4,The bell boys were prompt with the luggage,[bell boys][0],,,,,,,
c2500259,s5,Concierge was fine but let down by the other floor staff who were too tired of directing people,[Concierge][0],[floor staff][0],,,,,,
c2500259,s10,Rooms were spacious and huge,[Rooms][0],,,,,,,
c2500260,s5,Takes forever to walk to different areas abs the staff don't really help because there are so many visitors,[staff][0],,,,,,,
c2500260,s6,The pools were ok,[pools][0],,,,,,,
c2500262,s1,Very large suite style rooms with sunken living rooms,[suite][0],[rooms][0],[living rooms][0],,,,,
c2500263,s1,"The rooms at the Venetian are acceptable, however this was overshadowed by the massive crowds of daytrippers in the casino and shopping arcade",[rooms][0],,,,,,,
c2500263,s2,"We stayed for 2 nights and our first impressions were not great, we arrived from Hong Kong by ferry and caught the free shuttle bus to the hotel",[shuttle bus][0],,,,,,,
c2500263,s3,When we arrived we could not work out where to go - we were eventually helped with our bags and they were delivered to our room separately,[room][0],,,,,,,
c2500263,s5,Whenever we asked staff members we were just pointed in a general direction and seemed to be going around in circles,[staff][0],,,,,,,
c2500263,s6,When we eventually checked in and found our room it was  very spacious - ,[room][0],,,,,,,
c2500264,s7,"During the registration process at the Venetian Macao, i asked the registration  clerk what room view we had at our Bella suite, another registration clerk butted in and said what we had was a standard view and the other view cost more money",[room view][0],[Suite][0],[view][0],,,,,
c2500265,s2,The rooms are given antique look which might impress some and may not also,[rooms][0],,,,,,,
c2500265,s5,It is far off from market but free shuttle bus service is available at connecting hotel,[shuttle bus][0],,,,,,,
c2500266,s2,The room itself was huge and well appointed just like the sister property in Las Vegas,[room][0],,,,,,,
c2500266,s5,Restaurant and bar options were up to standard,[Restaurants][0],[bar options][0],,,,,,
c2500267,s3,"However, when we got to our rooms we found that one of the rooms was occupied",[rooms][0],[rooms][0],,,,,,
c2500267,s4,It took more than an hour for the confusion to be settled and for us to get our final room assignment,[room][0],,,,,,,
c2500267,s5,We received a fruit basket for our inconvenience,[fruit basket][0],,,,,,,
c2500267,s7,The room was spacious ,[room][0],,,,,,,
c2500267,s8,The bathroom was large with full amenities,[bathroom][0],[amenities][0],,,,,,
c2500267,s9,The only incident with the room we had was when the toilet flush was stuck and we almost had to move a second time,[room][0],[toilet flush][-],,,,,,
c2500268,s2,We booked a room for three people and it took three requests to try to get the appropriate things needed such as glasses,[room][0],,,,,,,
c2500268,s3,To get ice to our room took two phone calls and a half hour wait,[room][0],,,,,,,
c2500268,s4,"The room itself is ok, but a long way from reception",[room][0],[reception][0],,,,,,
c2500268,s5,"While we were given a map, there was no directory of services in the room and the one on the TV said that it was still being developed and so it was only after we'd eaten in the crowded food court that we discovered the other restaurants within the complex",[services][0],[room][0],[TV][0],[food court][-],[restaurants][0],,,
c2500269,s2,Its obvious that the furniture in the room is getting old and not well maintained,[furniture][0],[room][0],,,,,,
c2500269,s3,Should not charge for the WIFI nowadays most hotels offer it for free,[WIFI][0],,,,,,,
c2500269,s6,Front desk staff mumbled something to her colleague which I understood,[staff][0],,,,,,,
c2500271,s3,"The hotel has a big room and bathroom, but the interior not artistic",[room][0],[bathroom][0],,,,,,
c2500271,s4,"They had 2 restaurant for breakfast, and since this hotel was so big, it's not easy to get the restaurant's location",[restaurant][0],[breakfast][0],,,,,,
c2500272,s4,The 4 pools were disproportionately small for such a huge property and pool users were not asked to shower before entry into the pools which was quite unhygienic,[pools][0],,,,,,,
c2500272,s5,Showers in the room were too high and adults can't bathe kids without getting wet,[Showers][-],,,,,,,
c2500273,s3,They have food forum and choice of food,[foor forum][0],[choice of food][0],,,,,,
c2500273,s4,If u looking for customer service where u treated well as soon as u enter then this is not the place,[customer service][0],,,,,,,
c2500273,s5,As soon as u enter the premises u are lost and do no where to check in and where to keep luggage,[check in][0],[luggage][0],,,,,,
c2500273,s7,At least by guiding them where are check in counters and where can we keep our luguage,[check in counters][0],[luggage][0],,,,,,
c2500274,s4,After seeing our room we was surprised too,[room][0],,,,,,,
c2500274,s5,"Nice size, nice furniture but very shabby and dirty",[size][0],[furniture][0],,,,,,
c2500274,s6,The service especially in the restaurants is very poor,[service][-],,,,,,,
c2500274,s9,the shopping mall is ok,[shopping mall][0],,,,,,,
c2500274,s10,Good value for money and nice atmosphere,[value][+][,atmosphere][+],,,,,,
c2500275,s1,"As expected the room was ok (well for 400 GBP a night, we weren't expecting less!) and the service was average (except for this Singaporean lady at the baggage service who was rude and rather judgemental)",[room][0],[serivce][0],[baggage service][-],,,,,
c2500276,s1,Rooms are quality but unfortunately the sound barriers between interconnecting doors are non existent,[Rooms][0],,,,,,,
c2500276,s3,"Room service is ok, they set up your table wonderfully",[Room service][0],,,,,,,
c2500277,s3,Finding your room can take some time as you need to walk through the casino floor to the wing where your room is located,[room][0],[casino floor][0],,,,,,
c2500277,s4," we were allocated a smoking room without the staff asking our preference, however they were able to find us an alternative after a few calls back and forth",[smoking room][0],[staff][-],,,,,,
c2500277,s5,The rooms are large and well equipped,[rooms][0],,,,,,,
c2500278,s2,The rooms are spacious but the service at the hotel needs to be improved,[rooms][0],[service][0],,,,,,
c2500278,s3,"Checkin took 45 minutes, king size bed was not available, and the service at restaurants was ok",[Checkin][0],[bed][-],[service][0],[restaurants][0],,,,
c2500278,s4,"For instance no one asks for a coffee refill at Cafe Deco, wild berries are on the menu but they bring you cantaloupe (same price)",,,,,,,,
c2500278,s5,On top of all this the wifi in my room worked,[wifi][0],[room][0],,,,,,
c2500279,s4,"When asking the hotel staff how to go to a nearby location, the employee from Mainland just arbitary assign us to take taxi",[staff][0],,,,,,,
c2500279,s5,While another staff correct her and told us the distance is so close that no taxi driver will take the drive 3,[staff][0],,,,,,,
c2500279,s6,The room offer 2 welcome drink at the bar downstair,[room][0],[welcome drink][0],,,,,,
c2500280,s2,The rooms are huge with bathrooms and lounge rooms,[rooms][0],[bathroom][0],[lounge rooms][0],,,,,
c2500280,s5,"The pools are small, and there is a large gaming floor",[pools][0],[gaming floor][0],,,,,,
c2500280,s7,There are many restaurants and a food court to eat at,[restaurants][0],[food court][0],,,,,,
c2500280,s10,We spent the night in the room being sick within 30 minutes of eating and didn't get to see Macua or the casino at night,[room][0],,,,,,,
c2500281,s2,The resort facilities are very comprehensive and well maintained,[facilities][0],,,,,,,
c2500281,s3,And of course the gaming floor is absolutely massive,[gaming floor][0],,,,,,,
c2500282,s4,The room was a great size and was clean and there is a kids area (which you have to pay for),[room][0],[kids area][0],,,,,,
c2500282,s5,The light show was amazing but very busy,[light show][0],,,,,,,
c2500283,s2,I don't need to comment on the room as they were as good as you would expect,[room][0],,,,,,,
c2500283,s3,I was ok with some of the service/interactions with staff at check in,[service][0],[interactions][0],[staff][0],[check in][0],,,,
c2500283,s4,Eventually they had opened up VIP check in to help but by then the wait was already too long,[VIP check in][0],,,,,,,
c2500283,s5,"Rose at the concierge was OK, as was one of the male staff at the baggage service in the main lobby who's name I missed",[concierge][0],[staff][0],[baggage service][0],[main lobby][0],,,,
c2500283,s6,"When visiting two years ago, the Venetian still had a small poker room",[poker room][0],,,,,,,
c2500285,s2,While the hotel interiors are definitely ok,[interiors][0],,,,,,,
c2500285,s4,My friends who stayed there did not have great things to say about the service,[service][0],,,,,,,
c2500286,s3,"Anyways, checkin was swift but took a while to find the room",[checkin][0],[room][0],,,,,,
c2500286,s4,The room was exemplary with each article taken care off,[room][0],,,,,,,
c2500286,s6,Food was average including the buffet breakfast,[Food][0],[buffet breakfast][0],,,,,,
c2500286,s10,Clean and nicely furnished rooms,[rooms][0],,,,,,,
c2500286,s15,Food is not over the top ,[Food][0],,,,,,,
c2500288,s1,Rooms are nice and large but its very old fashioned,[Rooms][0],,,,,,,
c2500288,s3,Bathroom is nice and spacious,[Bathroom][0],,,,,,,
c2500289,s4,"Upon arrival, check-in was fast and it was quite confusing going to the room because the hotel is huge",[check-in][0],[room][0],,,,,,
c2500289,s6,"The hotel also has free shuttles going to other hotels and casinos, it's really convenient",[shuttle][0],,,,,,,
c2500289,s7,"For the room, it was huge and spacious, I requested a non-smoking room but we can still smell smoke from our room",[room][0],[non-smoking room][0],,,,,,
c2500290,s3,Unfortunately at this hotel the level of hospitality and friendliness displayed by the staff is really ok,[staff][0],,,,,,,
c2500290,s4,They may have any number of guests checking in and out simultaneously but guests need to be treated with respect and warmth,[checking in][0],,,,,,,
c2500290,s8,Service overall was really slow,[Service][0],,,,,,,
c2500291,s2,To stay maybe a day is fine or best to just visit this place for a whole day and stay at the other newer places as there is more service elsewhere and more international tourists in the other hotels,[service][0],,,,,,,
c2500291,s6,"Also service is not international standard, the reservation staff don't even know much about room types and they are incharge of advising rooms",[service][0],[staff][-],,,,,,
c2500292,[ro,"The hotel was nice, rooms were clean, but you could tell there was some age to the hotel",[room][0],,,,,,,
c2500292,s3,"I look at details, and in our room you could see some wear and tear in the carpet and in the bathroom",[room][0],[carpet][0],[bathroom][0],,,,,
c2500292,s4,"I noticed an ashtray in our non-smoking room, but I didn't smell any lingering smoke",[non-smoking room][0],,,,,,,
c2500292,s5,"The tv remote didn't work the best, but again just some of the details that make a good hotel or a great hotel",[tv remote][0],,,,,,,
c2500293,s2,Booked a suite,[suite][0],,,,,,,
c2500293,s3,"average room, opulent, ordinary view",[room][0],[view][0],,,,,,
c2500293,s4,"The food court, the shopping mall, the streets of Venice (complete with river and gondolas) were all  very ok",[food court][0],[shopping mall][0],,,,,,
c2500293,s6,"Reception staff, baggage attendants, room attendants - very ordinary",[Reception staff][0],[baggage attendants][0],[room sttendants][0],,,,,
c2500293,s7,"Security staff - long faces, grumpy look",[Security staff][0],,,,,,,
c2500295,s1,"We arrived the Macau Airport almost midnight and Hotel airport shuttle service were already close, but the staff of the Venetian Hotel were accomodating who requested Shuttle service to transfer us to the hotel",[shuttle service][0],[staff][0],[Shuttle service][0],,,,,
c2500295,s2,Check in was pretty fast,[Check in][0],,,,,,,
c2500295,s4,The suite room was large for 2 people,[suite room][0],,,,,,,
c2500295,s5,"It could fit 5 persons as they have sitting room with office services, such as fax machine and outlets for your laptops",[sitting room][0],[office services][0],,,,,,
c2500295,s6,The view from our room was average,[view][0],,,,,,,
c2500295,s8,The beds were soft and cozy,[beds][0],,,,,,,
c2500295,s9,"The bathroom was clean, spacious and brightly lighted,towels were spotless clean",[bathroom][0],,,,,,,
c2500296,s5,The room was big with design,[room][0],,,,,,,
c2500296,s7,There was a fax machine in each room,[fax machine][0],[room][0],,,,,,
c2500296,s9,The Service & staff was very ordinary,[Service][0],[staff][0],,,,,,
c2500296,s10,"The service was slow, and much of the staff is ok",[service][0],[staff][0],,,,,,
c2500297,s2,It was over crowded and service was not particularly excellent,[service][0],,,,,,,
c2500297,s4,Rooms were decent sized but there was not anything exclusive as I expected,[Rooms][0],,,,,,,
c2500298,s3,"Had to carry own luggage from the bus to reception,then have issues at reception regarding 2 separate rooms on different floors",[reception][0],[rooms][0],,,,,,
c2500298,s4,Then we had to carry the heavy luggage to our 22nd floor rooms,[rooms][0],,,,,,,
c2500298,s6,Room is ok,[Room][0],,,,,,,
c2500299,s4,"Due to size and large amount ofpeople, the service factor cannot really be felt",[service][0],,,,,,,
c2500299,s5,Rooms are spacious,[Rooms][0],,,,,,,
c2500299,s6,Food inside the restaurants inside the complex are also ok,[Food][0],[restaurant][0],,,,,,
c2500299,s7,Location: besides the modern buildings and large hotel/casinos in the area there is not much else,[Location][0],,,,,,,
c2500299,s9,And breakfast at Cafe Deco was very average,[breakfast][0],,,,,,,
c2500300,s9,Takes me 15 mins to walk to my room from the reception lobby; I needed to carry a map at all times to figure out how do I get,[room][0],[reception lobby][0],[map][0],,,,,
c2500301,s2,"Frankly, the room was prdinary",[room][0],,,,,,,
c2500301,s5,But the site said we were supposed to have a garden and a decent view,[view][0],,,,,,,
c2500301,s8,Without included breakfast,[breakfast][0],,,,,,,
c2500301,s9,"Otherwise, brilliant hotel, great casino, average options for food, entertainment and shopping",[options][0],,,,,,,
c2500301,s10,And convinient location in Cotai where you can walk down,[location][0],,,,,,,
c2500301,s11,Service was also very good and prompt,[Service][0],,,,,,,
c2500301,s13,Special check-in for the suite,[check-in][0],,,,,,,
c2500301,s14,No other complaints but the room view and probably would expect at least one_,[room view][0],,,,,,,
c2500302,s3,"But I was actually hoping that for an overnight stay, the wifi could have been complimentary",[wifi][0],,,,,,,
c2500302,s5,"The connection was so slow, We couldn't connect easily too as we had to continuously log-in whenever we used it",[connection][0],,,,,,,
c2500302,s6,"In fairness, the room was huge, the bed was comfortable and the bathroom too had a tub and a separate shower glass cubicle",[room][0],[bed][0],[bathroom][0],[tub][0],,,,
c2500302,s8,The room had a mini ref but everything consummable except the water was to be paid if one was to eat/drink anything from it,[room][0],[ref][0],,,,,,
c2500302,s9,"However, for me luckily we were allowed to check in",[check in][0],,,,,,,
c2500303,s2,with the suites and the world largest casino,[suites][0],,,,,,,
c2500303,s7,I realized that the west lobby front desk is closed,[lobby front desk][0],,,,,,,
c2500303,s8,I am required to go to the south or main lobby to get my deposits back,[main lobby][0],,,,,,,
c2500303,s10,I had no choice but to give up my deposit HKD 1000 and drop my keys in express check out,[express check out][0],,,,,,,
c2500304,s5,The towels are white,[towels][0],,,,,,,
c2500304,s6,Is it not time to change these towels,[towels][0],,,,,,,
c2500304,s7,The design remains a bit old,[design][0],,,,,,,
c2500305,s2,"The staffs seemed overwhelmed by the crowds, thus services were sloppy",[staffs][0],[service][0],,,,,,
c2500305,s5,"But the room's cleanliness, ambience and slow service are average",[cleanliness][0],[ambience][0],[service][0],,,,,
c2500306,s2,"in the lobby, queues for check in to meet the concierge",[lobby][0],[check in][0],[concierge][0],,,,,
c2500306,s7,the band was really ok and the atmosphere relaxed,[band][0],[atmosphere][0],,,,,,
c2500307,s4,"This time, we were asked to pay in advance the full amount for our rooms and on top of that, a further sum for deposit",[rooms][0],,,,,,,
c2500307,s7,"It didn't cross our mind at the time but when we reached our rooms, we began to understand the reason for their implementation of that policy",[rooms][0],,,,,,,
c2500307,s10,we booked the non smoking rooms,[non smoking rooms][0],,,,,,,
c2500307,s11,"The facilities in the room have ""diminished""",[facilities][0],,,,,,,
c2500308,s1,"The room is spacious, but look a bit old style decoration, not really worth the value",[room][0],[decoration][0],[value][-],,,,,
c2500308,s2,"the fitness center is small, the toilet is terrible",[fitness][0],[toilet][-],,,,,,
c2500308,s3,a very very small toilet,[toilet][0],,,,,,,
c2500309,s3,Check in was quick,[Check in][0],,,,,,,
c2500309,s5,The room was huge with a view of the Galaxy Macao,[room][0],[view][0],,,,,,
c2500309,s6,"The room had a powder room, sitting area combined with a dining area and pantry",[room][0],[powder room][0],[sitting area][0],[dining area][0],,,,
c2500309,s7,"The master suite was very large with a walk a dressing area, king size bed and an enormous bathroom",[master suite][0],[dressing area][0],[bed][0],[bathroom][0],,,,
c2500309,s8,"While the house keeping staff did their best to keep the rooms neat and clean, it seemed obvious that the Venetian has gone through a lot of wear and tear",[house keeping staff][0],[rooms][0],,,,,,
c2500309,s9,"I would not recommend the Hotel breakfast, people are better off eating at the food court in the hotel or the neighbouring hotels",[breakfast][-],[food court][0],,,,,,
c2500310,s5,"Our room- we had a large room, a suite i think",[room][0],[room][0],[suite][0],,,,,
c2500310,s6,The room had all amenities and was very spacious and the bed was very comfortable,[room][0],[amenities][0],[bed][0],,,,,
c2500310,s7,Food- last time we visited the Venetian they had  strip of restaurants along the canal_,[Food][0],[restaurants][0],,,,,,
c2500312,s3,"Instead, it was one row of heated foods, a seafood station, a steak station and a small dessert area",[heated foods][0],[seafood station][0],[a steak station][0],[dessert area][0],,,,
c2500313,s2,a way to walk from entrance to reception - this already shows that this is not a hotel in classic sense,[entrance][0],[reception][0],,,,,,
c2500313,s3,"Rooms are huge and supposed to be ""Venetian style"" or at least what non Europeans believe it is",[Rooms][0],,,,,,,
c2500313,s4,Breakfast in Deco shows the real character (or lack of) of this place: average,[Breakfast][0],,,,,,,
c2500315,s5,The rooms were big but not upto the standard one would expect,[rooms][0],,,,,,,
c2500315,s6,The pools were good,[pools][0],,,,,,,
c2500315,s7,There was a heated swimming pool as well which was ok ,[swimming pool][0],,,,,,,
c2500316,s1,The room and pols were very average,[rooms][0],[pols][0],,,,,,
c2500316,s2,We got a map of the Hotel but it didnt help much,[map][0],,,,,,,
c2500317,s2,"Size wise,  this resort is much larger than the one in Las Vegas, but service and quality in general are average",[service][0],[quality][0],,,,,,
