c25000074,s6,"By this point we were hungry, annoyed and completely fed up of waiting, so told the staff we would just pay the…"
c25000075,s1,"If you are going here with children or the elderly, BEWARE!  As the children cannot go through the casino, there was miles of walking up and down escalators, around shopping malls to get back to our lift lobby"
c25000075,s2,There are also long queues for everything
c25000075,s3,It started at check-in where they rudely informed us that only one person could be in the check-in line as the queues were too long
c25000075,s4,The wait there was a good half hour
c25000075,s5,"Then came the trek up to the room located on the North wing, another good 15 minutes from the main lobby"
c25000075,s6,"Then the breakfast queue at Cafe Deco, another good 30 minutes even though there were empty tables"
c25000075,s7,"As for the connecting rooms we received, one smelled so badly, probably of vomit or paint"
c25000075,s8,Couldn't and didn't want to tell
c25000075,s9,After many telephone…
c25000076,s1,"I' m so disappointed to this hotel service , i spent my time just to waiting for check in , I Wait for 2 HOURS just for check in to the room ,and there is no CHAIRS for the old people to rest ,very worst service"
c25000077,s1,I have stayed several times at the sister properties in Vegas and Singapore but to my disbelief the Macau property is horrifying
c25000077,s2,Don't stay here if you are sensitive to mold
c25000077,s3,The hallways and rooms need paint
c25000077,s4,Old and crusty
c25000077,s5,I left the A/C off to keep the mold from blowing into our room
c25000077,s6,Staff laughed at me when I complained
c25000077,s7,Key didn't work the 2nd and last night
c25000077,s8,A nightmare
c25000077,s9,Save your money and stay elsewhere
c25000077,s10,I'm selling my stock in the morning too
c25000078,s1,I stayed last friday for 1 night
c25000078,s2,Its Too Big and Too Busy for me
c25000078,s3,I can live with that for 1 night but…
c25000078,s4,When I returned to my room $700 was missing from my Travel wallet which was inside my bag
c25000078,s5,If thats not bad enough when I reported it The Hotel GM really didn't care one little bit
c25000078,s6,Be warned !!!  :(
c25000079,s1,"Well, very disappointing, but it saved me money, I couldn't wait to get out"
c25000079,s2,"In the middle of the shopping mall you walk into the Casino, there was no sense of excitement, fun or anticipation"
c25000079,s3,"I'm use to laughing and excitement,  people drinking and having fun, but nothing not even talking"
c25000079,s4,All very serious
c25000079,s5,The only good thing was there was no smoking
c25000080,s1,Great place with everything under one roof
c25000080,s2,Hotel rooms hundreds if metres away from reception and you must go through tbe casino to get anywhere
c25000080,s3,On 12 September 2p16 the hotel had a conference and there were literally hundreds if not thousands of guests trying to get in the lifts to go to their room
c25000080,s4,It took me more than 2 hours to get to the lifts
c25000080,s5,This is unacceptable when it should only take 1-2 minutes to do so  Staff and security most unhelpful and were herding guests as if they were cattle
c25000080,s6,Could bot recommend this hotel to anyone
c25000081,s1,"If you're thinking of visiting Macau with your family, never stay in this stupidly built hotel! It's absolutely designed for casino gambling, not families with kids"
c25000081,s2,"The minute you arrive to the hotel if you have kids, you need to go up the escalator or take the elevator to a mall and walk 10 minutes just to see another hotel entrance and take the elevator or escalator again to the hotel"
c25000081,s3,"This of course providing that your kids wouldn't stop at all of the mall shops while searching for the hotel entrance so you can go to your room! This's very annoying especially when you're tired and wants to go to your room! It's basically designed for gamblers and never thought, not even 1% about families with kids when they designed it"
c25000081,s4,"Oh, it's normal to see the security guards at the…"
c25000082,s1,At $ 350 a night and considering the Venetian in Las Vegas one has big expectations  from this hotel
c25000082,s2,"But beware !!!!!!!!!!! You'll be terribly disappointed  The rooms are old, dirty and need refurbishing badly  The rooms have old bulky TVs not flat screen The sofas in the room are filthy and worn out   The hotel claims to have 39 restaurants they forget to write that 20 are fast food outlets in the food court like a cheap mall   There's only 2 bar which isn't even a proper bar"
c25000082,s3,No live entertainment no live music no lounge no daily shows nothing When you step outside the hotel there is no shop no restaurant nothing to see The Italian restaurant serves the worst pizza I ever had and at US$30 it's a rip off ! When I asked the receptionist what's there for entertainment her answer…
c25000083,s1,I have been at venetian for several times since its openning on 2007 and it just becoming worse and worse
c25000083,s2,"- no enough counter for checkin, average waiting time is about 1h for taking the queue  - room is old, used"
c25000083,s3,"Need definitely renovation  - no gym  - too many night workers and mafia in the casino, always a stranger asking you when you gamble  - lot of ppl sleeping at the bench and security guard don't care  - lot of female night workers  - shops are useless inside  There are so many other hotels in Macau, much better with the same price, don't go to this place"
c25000084,s1,rude staff
c25000084,s2,"first impression was checking in when some guy just walks up to reception and starts screaming and abusing people, staff just let him scream for 5mins"
c25000084,s3,no one cared
c25000084,s4,Room
c25000084,s5,large yes but tired and low quality worn furniture
c25000084,s6,The writing desk next to the window looked like someone had taken an axe to it with random chunks missing
c25000084,s7,The toilet seat too had cracks taken out
c25000084,s8,Maybe the same axe man
c25000084,s9,We watched a One FC event at the Cotai Arena
c25000084,s10,After we walked around for 45mins asking where a bar was
c25000084,s11,No bars open at 11pm
c25000084,s12,Saturday night
c25000084,s13,Great! Next day my friends mobile ran out of battery and he asked concierge to help charge the phone with his charger
c25000084,s14,"No we dont do that, you have to go to the business center"
c25000084,s15,Front desk the same
c25000084,s16,After an hour trying to get…
c25000085,s1,"Before choosing the hotel for my visit, I checked through almost all 4 to 5 star hotels in Macao"
c25000085,s2,end up choosing Venetian Macao thinking the environment looks good and convenient and had booked for 4nights
c25000085,s3,"Well, I was wrong"
c25000085,s4,Really regrets booked total 4 nights there
c25000085,s5,The premises is quite big and easily lost your way and don't really see any hotel service staff around nor security
c25000085,s6,All security are only standing at the entrance of the casino
c25000085,s7,The food court food are all over priced
c25000085,s8,Before visiting I made a few calls to the hotel and was told the currency used in hotel are in HKD
c25000085,s9,BUT
c25000085,s10,98% of the stores at the food court only give you the change in MOP (macao currency) even you pay by HKD and same for the shopping outlets too
c25000085,s11,"The best part it, all the outlets don't…"
c25000086,s1,"We made the trip from Hong Kong to Macau especially to visit The Venetian, what a waste of time! The staff in the food court were rude and the whole place was dated"
c25000086,s2,If I had my time again I would not bother with it at all
c25000087,s1,"On a positive note, the room was great, the service was good and the quality of the room service food was good but for me the negatives far outweighed the positives"
c25000087,s2,The layout of this hotel is the worst I've ever seen
c25000087,s3,There is a huge casino between the lobby and the elevator to the rooms
c25000087,s4,You need to walk about 250metres from the lobby to the elevators
c25000087,s5,If you have persons under 21 years who aren't allowed in the casino then you need to navigate through a maze of shopping arcades and canals adding to that already inconvenient walk
c25000087,s6,One wrong turn could add 5 minutes of extra walking
c25000087,s7,The pool is over 300metres from the elevators and the gym about 200
c25000087,s8,The place is also very crowded with loud and sometimes obnoxious guests with very little concept of social etiquette
c25000087,s9,Finding a…
c25000088,s1,We have visited Macau several times before and have always dreamed of staying at the Venetian
c25000088,s2,"However, little did we know that the rooms were very dated"
c25000088,s3,"and not like the photos!! We still got lost finding our hotel room after we stayed there for 4 nights, it is like they built the shopping mall and casino and then thought, 'we are a hotel and have to put in guest rooms'"
c25000088,s4,The check in staff were not very welcoming and the pool was hard to find- a 10 minute trek
c25000088,s5,The carpet felt dirty and we could hear the lift from the first room they gave us before moving
c25000088,s6,The pool area was very nice and the only place were we felt as though we were staying in a hotel
c25000088,s7,We will not be staying there again
c25000089,s1,I booked this hotel from hotels
c25000089,s2,"com and stayed there for 2 night, 6/13 and 6/14/2016"
c25000089,s3,"In the first night, my son got flea bites all over his 2 legs, around 80+ bite marks; my wife also got 20-30 flea bites"
c25000089,s4,I will attach some pictures
c25000089,s5,I tried to talk to that hotel but they said they can't find flea from that room
c25000089,s6,"But the truth is, my son and my wife got flea bite there"
c25000089,s7,It's a very crazy experience and we have to throw away all of our clothes and luggage
c25000089,s8,"We never got such flea bites before, and we thought it's caused by mosquito; but the 2nd day those bites become much worse so we send pictures to our US pediatrician, he reviewed those pictures and he told us most likely they are flea bites"
c25000089,s9,"I attached pictures, you can see if that's flea bites or not"
c25000089,s10,It's a very upset…
c25000090,s1,the security guards were very rude and the staff were not helpful when they saw we're coming with our bikes
c25000090,s2,even yelled to us!!! the service is not like a 5-star hotel
c25000090,s3,it made me very disappointed and wasted my precious holiday
c25000090,s4,(P
c25000090,s5,"S i've sent my feedback to the CS of The Venetian Macao, but no reply until now!)"
c25000091,s1,We booked two Bella Suite to celebrate my daughter's Birthday
c25000091,s2,We came with two seniors who are over 70 years old and 3 young children
c25000091,s3,"1) Shuttle bus	 Upon arrival to Taipa Ferry Terminal, there were zero signs pointing to the Venetian bus"
c25000091,s4,"While the other hotels have well marked buses, the Venetian left us lost and going in circles"
c25000091,s5,We waited for 45 minutes under the sun (35 degrees) for the shuttle bus
c25000091,s6,2) Check-in  I came at the official check-in time: 3 pm
c25000091,s7,"Room was not ready, the staff promised to be ready by 4 pm"
c25000091,s8,Didn't get the room until 5:45 pm
c25000091,s9,"Came back at 7:30pm, another room was still NOT ready"
c25000091,s10,"15 mins later, I received another text message saying the room was ready and the keys will be left at room 1"
c25000091,s11,"By the time I returned the hotel at 9:30 pm, I was still…"
c25000092,s1,Very very poor customer service
c25000092,s2,Looking at customer service it is not even 1 star
c25000092,s3,Went with family and I had two small kids with me
c25000092,s4,Fun started as soon as I entered into this property I had 4 luggage and two kids with one in stroller
c25000092,s5,It was middle of night when I arrived there and no one from concierge helped me to checkin and luggage guys were there and nobody helped me until I gone to reception which was very far from concierge and then I had to go back to front to give luggage tag to luggage claim and then they picked up my stuff
c25000092,s6,And they give you coupon for food and then when you go for dining resturent will say it's not valid here even though it's mention in that discount book
c25000092,s7,Not recommended to anyone
c25000093,s1,This is a BIG hotel with 4000 rooms! and it blows your mind
c25000093,s2,You need atleast 4 days to cover this hotel
c25000093,s3,The first two levels is just food and shopping
c25000093,s4,It also has a Venetian style boating which is very charming
c25000093,s5,It has a artificial sky which looks very real
c25000093,s6,"Express checkout is a breeze, if you dont use the in room bar, just drop your keys in a box on your floor and walk away - simple"
c25000093,s7,The biggest pain is the checkin
c25000093,s8,We stood in line for almost 2 hours which was worst than any airport immigration
c25000093,s9,This was the most disappointing aspect of our stay which is why I give it 2 stars
c25000094,s1,"The Venetian is a fantastic hotel, no doubt"
c25000094,s2,"From the rooms to hotel interiors, they have got everything going to their credit"
c25000094,s3,"However, the sheer scale at which they operate makes the whole experience for the guest less personalized, special and sometimes pure hassle! Unfortunately, that was the case for me"
c25000094,s4,"I was travelling with my mom, who is about 60"
c25000094,s5,"Given her age, she needed rest after the travel but we were made to wait 1"
c25000094,s6,5 hours in the queue for check-in
c25000094,s7,"The front-desk asked if we needed assistance with the baggage to be taken to the room, I said yes but i was told it would take upto 45 minutes to reach the room"
c25000094,s8,"Tired of waiting for so long already, i just dragged my luggage up on my own"
c25000094,s9,"Once we got to the suite, we were tired and hungry, and ordered room service"
c25000094,s10,…
c25000095,s1,There are always crowds of people in the hotel lobby level
c25000095,s2,Very hard to walk in
c25000095,s3,Not tranquil and not relaxing at all
c25000095,s4,"If you are having a baby like me, the casino would block some of the way to the lift lobby and you need to go to the mall level to get around"
c25000095,s5,"Very inconvenient!  The whole building is big, it could take you long time to get to the right lift lobby to go up your room and then to take you another long walk from the lift lobby to your room on your floor"
c25000095,s6,Rooms are big which is the only thing I think I could appreciate
c25000095,s7,"But the room is very smelly, I am sure lots of previous guests smoked in the room"
c25000095,s8,"The carpet, the sofa, the bed, the wall"
c25000095,s9,basically everything is full of third hand smoking
c25000095,s10,I have hanged my own towel in the living room during the day and when…
c25000096,s1,I visited Venetian Macau in May with my family
c25000096,s2,The place is overall decent but being huge has its own disadvantages
c25000096,s3,The breakfast tables saw huge queues
c25000096,s4,Overall food was average
c25000096,s5,Besides that there are no activities except for pool and Golf club
c25000096,s6,The mall on the first few floors are unattended and expensive
c25000096,s7,Too many people moving around aimlessly add to the overall crowd
c25000097,s1,"I am staying at a lot of casinos for work, lived in Las Vegas, but this was my worst casino experience by far:  1"
c25000097,s2,"Reception did not take my credit card details at check-in, so I had to pay everything in cash"
c25000097,s3,Found out I was not the only one
c25000097,s4,2
c25000097,s5,Therefore paid room service in cash
c25000097,s6,Change was only returned after calling
c25000097,s7,3
c25000097,s8,Rooms are very moist smelly and you can actually taste the fungus 4
c25000097,s9,Ready for the gym? Get prepared to walk past the smoking rooms first!  5
c25000097,s10,"Food: If you are not a Chinese food aficionado, forget it"
c25000097,s11,Even the spaghetti Vongole have one organ too many
c25000097,s12,6
c25000097,s13,Internet access was on and off
c25000097,s14,"Moreover, no international calls possible! When I called upon customer service they told me to buy a phone card!   All in all, a casino resort aimed at the Chinese market…"
c25000098,s1,"As the title implies, it has some redeeming features but overall I was just disappointed"
c25000098,s2,"I called to book the room on the day (was catching the ferry from HK), and booked a Rialto Suite for a rewards club rate (free to join, can sign up at the casino)"
c25000098,s3,The lady on the other end of the line spoke very broken English but we got there
c25000098,s4,"So, you can imagine my surprise when we arrived at the hotel two hours later (3"
c25000098,s5,30pm) and were told (after a 35 minute queue) that the room type we booked wasn't available
c25000098,s6,The receptionist and I couldn't really communicate properly so she called someone on the phone
c25000098,s7,I was then told the same thing; they wanted to put us in a lower level of room for basically the same cost I had negotiated over the phone for the better room
c25000098,s8,At this point…
c25000099,s1,Booked the room for 3 pax but everything in the room was only for 2 pax
c25000099,s2,"The toilet is huge, but bath tub was dirty"
c25000099,s3,the shower head is spoil!  I guessed this hotel has no maintenance on their room
c25000099,s4,I will not stay in this hotel again
c25000099,s5,Try Galaxy Hotel the next round
c25000100,s1,this hotel is very tired and of need of a renovation urgently it is a huge property with rooms based on the edges of the casino there is no service for your room Staff are not interested and from the time you arrive you ar eon your own Breakfast is of poor quality
c25000101,s1,I went to Macao to dicover this beautiful place and to have an experince here
c25000101,s2,It was memorable and I will always remind this place
c25000101,s3,Macao out of the hotels is beautiful
c25000101,s4,"However, I will tell you what is going on within Venetian hotel"
c25000101,s5,I noticed that the turnover of this hotel is enormous
c25000101,s6,I will leave my opinion just focused in the service provided to me
c25000101,s7,Who is managing this hotel has forgot what is a personal service and highly professional attencion
c25000101,s8,As a hotel 5* should recognize their guests and to look after them
c25000101,s9,Attention!!! If you need something you will have to find the way by your own
c25000101,s10,The staff is not tarined to ask you before your needs
c25000101,s11,"Venetian Hotel is beutiful outside but when you go in, It turns terribly"
c25000101,s12,Room too old fashioned with a thick carpet
c25000101,s13,The…
c25000102,s1,Spent my birthday at Venetian
c25000102,s2,Underwhelming service from impolite and slow front desk and disappointing lack of care given they knew it was my birthday
c25000102,s3,"Overall rooms were decent, shopping options were better in city of dreams, dining options was better at Galaxy and accessibility was best at Galaxy"
c25000102,s4,Venetian had the busiest casino if that is your purpose of visit
c25000102,s5,"With so many better options in Macau, not returning to this establishment again"
c25000103,s1,Great hotel in terms of looks and opulance but service stank and so did the rooms and hallways
c25000103,s2,Staff weren't very attentive the only staff member I can commend is Melrose at check-in really tried to look after us and dealt with our complaint on check-out
c25000103,s3,"We stayed 5 nights as it was the last leg of our honeymoon trip and can say Vegas Venetian is twice as good as this one, service and cleanliness"
c25000103,s4,Majority of staff also couldn't speak english or seemed like they didn't want to speak english
c25000103,s5,Had a really bad incident on the last night which ruined our stay and the way it was handled
c25000103,s6,Purchased some keyrings with my Sands Rewards Card and got double charged once on my card with points and then staff member Fan at Shop 88 said it didn't go through and made me pay cash
c25000103,s7,…
c25000104,s1,Be warned if you stay at this hotel
c25000104,s2,"Formerly a smoking casino the rooms are not always used and can be musty, smelly and have dirty air"
c25000104,s3,If you are lucky your floor may have air purifiers
c25000104,s4,Hotel facilities and shops good but not at the cost of waking up every morning with a headache
c25000104,s5,Would not recommend with children unless you are booking the top floors
c25000104,s6,This is certainly not Vegas style and wouldn't make my 5 star rating
c25000105,s1,Unless you are coming to shop or gamble (basically play Baccarat) then stay elsewhere
c25000105,s2,This place is massive and pretty much a maze
c25000105,s3,We ended up lost and frustrated most of the time
c25000105,s4,In spite of the size of this place the options for meals and drinks was extremely limited and the quality of food and service was awful and overpriced
c25000105,s5,Staff were mediocre at best and the rooms are tired and dated
c25000105,s6,"Jens Busch, the front desk Directory was very good however"
c25000105,s7,Stay elsewhere if possible
c25000106,s1,We stayed at the Venetian Macao on the 1st of December
c25000106,s2,We stayed for 2 nights in the Bella Suite
c25000106,s3,We left with nothing owing on the room !!!!!!! We arrived back into Australia and I checked my credit card to find that the Venetian Macao had charged us $320 Pataca ($55 Aud) !!!  I have just rang them to be told that we used the NON - FREE WI-FI   My advice to ANYONE that stays at this cheating resort to NOT use the WI -FI as you will be charged and unbelievable amount
c25000106,s4,They also fail to inform you of this until you get home so you cannot question the excessive amount
c25000107,s1,Stayed here without a choice for work
c25000107,s2,"Having stayed there, I know I would have preferred any other hotel"
c25000107,s3,Growing up in Vegas I do my best to avoid fake facade or theme hotels
c25000107,s4,"As our limo pulled up, I immediately was haunted by memories of Vegas, but I could not really see the hotel through the thick haze"
c25000107,s5,"Once inside, the noise of the casino, the gaudy artwork and architecture and the shops made me feel back at home and not in a good way"
c25000107,s6,I could not avoid passing through the noisy casino to get to my room and each morning I had to politely decline the many prostitutes hanging in the casino awaiting their prey
c25000107,s7,The room was very clean however and the room staff was friendly
c25000107,s8,There was a huge foodcourt with many dining options as well as a few restaurants
c25000107,s9,Best of all…
c25000108,s1,The Positives:  The Suite itself was huge; all amenities provided for and you could not complain about the Suite - total value for money
c25000108,s2,and some
c25000108,s3,Wifi was VERY fast in the Suite
c25000108,s4,The Negatives:  This ranks as one of the biggest disappointments in the last 20 years for us
c25000108,s5,a
c25000108,s6,35 Minutes to check in
c25000108,s7,We were herded like cattle into a queuing system that combined 'check-out' with 'check-in' and the 'check-out' line was highly favoured
c25000108,s8,b
c25000108,s9,North Suites - 10 minutes' walk from the check-in desk
c25000108,s10,c
c25000108,s11,"Room service food was terrible - cold, flavourless and to use a single word, 'disgusting'!  d"
c25000108,s12,Shuttle-Bus queue to go back to the Macau Ferry Terminal again like a cattle-herding
c25000108,s13,e
c25000108,s14,"One single beauty-salon, cost 800 HKD for a shampoo and blow-dry for my wife - ridiculous…"
c25000109,s1,We stayed here right after they opened and then again this month several years later
c25000109,s2,WOW!!! They have gone waaaaay down hill
c25000109,s3,1st off i have lived in hong kong for 16 and visit Macau often
c25000109,s4,Upon arrival to Macau by ferry there are zero signs pointing to the  entian bus
c25000109,s5,While the other hotels have well marked buses -the venitian leaves you lost and going in circles
c25000109,s6,The bus line was full of Chinese shoppers in massive tour groups
c25000109,s7,When the bus came it looked like an old dilapidated unmarked shenzhen rental
c25000109,s8,"Check in was good, but doesnt matter if you ask for smoking or not"
c25000109,s9,"Every room, including our non-smoking room smelled like a mildew ash tray"
c25000109,s10,"Mildew stained carpets, scuffed walls, wallpaper peeling bubbles, 1980s TV, and unwashed smokey windows are the new decor…"
c25000110,s1,We stayed at the Venetian's Bella suite for one night and it was horrid
c25000110,s2,"The room was in the North suite and was dated with one of those big boxy televisions, rubbish kettle and a fax machine sitting on the desk"
c25000110,s3,The room was large with a good view but the place was dusty and not very clean
c25000110,s4,There was no bath tub even though the bathroom was massive!  The worst thing about this hotel was the checkin which took almost an hour (and this was on a Monday which should be quieter)
c25000110,s5,The hotel itself was massive
c25000110,s6,"Absolute maze with no clear directions on how to get from A to B (obviously they want you to keep getting lost so that you can't escape the casino and shops), so be warned!!!  The security guards around the hotel were useless and couldn't tell you how to get around, plus…"
c25000111,s1,"Staff rude, very little English spoken, ATMs not working and loan sharps try to lend you money of the casino floor"
c25000111,s2,"Raised the problem to the hotel, but they did not respond"
c25000111,s3,I suggest you stay far away from this place
c25000112,s1,Dated room - at least the basic suites
c25000112,s2,"Things falling off, cracks, broken things, didn't feel like a clean room at all"
c25000112,s3,Also had a bit of a stench
c25000112,s4,Overall experience was that of a mass scale hotel with 0 five star services - except for an occasional smiling staff
c25000112,s5,Staff was average - the front desk person put us into the worst possible room in spite of asking for a better view
c25000112,s6,The breakfast was the worst I have seen in a 5-star
c25000112,s7,Felt like a shop floor of factory workers queuing up and the staff and everyone around all over the place to pick up food
c25000112,s8,Some of the food (e
c25000112,s9,g
c25000112,s10,cheeses) were stale
c25000112,s11,Its a beautifully made hotel - pity they don't know how to maintain this property and more importantly give the guests a five star experience in spite of the scale of operations
c25000112,s12,You…
c25000113,s1,"While the shuttle bad of other hotels are waiting for the clients, we, as client of Venetian are welcomed by a long queue with very infrequent shuttle schedule, just a harsh experience for us taking 2 young kids there"
c25000113,s2,I suppose this should not be the quality of such for a 5-star hotel!
c25000114,s1,"The room was very huge and luxurious, but there is no shop that sell baby clothes"
c25000114,s2,"And i hope the venetian can provide more children playground (like QUBE), so when parents spend their time at the casino, children can play too"
c25000115,s1,"Only big room, buffet lunch and breskfast expensive and no food to select and low quality, the decoration is same as ten year before, nothing change and old feeling, no amazing, Galaxy or Holiday inn or intercontential would be better"
c25000116,s1,What a real shame as I took a large suite in the North Tower and requested a non smoking room which stank of cigarettes
c25000116,s2,Clearly the management do not monitor guests behavior within these rooms
c25000116,s3,The place is huge and it is a nightmare to navigate around without requesting the assistance of staff members
c25000116,s4,"The hotel appears to be majority Chinese staff whom are rude, rarely smile, do not know how to great customers and speak little if NO English at all"
c25000116,s5,"As a white westerner I was so thankful to the Filipino and Indian staffs assistance, friendly smiles and great English"
c25000116,s6,I did being this matter up with reception whom was Chinese and all I was told it's the law to employ majority Chinese in which I appreciate and accept BUT BUT put these Chinese staff on a course to learn the…
c25000117,s1,"After staying previously at the Venetian in Vegas and not particularly liking it I should have known better, but the rest of my family quite enjoyed the former and persuaded me to book"
c25000117,s2,"However, none of us particularly enjoyed the Venetian in Macau"
c25000117,s3,"Rooms are large and well appointed but he "" non smoking"" room stank of stale smoke- we changed rooms to a slightly less smelly one but the air never really felt fresh"
c25000117,s4,"If you have kids the only way out is to walk through the huge, confusing and crowded shopping centre"
c25000117,s5,I felt trapped and it didn't make for a relaxing stay at all
c25000117,s6,Pools were fine but long walk to get to them
c25000117,s7,"Even if you want to spend your holiday in a shopping centre the prices are high by UK standards, especially food items ( including £5 for a bottle of water and…"
c25000118,s1,"The hotel is so nice , the room very good price/ qualities  But when you almost of the staff with no smile even not answering when you said hi"
c25000118,s2,You just feel they are not happy and you bore them   They must get Philippino staff that's will make a wonderful place
c25000119,s1,"This was the  third hotel I stayed in, during my three week vacation in August 2015, after a visit to Singapore and Malaysia"
c25000119,s2,"We always wanted to stay in the Venetian ever since it opened, but have been put off by its teething problems, reports of long queues etc"
c25000119,s3,I eventually booked here to try out for a night as I got a reasonable rate compared to other 5 star hotels on the Cotai Strip
c25000119,s4,I visited with two of my daughters as my wife had work commitments back in Hong Kong
c25000119,s5,I was concerned about check in but it was  generally painless in the queue system
c25000119,s6,"We arrived about 2pm, the peak check in time"
c25000119,s7,"I was asked if I wanted a non smoking or smoking room, I answered non smoking room"
c25000119,s8,"Although the queue was long, the line moved very quickly and considered efficient as the hotel…"
c25000120,s1,"To begin with, the T"
c25000120,s2,V
c25000120,s3,in the room are still living in the 80s
c25000120,s4,Complimentary tea & coffee are Nescafe & Dilmar whereby their Sands Hotel in Singapore is giving you Nespresso & TWG
c25000120,s5,"Too much PRC tourist, loud & rowdy"
c25000120,s6,"Hotel staff are just as rude especially the day we check in, 1 staff just brush us off saying ""no English!""  I am sure a front office staff welcoming a checking in guest could get a English speaking staff to assist us"
c25000120,s7,The only good & helpful staffs are the concierge in the Main & West Lobby
c25000120,s8,Very professional & helpful
c25000120,s9,The are the reason this review is not rated terrible
c25000120,s10,"The priority staff, when we request for 2 boxes of bath salt, 2 bath foam,1 shower cap"
c25000120,s11,They send the housekeeping with 1 set of amenities
c25000120,s12,We have to call again & they send a bagful of…
c25000121,s1,1) I have to queued / waited 45 mins+ just to check-in  2) We requested a no smoking room
c25000121,s2,"When we open the door to our room, it smells like 10 people had been chain-smoked in this room for 10 hours before 3) There is a layer of dust on most of the things, e"
c25000121,s3,g
c25000121,s4,"lamp, curtains, TV, printer on the table, etc  4) Might be due to point number 3, I ""subjectively felt"" the carpet and bed were dirty 5) Paints were peeling off 6) The shower head is not designed for someone short like me (I'm 160)"
c25000122,s1,my wife chose to stay here for the mere reason that the musical we were watching was staged there also
c25000122,s2,I stayed here once 7-8 years ago and the decor (& all) are the same
c25000122,s3,"guest they've kept a high maintenance standards, but it's becoming old (others have a more modern feel)"
c25000122,s4,just picture the Venetian room's in Vegas
c25000122,s5,"check-in queue was long (weekend) and staff was slow; and what a disappointment and inconveniences: Our hotel package, included room, breakfast, show-tickets and ferry to HK"
c25000122,s6,"For us to collect them, we had to go to 3 different counters (where one was at the other side of the hotel)"
c25000122,s7,"Venetian's room are typically good size, but what I don't understand is why the sitting area is near the window and the bed is closer to the door"
c25000122,s8,it makes no sense at…
c25000123,s1,"The whole hotel was full of cigarette smell, including non-smoking rooms"
c25000123,s2,Even bed linen and duvet smelled awful
c25000123,s3,A hell for non-smokers
c25000123,s4,"Also not a place for senior persons, as there was no place to sit at all at the lobby while waiting an hour just to check in!  Extremely tardy reception check-in"
c25000123,s5,Concierge was a failure
c25000123,s6,"Booked and paid for an hour's limousine service, but the driver did not show up until after 40 minutes (leaving only 20 minutes' ride)"
c25000123,s7,"The concierge did not apologise, nor offered any compensation"
c25000123,s8,Absolutely disgraceful
c25000123,s9,Failure on all accounts
c25000124,s1,"I was told there's free wifi in the room , but since day 1 I've been complaining the wifi is not stable , keep disconnecting , they'll just tell me to restart the router and try again without offering any help"
c25000124,s2,"on the second day , we couldn't stand it anymore, so they send 2 technicians to our room but the technicians just came and restart the router , just like what I did ! So I can be technician also huh ? They didnt solve my problem , they only restart the router"
c25000124,s3,"Today is the 3rd day and they send technician here again , to RESTART !   This morning , we booked a car at 11"
c25000124,s4,30am and its HKD$900 per hour
c25000124,s5,We left our room at 11
c25000124,s6,25am thinking walking to lobby is just 5minutes walk
c25000124,s7,Who knows we waited for the lift outside our room for 20minutes !!!! Every lift that reach our…
c25000125,s1,While visiting Hong Kong my husband and I took the fast jet boat from to Macau for an overnight stay at the Venetian Hotel
c25000125,s2,"We always stay at the Venetian Hotel when in Las Vegas, Nevada and thought this one would be just as nice"
c25000125,s3,"Wrong!  No matter where you stay in Macau, when you arrive there expect crowds of people around you being herded to the bus with your hotel's name on it"
c25000125,s4,Once we arrived at the hotel we waited in a long line to get inside the hotel and to the registration desks
c25000125,s5,"Once inside the hotel it did not look at all like the ornate over-the- top Las Vegas Venetian, disappointingly"
c25000125,s6,While checking in the man assisting us offered me a choice of one of the several cards he was holding in his hands
c25000125,s7,"The one I chose turned out to be a free night at the Venetian, so…"
c25000126,s1,"Dear Travelers!  If you are looking to spend your time trying to push through hordes of tourist groups, then the Venetian is the place to be"
c25000126,s2,"Its loud, crowded, the rooms are old and stale, while the carpets have stains in the lobby so you have to tip toe about!  The check in queue is so long, that it took us ONE HOUR to get our keys"
c25000126,s3,Another 15 min later we were standing at the door with two keys that did not work! 15 min later a staff was able to let us in
c25000126,s4,What hotel that claims to be a 4 or 5 star has front door to room time of 1
c25000126,s5,"5 hours?  Breakfast is included, but does not even have simple basics like Fresh orange juice"
c25000126,s6,"Instead, there's powdered juice, very cold food, and even the eggs are pre-made for you at the ""live"" counter!  We went there on the Beauty and Beast…"
c25000127,s1,"Huge, impressive, and all the other superlatives that go with such a large establishment of this nature, the one biggest disappointment is that non-smoking means just that"
c25000127,s2,The whole wing of the hotel section we were allocated had that residual smoke smell about it
c25000127,s3,You cannot cleanup smokers remains that easily and unfortunately the North East wing seems to have been rebadged
c25000127,s4,"The rooms are huge, the facilities great, shopping seems expensive to HK, but the masses are from the mainland and flock here for an experience"
c25000127,s5,"Macau is a great place to visit the blend of Portuguese and Chinese cultures, and Asias gambling capital"
c25000128,s1,"This is to bring to the notice of the management, that I had stayed in your hotel in the middle of may 2015 with my family and I very much regret to inform to you that we had to experience a bitter experience at your property, to elaborate further I would like to bring to your notice that during our stay at your property we had taken a Gandola ride and the photographer at the venue was persuading us to buy the souvenir photograph which was costing around 550 HKD"
c25000128,s2,"and on refusing to purchase the same he was very rude and arrogant he shouted on us and started murmuring in chinese language, after paying such high tariffs at your hotel, we were trying to enjoy the same but this incident real spoiled our two day holiday in macau, we really felt insulted and subjected to racism"
c25000128,s3,Also…
c25000129,s1,Really the property is so old - You feel hopeless once you are in
