c80129,s2,I__ sure you will fall in love with Banyan Tree once u stay here,,,,,
c80130,s1,I was a breastfeeding mother who traveled without my baby,,,,,
c80130,s2,The service about breast milk storage is very efficient,,,,,
c80130,s3,Simply call the room service! The staffs were very friendly,,,,,
c80130,s4,The whole process was very smooth and made me feel confident to store the breast milk with them,,,,,
c80131,s1,Its worth to spend our hoilday to stay at the hotel even didnt go out,,,,,
c80131,s2,The room is excellent and the beach for the children is excellent,,,,,
c80131,s3,"All the staffs are friendly and helpful, looking for the next time to stay again",,,,,
c80132,s1,A one night stay on a Wednesday (21/03),,,,,
c80132,s2,We inquired as soon as we arrived about the possibility of an upgrade and were given a signature pool suite for just 500 MOP more,,,,,
c80132,s3,"It was great and the only quibble was that the pool temperature was 27 degrees, which was cooler than ideal, for us anyway",,,,,
c80132,s4,After a big lunch at Antonio in Old Taipa we didn't need much dinner so snacked upstairs in the bar,,,,,
c80132,s5,The spa was fantastic and the service throughout our stay was impeccable,,,,,
c80132,s6,"The breakfast the next day was excellent and the staff were very well marshalled, which was not the case at the Conrad's breakfast place!",,,,,
c80133,s1,I took out a few days after business trip to Guangzhou,,,,,
c80133,s2,Met with very friendly staff always ready to help and nothing was too much trouble,,,,,
c80133,s3,Room was breathtaking and very clean with nice views,,,,,
c80133,s4,I also like the way you can walk into the Galaxy hotel and other hotels without going outside,,,,,
c80133,s5,A good choice of bars and restaurants,,,,,
c80133,s6,A very pleasant and relaxing stay and will be staying at this hotel again,,,,,
c80134,s1,The first thing I have to say is that the customer service at the Banyan Tree is second to none,,,,,
c80134,s2,"All the staff, from reception, to those in the restaurants and at the afternoon tea, at the spa and making up the room were friendly and attentive, paying attention to our needs and making the effort to ensure we had a great experience",,,,,
c80134,s3,Now to the room,,,,,
c80134,s4,It was amazing,,,,,
c80134,s5,"Huge, with a massive king size bed, living room space, in room pool, walk through wardrobe and a lovely toilet including a big Japanese spa like bathtub",,,,,
c80134,s6,Perfect for just lounging around,,,,,
c80134,s7,"Last but not least, I have to mention the spa",,,,,
c80134,s8,"The word that springs to mind is Wow! From the moment we stepped into the spa, tranquility just enveloped us",,,,,
c80134,s9,"The smells, the sounds, the grand high ceilings and gorgeous decor, all meld_",,,,,
c80135,s1,This is our second visit to Banyan Tree Macau,,,,,
c80135,s2,During the interval we have had the opportunity to try other hotels in Taipa but somehow they all lack the charisma when put alongside Banyan Tree,,,,,
c80135,s3,"Even though we arrived a couple of hours before check-in time, the lady at the reception tried her best to see if they had any room available",,,,,
c80135,s4,No such luck as the hotel was fully booked the night before,,,,,
c80135,s5,"It wasn't hard to see why!  Everyone at the reception is multi-lingual and well trained, or may be even more polished than the ones we encountered on our last visit",,,,,
c80135,s6,"Refinement comes with maturity, I suppose",,,,,
c80135,s7,"The hotel is nice and quiet compared to the adjacent ones, with no tourist groups around",,,,,
c80135,s8,The corridors are wide enough to allow guests as well as service trolleys to pass by_,,,,,
c80136,s1,We had the opportunity to experience Banyan tree hospitality around Chinese new year,,,,,
c80136,s2,"Omg, it was an amazing experience",,,,,
c80136,s3,"Top notched services, resort is beautiful, clean",,,,,
c80136,s4,"So relaxing in our two bedroom villa, having our own pool and spa area are magnificent",,,,,
c80136,s5,"Breakfast is included in our package, however, I have higher expectations than that",,,,,
c80136,s6,"When you think of there are all these yummy restaurants in Macau competing, I think Banyan can definitely work on it to improve",,,,,
c80136,s7,"Will I go back?  For sure, next time when I need a retreat, definitely first place I think of",,,,,
c80136,s8,"Also interested in other Banyan tree resorts in other cities too, see you in the near future",,,,,
c80137,s1,"excellent service, full of smiling face, excellent room, very large, in room pool so relax! very clean and new decoration, extra cake and birthday card, upgrade of room for loyal customer",,,,,
c80137,s2,"clear and face booking  and handling, fast check-in/out",,,,,
c80138,s1,Very enjoyable stay especially with the in room poor,,,,,
c80138,s2,Staff are very friendly but express checkout isn't available,,,,,
c80138,s3,Honestly it is pretty strange if such a prestige hotel with express check out,,,,,
c80138,s4,"Overall, it is a satisfying stay",,,,,
c80139,s1,My most enjoyable stay at the villa,,,,,
c80139,s2,"Breakfast buffet was so so, however, the resort itself score and services deserve an applaud",,,,,
c80139,s3,Will definitely explore other banyan tree resorts in the future,,,,,
c80139,s4,Bravo,,,,,
c80140,s1,This luxurious Hotel has amenities which are not found everywhere--- for instance,,,,,
c80140,s2,"a pool in your room??!  The Spa services are also quite unique-- and almost ""over the top""!!-- but its NOT a complaint!!  The emphasis on pools is almost a fantasy-- such as the relaxation pool-- or wooden bathtubs, a steam room and Jacuzzi",,,,,
c80140,s3,"The staff are very well trained, ""professional"" and seem motivated to provide the best assistance and service possible!!  The food is well prepared, very attractively presented as well as ""Yummy""!!  Being located in the ""Galaxy Complex"" also provides plenty of choices for entertainment, eating and shopping",,,,,
c80140,s4,"The quality is ""almost Dreamlike""!!!",,,,,
c80141,s1,Came here for 3 nights for a birthday treat and stayed at one of the hotels villas which was amazing and very relaxing,,,,,
c80141,s2,Unfortunately it was a little chilly during the time we came and was raining too so didn__ not get to maximise the pool they had outside but they had a steam room and a jacuzzi tub inside which was really nice,,,,,
c80141,s3,The bedrooms were spacious and decorated nicely,,,,,
c80141,s4,They also had a massive living room with a dining table which could comfortably fit 8 people without any problems,,,,,
c80141,s5,The service was brilliant and he staff were very polite and helpful,,,,,
c80141,s6,On numerous occasions they even drove me and my group to our room on a buggy,,,,,
c80141,s7,There is also a massage room for 2 in the villa so you can get a massage without leaving your room but would advise you to go to the spa place_,,,,,
c80142,s1,"Been few Banyan tree hotels in China, Banyan tree Macau certainly match our expectation about service",,,,,
c80142,s2,"Friendly greeting, great breakfast, the room is spacious and gorgeous",,,,,
c80142,s3,"I only have one little problem, the pool in the room will running until it is full (i guess is feng shui thing) which at beginning might be a little noisy if you want a quiet moment",,,,,
c80142,s4,Another thing is this beautiful pool is not warm enough,,,,,
c80142,s5,(the waiter kept told us the temperature cant go high) that means if you stay inside a little longer than gets cold,,,,,
c80142,s6,Otherwise it has been a pleasant stay experience,,,,,
c80143,s1,Have stayed it a couple of times,,,,,
c80143,s2,Service is excellent,,,,,
c80143,s3,Amenities excellent,,,,,
c80143,s4,Room beyond excellent,,,,,
c80143,s5,We would really stay here again,,,,,
c80143,s6,Everyday is a different scent,,,,,
c80143,s7,The breakfast is good,,,,,
c80143,s8,We will definitely stay here again,,,,,
c80144,s1,We have stayed in the Villa during our vacation,,,,,
c80144,s2,Andry and KK provied us an excellent serivces to us,,,,,
c80144,s3,The Villa was beyond our exepctation including the prviate swimming pool,,,,,
c80144,s4,"Moreover, KK phoned me and  to do all the pre arrangements before our arrival",,,,,
c80144,s5,excellent serivces,,,,,
c80145,s1,I can__ believe I did review this place sooner!! This is by far the best hotel I have ever stayed in and I__ sure it will be VERY hard to top,,,,,
c80145,s2,"The service we received was out of this world, especially from Sonia at reception and Andy who made our days by the pool very accommodating! He was always willing to help and a very lovey man",,,,,
c80145,s3,"If you are staying here, I recommend using the Banyan tree pool as this is for their guests only however, anyone staying in the galaxy can use the main pool and wave machine",,,,,
c80145,s4,They have rooftop rapids which were really fun!   The pool in the room was fantastic and so relaxing after a night out,,,,,
c80145,s5,This hotel was extremely clean and I love the hot wax and incense they offer in the rooms,,,,,
c80145,s6,Towels were always replaced and I never felt I had to ask for_,,,,,
c80146,s1,We had our honeymoon here with their honeymoon package and all are perfect! The room was beyond our expectation and well designed with in room pool and bath tub,,,,,
c80146,s2,High end furnitures and fixtures even their toiletries and minibar,,,,,
c80146,s3,You wouldn't want to go outside,,,,,
c80146,s4,Their food was amazing and service was exceptional!,,,,,
c80147,s1,We stayed 5 nights with our kids in a Resort view Pool Suite,,,,,
c80147,s2,It was a very relaxing time,,,,,
c80147,s3,The room and service was nothing but 5 star,,,,,
c80147,s4,"Buffet Breakfast was great and although not huge in variety,  it was large enough and all the food was fresh and presented well, rather than just bulk amounts",,,,,
c80147,s5,Loved the room as it was big and accommodated us well,,,,,
c80147,s6,The service in the lobby area was fantastic,,,,,
c80147,s7,Always taking care of our requests and offering assistance,,,,,
c80147,s8,Just wish we had time to visit the Day Spa,,,,,
c80147,s9,Thank you to the Banyan Tree people,,,,,
c80148,s1,We recently had our fourth stay-cation at the Banyan Tree pool villas and it was fantastic,,,,,
c80148,s2,"This hotel is truly a luxury experience, and one that is worth it!    The pool villas at the Banyan Tree are my absolute favorite place to have a special occasion celebration",,,,,
c80148,s3,"It is such a beautiful space and the benefit of having a private outdoor space is worth it!  Even though it's winter here in Macau, the pool was still very temperate and fun to enjoy on a bright sunny day - and the hot tub was perfect",,,,,
c80148,s4,Every staff member that we encountered was extremely helpful - and being that it was a return visit it was very nice that they remembered us,,,,,
c80148,s5,The attention to detail by all staff members (from the gentlemen that greeted us at the door and brought all our bags to our villa to our_,,,,,
c80149,s1,"I am very pleased with my room! Let__ just say, my stay in Macau with my love one is fantastic, thanks to this hotel!  I was greeted by Rebecca, a fun and loving lady",,,,,
c80149,s2,"She assisted me throughout my check ins, and everything went smoothly",,,,,
c80149,s3,"She even prepared a cake and a red wine for my stay because I was celebrating my anniversary, which made my stay more loving and happy!  Room wise I would say the TV channels are more to the Chinese channels, not much of blockbusters (US)",,,,,
c80149,s4,"Space wise is spacious, image 2 people in a King Suite",,,,,
c80149,s5,"I had a nice view facing the pool, and facing Venetian",,,,,
c80149,s6,"Amenities wise is the bomb! Shower room equipped with 2 rain heads! Their bath salt is perfect! Don__ miss the bath salt! Bed wise is comfortable, but the pillow can be improved",,,,,
c80149,s7,In door pool is_,,,,,
c80150,s1,"its the best hotel , with big room size and awesome service , you cant believe what are the aminites in the room , all tare the best thing u can imagine , and the best part is the pool inside the room , really missing that 3 days",,,,,
c80151,s1,"I can tell you , I stayed in many hotels around the world, but this it was my favorite",,,,,
c80151,s2,"I stayed in an apartment with 2 rooms, one with a huge sofa and a big office table",,,,,
c80151,s3,Along the window it is a very big pool (6x1,,,,,
c80151,s4,2 meters) which passed both rooms,,,,,
c80151,s5,In the bedroom you will find and stylish Japanese barrel,,,,,
c80151,s6,"very, very fancy",,,,,
c80151,s7,also the toilet and  both showers are excellent,,,,,
c80151,s8,At the superior level you will find a nice indoor pool and sauna,,,,,
c80151,s9,the restaurants are amazing,,,,,
c80151,s10,Very good room service,,,,,
c80151,s11,AMAZING place!,,,,,
c80151,s12,TIP: in the Galaxy building you will easily find a karaoke bar with amazing attractions,,,,,
c80152,s1,My favourite hotel in Macau,,,,,
c80152,s2,A great place to stay in the summer due to the water park,,,,,
c80152,s3,"The smell, taste and service in general is 5 star",,,,,
c80152,s4,The room was excellent and I could not find fault with anything :),,,,,
c80153,s1,Got upgraded to a bigger suite,,,,,
c80153,s2,"Not only did I get a little pool, but also a spa room with jacuzzi",,,,,
c80153,s3,Too bad I was there for business and did not spend too much time in the suite,,,,,
c80153,s4,Breakfast was good and staff were all polite,,,,,
c80153,s5,"I loved the hotel scent and of course, the room! Would definitely be back with my family!",,,,,
c80154,s1,"This is our third time staying in banyan tree macau,perfect room service,Friendly staffs,accomodating",,,,,
c80154,s2,the rooms are big and comfortable and so relaxing,,,,,
c80154,s3,i highly recommend the hotel,,,,,
c80154,s4,Im definitely coming back again,,,,,
c80155,s1,"Without hesitation, me and my friends chose this hotel for our trip to Macau",,,,,
c80155,s2,"We had a great experience at the hotel, it is one of the best hotel ever!! We stayed at the 2 bedroom villa and it was very luxurious",,,,,
c80155,s3,"The bedroom is very comfortable, the staffs are very friendly and helpful",,,,,
c80155,s4,"Even though the price for a night is costly, but it is really worth it",,,,,
c80155,s5,"But, the only drawback is the in room dining, it tasted bland, for a good hotel you should have good foods",,,,,
c80155,s6,I highly recommend this hotel,,,,,
c80156,s1,We always wanted to visit Macau to explore its unique heritage and scrumptious food,,,,,
c80156,s2,"After looking through reviews here and getting excellent feedback from friends, without any hesitation we have chosen Banyan Tree hotel for our stay",,,,,
c80156,s3,"We got nothing to complain about the room, service and the staff there as they are significantly better than our expectation",,,,,
c80156,s4,"The elegant room, prompt service and friendly staff have made our day",,,,,
c80156,s5,We highly recommend this hotel and we are sure you will be as satisfied as us!,,,,,
c80157,s1,Great experience in this hotel,,,,,
c80157,s2,"Bedroom and shower room are clean and comfortable, and it is quiet at night which is good for sleep",,,,,
c80157,s3,Staff are friendly and helpful,,,,,
c80157,s4,"Although the price is out of my budget, we still very much enjoyed our stay",,,,,
c80157,s5,"Overall, I recommended this hotel",,,,,
c80158,s1,"Great facilities in the room, especially for the shower, this is very comfortable and excellent,, the staff is so helpful for the birthday cake arrangements, this is the unforgettable experience in this hotel and this brand!! We are enjoyable !!",,,,,
c80159,s1,got upgrade to President Suite with just a budgeted cost,,,,,
c80159,s2,the suite is almost 9000sq ft in 2 levels,,,,,
c80159,s3,Everything is gorgeous,,,,,
c80159,s4,"they are seperated with walk in area, living room, meeting area and working desk, piano playing area, 2 dining area, coffe table/bar and a wine cellar on the lower level",,,,,
c80159,s5,there is a huge cooking and preparation area for the chef to prepare food for you if necessary,,,,,
c80159,s6,"on the upper level, there are 2 bed rooms and between there is a pool for relax",,,,,
c80159,s7,"there is steam room, sauna room and 2 massage beds too",,,,,
c80159,s8,you can enjoy every relax moment here,,,,,
c80159,s9,there is an extra single bed room for maid or guard,,,,,
c80159,s10,there is a door which you can go direct to the gym and swimming pool for the hotel guest,,,,,
c80159,s11,there is not much guest using these facilitly and you may feel even these_,,,,,
c80160,s1,"We started our holiday in Hong Kong, and after 5 days we find ourselves in a turbo jet heading to Macau",,,,,
c80160,s2,"This is a suggestion for improvement: As we were through the immigration, there was no staff of Banyan Tree to welcome or assist us with our luggage",,,,,
c80160,s3,"So we carried all 3 big luggage plus our 3 bags, went down the stairs and up (you know how difficult it is as I was expecting that once we step out of immigration we will be free from worry of how we are going to carry our luggage",,,,,
c80160,s4,"I believe that is what 5 star luxury does) to go to the bus stations where again, no Banyan Tree staff",,,,,
c80160,s5,It is not a problem that we rode in a Galaxy bus but why no Banyan Tree staff? This really a bad arrival experience and I really hope that this can be improve,,,,,
c80160,s6,You want to make a good first_,,,,,
c80161,s1,I visited Macau a few times a year and this was for my marriage proposal,,,,,
c80161,s2,I have always wanted to stay in Banyan Tree ever since it was opened and my stay there did not disappoint me at all,,,,,
c80161,s3,The staff replied my email usually within hours when i communicated with them to go over my proposal plan,,,,,
c80161,s4,"And although I have numerous questions to just to make my marriage proposal plan better, the staff answered them one by one patiently and throughly",,,,,
c80161,s5,I had them assisted me in decorating the room with petals,,,,,
c80161,s6,I also asked them to help communicate with local florist for the delivery of the flower,,,,,
c80161,s7,They have made the atmosphere of my room so romantic that my girlfriend was really surprised when she stepped foot in the room,,,,,
c80161,s8,Their dedication and determination to make my stay a memorable_,,,,,
c80162,s1,"My friends and family have been here numerous times and it will always be our first choice to celebrate birthdays, holidays or to simply unwind ourselves",,,,,
c80162,s2,Attendants and staffs will always make time for you and will provide you services with a smile,,,,,
c80162,s3,I recommend this amazingly awesome place 10/10,,,,,
c80162,s4,Too bad i can only rate 5stars because i would give 7stars if i could,,,,,
c80162,s5,We will be coming back soon,,,,,
c80162,s6,Kudos to all the staffs and god bless,,,,,
c80163,s1,This is an amazing hotel within the Galaxy complex,,,,,
c80163,s2,Luxurious modern suites with full facilities and an in-room pool as well as a tub,,,,,
c80163,s3,Beautiful d√©cor,,,,,
c80163,s4,Awesome spa and Gym on the top floor as well,,,,,
c80163,s5,Great service,,,,,
c80163,s6,In total the best place I've stayed in a long time!,,,,,
c80164,s1,Stayed at the banyan tree pool villa and received exceptional service and the villa is worth to stay at for a relaxing vacation,,,,,
c80164,s2,The front desk staff and villa team was very friendly and professional,,,,,
c80164,s3,The pool side barbecue dinner was amazing as well,,,,,
c80164,s4,Look forward to visit again soon,,,,,
c80165,s1,"On August 24th, after the typhoon Hato, we decided to go for dinner at Galaxy as we didn't have water at home",,,,,
c80165,s2,After dinner we tried to get a taxi at the Diamond Lobby but it was a huge queue,,,,,
c80165,s3,"So, we decided to go to Banyan Tree to get a taxi",,,,,
c80165,s4,"When we arrived there, no taxi was available, so I went to the door man's counter and asked if it was possible to get a taxi",,,,,
c80165,s5,"Angus introduced himself, very politely, tried to call various times to different taxi companies, and when there was no hope of getting a taxi , he nicely got as a map to try to find the most suitable bus",,,,,
c80165,s6,Meanwhile we were able to get a taxi,,,,,
c80165,s7,"But after all the stress and damaged caused by the typhoon, Angus made us feel cared",,,,,
c80165,s8,"We would like to appreciate his great service, thank you Angus !",,,,,
c80166,s1,"If ever you want to enjoy the best Sunday Brunch in Macau, you have to try the Galaxy - Banyan Tree",,,,,
c80166,s2,"From the minute you enter the 31st floor, the views are stunning and you are greeted by the most friendly and warm staff - Den, William and Jack were just amazing and ensured that all our needs were met with such grace and elegance",,,,,
c80166,s3,The free flowing Mo√´t was perfectly chilled and they knew just when to refill our glasses,,,,,
c80166,s4,The food was amazingly delicious and it was pleasant to see no long queues at the food area,,,,,
c80166,s5,The lobsters and crabs and lamb chops were perfectly seasoned to tease our palates and make you want to try more and more,,,,,
c80166,s6,The deserts were to die for and we found ourselves eating  more that we should,,,,,
c80166,s7,Overall 2 thumbs up for the Banyan Tree Macau and thanks to_,,,,,
c80167,s1,Our family had a great one night stay at Banyan tree Macau,,,,,
c80167,s2,The lobby was smaller those other hotels on the strip but it must be the most comfortable one especially after experienced the lobby of JW Marriott the previous night,,,,,
c80167,s3,"The corridor  had the best aromatic smell, best decoration among the hotels of the Galaxy complex",,,,,
c80167,s4,The room we had was truly amazing,,,,,
c80167,s5,"It was actually a suite, with an in room small pool, which was perfect for our kids",,,,,
c80167,s6,My wife and me could relax on the sofa while kids were having  fun in that warm water pool,,,,,
c80167,s7,Staff were nice and responded to our requests quick,,,,,
c80167,s8,Room service was good,,,,,
c80167,s9,"Overall, I would rate it the best hotel of Galaxy complex, with the best rooms",,,,,
c80167,s10,I have already booked two nights for a weekend get away with my family in two weeks time,,,,,
c80167,s11,I_,,,,,
c80168,s1,With our friends in Cabana and we find the place so relaxing and comfortable,,,,,
c80168,s2,The place is very well handled and the service are great specially Ross and Leo,,,,,
c80168,s3,Highly recommendable and surely will come back,,,,,
c80168,s4,Better come on summer holidays of Macau! Ë¨__Ôº______Ê¨°Â_Ë¶__,,,,,
c80169,s1,My wife and i spent two nights here and it was an experience we will never forget,,,,,
c80169,s2,"The room itself is about as premium as they come, day beds, dipping pool, old school style barrel bath, twin showers and a California king bed",,,,,
c80169,s3,Needless to say we didn't leave the room much,,,,,
c80169,s4,"The service was at you would expect, top notch",,,,,
c80169,s5,Id stay again in a heart beat,,,,,
c80170,s1,The room is much bigger than the other hotels in Macau,,,,,
c80170,s2,But the price is certainly more expensive,,,,,
c80170,s3,The staffs were friendly and patient,,,,,
c80170,s4,The candle in the room smells very nice but the corridor is a bit dark,,,,,
c80170,s5,It would be better if the balcony is unlocked,,,,,
c80170,s6,For the pool is smaller than I expected as the one in Phuket island is much bigger,,,,,
c80171,s1,Excellent service from checking in to checking out,,,,,
c80171,s2,The concierge was very helpful finding prices and availability for selected shows,,,,,
c80171,s3,Also helped with picking restaurants around the area,,,,,
c80171,s4,Rooms are exactly what the website shows,,,,,
c80171,s5,"Clean, spacious, great beds (I'm a Chiropractor), and smells great",,,,,
c80171,s6,Never have I wanted to return to my room so much,,,,,
c80171,s7,Shower pressure was good and the Asian toilets with rinse and dry features were a nice touch,,,,,
c80171,s8,Definitely return for another stay,,,,,
c80172,s1,"We stayed in Banyan tree in June 17, All the rooms are suite rooms in this hotel, so u can imagine the thoughts of the management",,,,,
c80172,s2,"Our room as expected was big, elegant and beautiful, the room has a plunge pool, nice to relax, with the stunning view, what more can u ask",,,,,
c80172,s3,"Banayan tree is the part of Galaxy, which is sheer piece of luxury, The have Beautiful water park and nice swimming pool, the Atmosphere of Galaxy is nothing less then a grand palace and u feel yourself like a King",,,,,
c80172,s4,"The service is excellent and staff are very courteous, the breakfast spread was good and in room dinning experience was also great",,,,,
c80172,s5,"The hotel has a nice big casino and grand shopping mall, there are an number of restaurant serving all type of cuisine though vegetarian or Indian_",,,,,
c80173,s1,"While the pools inside our room was a treat for my two daughters, the 100-sqm space was glorious for me",,,,,
c80173,s2,"My kids also enjoyed the Roofdeck area (giant water theme park) immensely, and spent most of their time there",,,,,
c80173,s3,"Definitely a great location for shopping and eating, you will not run out of choices in the Galaxy compound",,,,,
c80174,s1,"Banyan Tree Macau is one of the top holiday resort to go to for excellent accommodation, service and amenities",,,,,
c80174,s2,Stay at a villa and you will experience one of the most excellent service an organisation can offer,,,,,
c80174,s3,"The experience begins from the airport pick up, to being welcome when we reach the resort",,,,,
c80174,s4,All the rooms are just perfect and we have our own swimming pool with a warm jacuzzi,,,,,
c80174,s5,The surrounding amenities are just perfect for both the adults and children,,,,,
c80174,s6,Staying in the villa is like a home away from home with service on hand,,,,,
c80175,s1,i have not stay in this hotel but i visited the lobby and the spa,,,,,
c80175,s2,The spa is the best spa i have ever tried in my life!! everything was amazing,,,,,
c80175,s3,if you are going to Macau you should try their hammams and the massage,,,,,
c80176,s1,Yes its expensive but it worths every single dollars you paid It located in galaxy but unlike others not many non guests at the lobby so relatively quite,,,,,
c80176,s2,We lived at the SIGNATURE POOL SUITE and its gorgeous,,,,,
c80176,s3,Dont wanna leave the room with the private pool in-room,,,,,
c80176,s4,"There is house keeping at around 6 pm, for changing the towels and making up the bed for us",,,,,
c80176,s5,Which is very great as we do need towels after the use of the pool,,,,,
c80176,s6,Things are just gorgeous at every aspect,,,,,
c80177,s1,Stayed one night in 2-bed rooms private pool villa with my family & son-in-law,,,,,
c80177,s2,Check in was fast and friendly,,,,,
c80177,s3,"We all "" wow "" when we entered the living room & got really excited when toured around the whole establishment",,,,,
c80177,s4,There is a jacuzzi and a sauna room,,,,,
c80177,s5,Each room can access directly to the outdoor pool,,,,,
c80177,s6,Total area was 950m2,,,,,
c80177,s7,We didn't take meals in the hotel as this time we were exploring those old areas & had our meals there,,,,,
c80177,s8,One more plus is that it's easy to get taxis at entrance of Banyan Tree instead of long queues at other hotels,,,,,
c80177,s9,"Staff we encountered were all polite, friendly & efficient which enabled us a very enjoyable short break in Macau",,,,,
c80177,s10,Thank you !,,,,,
c80178,s1,If you are looking to stay in a hotel room that's different to anyplace else - these rooms hit the mark,,,,,
c80178,s2,Having a pool in our actual hotel room is amazing!  The rooms here are luxurious and beautifully appointed,,,,,
c80178,s3,We spent two nights here and I wish I could have stayed a month!  I did not want to leave the room but the galaxy resort also has a wave pool and other great pools,,,,,
c80178,s4,"Big thank you to the staff who upgraded us on our arrival to a spa suite - made us feel very special!  My eight year old daughter, husband and I loved loved loved this hotel!",,,,,
c80179,s1,"Recently we stayed for a third time in one of the three bedroom pool villas, and as always it was excellent",,,,,
c80179,s2,"We live and work in Macau, and on occasion have small gatherings with friends to take a break",,,,,
c80179,s3,Each time we have selected the Banyan Tree as our venue we have been super impressed with the level of service provided,,,,,
c80179,s4,"All of the staff are polite and efficient, helping with anything we need",,,,,
c80179,s5,It is also lovely that so many staff recognize that we have stayed there before and welcome us back,,,,,
c80179,s6,This is definitely one of the best of Macau for spectacular service and first-class facilities,,,,,
c80179,s7,Will always recommend people stay here,,,,,
c80180,s1,Stayed at the room of Signature suite,,,,,
c80180,s2,Everything of this hotel was totally PERFECT,,,,,
c80180,s3,Love the scents and pool systems,,,,,
c80180,s4,"Helpful staffs, really clean and the view of this hotel was just incredible! I'd love to stay here if I go to Macau again",,,,,
c80181,s1,"I had a visit to the Banyan Tree Macau with my mum earlier this May and the experience was phenomenal - wandering around inside the hotel was like exploring somewhere in Thailand, the overall design was very 'Thai' with plenty of wooden elements and lightings of a dim, warm tone",,,,,
c80181,s2,"As an all-suite hotel, even their most basic/standard room type, the Cotai Pool Suite which was of 100sqm, could put you in awe",,,,,
c80181,s3,"To sum up, the Banyan Tree Macau is quite an outstanding one from its peers in Macau and its just so perfect for a weekend getaway!",,,,,
c80182,s1,"My business partner and myself had the rooms with the pool in the rooms and they are superb! As the whole hotel is! Very tasteful, very warm decorated, very high service level of the staf, great restaurant in the hotel, great pool venue",,,,,
c80182,s2,when Macau then for sure this hotel recommended!,,,,,
c80183,s1,Not to mention the impeccable in-villa service which was efficient and friendly,,,,,
c80183,s2,The buggy arrived always on time and the overall service was attentive to the point of being indulgent,,,,,
c80183,s3,The outdoor heated pool was absolutely heavenly,,,,,
c80184,s1,"Banyan Tree Macau offered the best experience imaginable, from picking you up from the Macau terminal with a congenial butler in a spacious seven seater to offering a relaxing Banyan tree spa area",,,,,
c80184,s2,"We stayed at the Banyan Tree Bauhinia, objectively by far the best villa available in Macau",,,,,
c80184,s3,A truly unforgettable experience,,,,,
c80185,s1,Stayed in Banyan Tree Macau for anniversary with my girlfriend,,,,,
c80185,s2,"Excellent services from all the hotel staff, especially housekeeping &a front desk",,,,,
c80185,s3,"Smiley face, with promising services",,,,,
c80185,s4,"Enquiry to front desk, noted and marked down",,,,,
c80185,s5,"Turn down service from housekeeping was surprising and appreciation as they tidy up not only the room but even our belongings, refilling all the amenities , really surprise for every little details that you made for us! Thanks for everything",,,,,
c80186,s1,"It's hard not to compare the new casino complex to the likes in Vegas, only this development is much newer and grander",,,,,
c80186,s2,"We stayed at a handful of hotels in this marvelous casino complex, and the Banyan Tree is one of the high end hotel",,,,,
c80186,s3,"It connects to other hotels, casinos, movie theater, shopping, restaurants, pool, spa and more",,,,,
c80186,s4,One can spend days without leaving the premise,,,,,
c80186,s5,We stayed at one of the luxury room that has a long pool and a wooden soaking tub,,,,,
c80186,s6,"The room is spacious, and the view was great",,,,,
c80186,s7,My mom especially like the in-room pool and she did aqua walking whenever she likes,,,,,
c80187,s1,The hotel provide quit good service to my family memberÔº all of us like the room very muchÔº_nd the spa is really professional and comfortableÔº_nd the pool is warm water which is really good for children who like water very much,,,,,
c80188,s1,Stayed at the banyan tree and what a memorable experience,,,,,
c80188,s2,"The room we stayed in had an indoor pool, with warm water, an enormous japanese style bathtub made of wood, and lots of other small things that completed the experience",,,,,
c80188,s3,There is a living room with a second enormous tv and they prepare the room with the essential oil and incense of your choice when checking in,,,,,
c80188,s4,Good breakfast buffet and the manager settled a slight misunderstanding that occurred by waving one of our companions charge for the breakfast buffet and gave us an extra complimentary bed,,,,,
c80188,s5,"Top notch place, with top notch service",,,,,
c80188,s6,Recommend it!,,,,,
c80189,s1,"I live in HK, but this was the first hotel I stayed at with my girlfriend (long-distance) when she came to HK and we went to Macau",,,,,
c80189,s2,It was definitely the right choice,,,,,
c80189,s3,"We arrived an hour early and our room wasn't ready (which is fine), so they politely asked us to come back in an hour, which we did",,,,,
c80189,s4,"When our room was still not ready (now at check-in time), they apologized and upgraded us to an even larger suite!  We were blown away when we walked in",,,,,
c80189,s5,"The room was massive, with the huge pool in the middle, and champagne on ice waiting for us",,,,,
c80189,s6,"Being a part of the Galaxy complex of course has its benefits, with the big (main) pool and plethora of restaurants etc",,,,,
c80189,s7,around,,,,,
c80189,s8,"Great breakfast buffet too, and the spa is next-level",,,,,
c80189,s9,Definitely one of the best places to stay as a couple_,,,,,
c80190,s1,Part of a big casino complex but the hotel is very quiet (including the lobby),,,,,
c80190,s2,Room size is very generous and the pool in the room is small but functional to relax in,,,,,
c80190,s3,The spa is fantastic and highly recommended,,,,,
c80191,s1,A very big Thank You for the whole Team in Banyan Tree! I made the decision to have my proposal done in this beautiful hotel and it certainly live up to the expectations,,,,,
c80191,s2,"Such a great experience from a Great Hotel, from Reservation Staff Yuki (for flower & beverage enquiry), to Front Desk Carman (amendment to the booking follow up) & Katrina which help me with the Check-In and follow up on the decoration",,,,,
c80191,s3,"Great job to the Housekeeping team as well as they done a fantastic setup that surprise my future wife and myself as well! Last but not least, Front Desk manager Michael quickly approach me upon departure to make sure my plan went smooth the night before, truly excellent service",,,,,
