c13338,s3,Even taking public buses is convenient bus stop directly in front of hotel,[public buses][+],,,,,,,,
c12739,s4,"If I have to say something bad, probably there was some strange smell inside the electric pot, but  I definitely will choose this hotel in the future",[smell][-],,,,,,,,
c50022,s13,I noticed a big drop in quality after joining Marriot Bonvoy,[quality][-],,,,,,,,
c1523,s4,We must have been greeted 4 times before making it into the check in area where Mr. Comboz was waiting for us,[staff][+][u][p],,,,,,,,
c50075,s6,"Once we got to the rooms, 2 keycards had to be re-keyed which meant more queuing",[rooms][0],[keycards][0],,,,,,,
c20260,s3,"This hotel have shopping mall with many luxuries brand,restaurant, foodcourt and gondola as in venice",[shopping mall][0],[brand][+],[restaurant][+],[foodcourt][+],,,,,
c50316,s6,"For breakfast, we were much disappointed to fine no egg stations but just precooked fried eggs and boiled eggs placed over heated trays for self serving",[breakfast][0],[egg stations][-],,,,,,,
c50227,s4,"As a 4000 room property it's to be expected but waiting in lines of hundreds of people to check-in, best to avoid the 3pm check-in time altogether",[check-in][-],,,,,,,,
c48,s1,The Sofitel is perfectly located just walking distance away from the Largo do Senado (and of course the Church of St Dominic and ruins of St Paul's Cathedral),[location][+][u],,,,,,,,
c80050,s2,We felt at home from the moment we stepped in to the hotel as Ms. Jessa handled our check in professionally then escorted us to our nice room and explained each of the superior amenities clearly,[room][+],[amenities][+],,,,,,,
c50026,s8,good 1: comfy bed n clean room,[bed][0],[room][+],,,,,,,
c21352,s2,"Huge suite, beautiful bed and bathroom",[suite][0],[bed][+],[bathroom][+],,,,,,
c60146,s2,This (waterview) room has a stunning view and the service is impeccable,[waterview][+],[room][+],[view][+],[service][+],,,,,
c59,s14,It was sunny afternoon and we are so relaxed thinking we are about to go home,[experience][+][u],,,,,,,,
c11896,s2,The staff was extremely courteous and did everything to ensure our comfort and happiness,[staff][+],,,,,,,,
c60058,s7,"They also have a huge spa, high standarded steam room, saunas, and locker rooms",[spa][+],[steam room][+],[saunas][+],[locker rooms][+],,,,,
c7019,s3,From the unbelievably long check in queues (even for the SPG counters where we had to wait close to 45 mins with only 4 people in front of us) to the seemingly ignorant staff and poor service (we had booked 2 rooms - one deluxe room and one family suite and long requested these rooms be close together as possible,[check in][-],[staff][-],[service][-],[deluxe room][0],[family suite][0],,,,
c60114,s2,Its just perfect The checkin was so smooth and they housekeeping were really good,[checkin][+],[housekeeping][+],,,,,,,
c18472,s5,Same luxurious and expensive shopping in stores in the mall where I hardly ever see a customer,[shopping][+],[customer][+],,,,,,,
c1751,s2,Our room has been upgraded to suite,[suite][+],,,,,,,,
c50304,s1,"Just one night stay, room was generally clean, bed was comfortable, but air-condition was not working well, even turned to 28 degrees, still freezing cold, needed to switch off",[room][0],[bed][+],[air-condition][-],,,,,,
c24,s1,"great hotel with wonderful location, ambiance, and surrounding",[hotel][+],[location][+],[ambience][+],[surrounding][+],,,,,
c11949,s3,Service is also not up to standard,[Service][-],,,,,,,,
c59,s7,No crazy long line and front desk personnel are accommodating unlike in Singapore,[front desk personnel][+],,,,,,,,
c60054,s7,The view of Macau is very nice,[view][+],,,,,,,,
c50177,s4,"First of all, it takes forever to check in, we arrived at the hotel around 12 pm, they said the check in time is 2pm but my baby needs to take her nap soon, so i asked if they would allow me to check in first, and they said i could try at the SPG member check in counter, i waited in the line for half and hour and only to find out it's not possible until 2pm",[check in][-],[check in][0],,,,,,,
c60037,s2,"Although I am not good at English, I thank Skyo for being accurate and kind",,,,,,,,,
c50258,s2,Every time it has been a pleasant place to stay in a good location but every time it has taken an eternity to check in,[check in][-],,,,,,,,
c16613,s6,Different lobbies and concierge gives you different answers,[lobbies][-],[concierge][-],,,,,,,
c15544,s6,So many facilities and activities in the resort,[facilities][+],[activities][+],,,,,,,
c60155,s5,Swimming pool is great as well,[Swimming pool][+],,,,,,,,
c17218,s9,Also locate in same complex and connect to venetian macau hotel,[complex][0],,,,,,,,
c50055,s4,Check-in is also one big problem because you need to wait in so long line,[Check-in][-],,,,,,,,
c60064,s3,"The room itself was lush, a soft bed with beautifully pressed linen and a super cuddle-friendly couch if you're enjoying the stay with a special someone",[room][+],[bed][+],[linen][+],[couch][+],,,,,
c50024,s6,"The burger they served was burned, literally and they charged for it too",[burger][-],,,,,,,,
c6143,s6,They are unable to communicate properly in english,[staff][-][u][p],,,,,,,,
c60080,s3,"Unlike several other luxury hotels in Macau where we felt like we had to fight for attention in order to get help, in Altira we were addressed by name and every staff we we met were ready and willing to offer us help whenever we needed",[staff][+],,,,,,,,
c50129,s4,Breakfast was mediocre,[Breakfast][-],,,,,,,,
c2462,s7,The Bar Azul is a nice place to have a drink and the swimming pools are a fabulous place to relax,[swimming pools][+],,,,,,,,
c16816,s3,Check in is a mess,[Check in][-],,,,,,,,
c99,s2,Very boring casino and much more weaker then the venetian,[casino][-],,,,,,,,
c1884,s2,Everything is great except this hotel does not offer any executive lounge area so people with gold or diamond status are kind of stuck without place to relax,[executive lounge][+],,,,,,,,
c507,s2,The check in process was smooth and professional with Vincent,[check in][+],[staff][+][p],,,,,,,
c50313,s1,"I had stay here for 5 nights business trip , the room dirty I feel itchy while sleep the bedsheet with stain and housekeeping daily cleaning miss replacement and change , slipper without change for since the first day I check in , after clean the bathroom amenities without replacement while I want to comb my hair need call housekeeping ask where they throw the comb and no replace really feel up sad return to stay here",[room][-],[sleep the bedsheet][-],[housekeeping][-],[slipper][-],[check in][-],[bathroom amenities][-],[comb][-],[housekeeping][-],
c4425,s2,we have argue with them for more than 2 hours,[staff][-][u][p],,,,,,,,
c20880,s9,I got a massage at the spa and its quite an unreal spa & the staff is very skilled.,[spa][c],[staff][+],,,,,,,
c50026,s4,bad 2: The Sheraton is comprised of two towers,,,,,,,,,
c50236,s5,"If want services, don't stay here",[services][-],,,,,,,,
c1752,s2,"the food quality and pricing is great,, in fact as any other normal not five star",[food][0],,,,,,,,
c11839,s3,Service on 17th floor was particularly attentive/friendly and the dining area served very nice food and drink in a very relaxing environment overooking the old town and the dramatic Grand Lisboa Hotel,[Service][+],[food][+],[drink][+],[environment][+],,,,,
c5655,s4,Good customer service from Maureen at the check-in desk,[customer service][+],[check-in][+],,,,,,,
c60153,s5,This is perhaps the most private hotel and staff you will ever encounter in any city in the world,[staff][+],,,,,,,,
c13549,s1,Excellent service with extremely friendly staff,[service][+],[staff][+],,,,,,,
c77,s2,Every staff member was very helpful and easy to talk too. I doubt I will ever go back to Macau but if i did I would book here at the Sofitel,[staff][+],,,,,,,,
c50265,s2,"The staff was quite friendly and everything was clean, but the room was really small, the view was bad (construction side) and the pool closed really early",[staff][+],[room][-],[view][-],[pool][-],,,,,
c79,s8,There wasn\'t the same availability of post-evening drinks places - the sole bar (Irish bar of course!) we found open at 11pm only had one,[bar][0],,,,,,,,
c60143,s2,"From the limousine pickup to drop-off, we thoroughly enjoyed each moment in this lavish hotel",[limousine][+],,,,,,,,
c50111,s3,"On top of it, we left our at 11am & got back at 4pm & our room was not cleaned",[room][-],,,,,,,,
c80076,s4,The room was clean and comfortable with all the facilities you would expect,[room][+],[facilities][+],,,,,,,
c50001,s2,"security personnel are like waiting for a tip, and if you don't give a tip, they will snob and make face plus laugh behind your back",[security personnel][-],,,,,,,,
c50175,s1,"Very nice hotel but only one thing must be remembered and pay attention to  Check in time,  Either you go there to do the ore registration provided no need to queue",[Check in time][-],[registration][0],,,,,,,
c5587,s7,"The SPG member benefit is also great here even though the lounge is under renovation, the hotel tried to make it up by letting you visit the buffet restaurants",[member][0],,,,,,,,
c11507,s10,We found the bed was little harder than we would have liked,[bed][0],,,,,,,,
c50321,s6,"When as why is this happening, he said, ""don't ask me, I am from bell services",[bell services][-],,,,,,,,
c50059,s9,Several luxury stores and boutiques if you want to spend some serious money,[stores][0],[boutiques][+],,,,,,,
c78,s5,The well-appointed connecting rooms were both spacious and stocked with kids' amenities (even a Xbox!) at the kid's side,[room][+],,,,,,,,
c6894,s1,It's extremely convenient to reach the hotel from Taipa ferry pier with the hotel's own shuttle (as is the case with most casinos in Macau),[shuttle][0],,,,,,,,
c18208,s5,Staff was average - the front desk person put us into the worst possible room in spite of asking for a better view,[staff][0],[front desk][+],[view][+],,,,,,
c59,s6,Checking in  is a breeze,[checking in][+],,,,,,,,
c50119,s5,Or not service at all,[service][-],,,,,,,,
c3684,s4,The staff is nice and they serves delicious food,[staff][+],[food][+],,,,,,,
c60123,s9,"The amazing bathroom, which takes up about 1/3 of the room is compete with a walk-in closet, LARGE soaking tub",[bathroom][+],[tub][+],,,,,,,
c50021,s5,The rooms are quite large but do not have a stocked minibar,[stocked minibar][-],,,,,,,,
c50053,s3,"Breakfast in feast restaurant gave up another round of queuing up, even to be seated, the coffee ordered will not arrive until 20-30 mins",[Breakfast][-],[coffee order][-],,,,,,,
c72,s6,Very useful - especially when when really busy,[private check in][+][u][p],,,,,,,,
c295,s2,"It was a pleasure the staff Emmen introduced and helped us a lot during the stay, we had a great experience to celebrate our anniversary",[staff][+],[experience][+],,,,,,,
c50345,s4,"The room  I stayed with kids was terrible, because when we took shower with my kids, the shower head was broken",[room][-],[shower][0],[shower head][-],,,,,,
c50074,s8,"4) the staff, Benjamin Hung downstairs at the counter was very arrogant, unfriendly, unhelpful, rude and impatient",[staff][-],,,,,,,,
c60003,s1,My stay at Ritz Carlton with my boyfriend was definitely the best experience ever,[experience][+],,,,,,,,
c50088,s7,Chatters and noises continued,[noises][-],,,,,,,,
c20,s6,We loved the hotel and would gladly stay again should we return to Macau,[hotel][+],[stay][+],,,,,,,
c50001,s5,security personnel should be fired and replaced by more competent people,[security personnel][-],,,,,,,,
c50139,s6,"In the section where the chef was making extremely greasy fried eggs from a pan with excessive oil, he literally would place the already cooked eggs on a piece of_",[chef][-],[eggs][-],,,,,,,
c1471,s1,"This is my 10th time visiting Conrad Macao Cotai hotel, within 2.5 years and all the hotel staff so far i met with are highly professional, cheerful & helpful",[hotel staff][+],,,,,,,,
c80063,s7,Have outdoor pools which is amazing from all the pool in Macau this one is unique and exciting,[outdoor pools][+],,,,,,,,
c80029,s4,"Large, quality room with lots of space",[room][+],,,,,,,,
c11044,s7,"Casino is spacious with high ceilings, so my mother felt comfortable staying longer time with her slot machines, even though the casino can be crowded",[Casino][+],[ceilings][+],,,,,,,
c50178,s9,No handle bar,[handle bar][-],,,,,,,,
c18960,s4,"The complex of the hotel, casino and shopping mall is gigantic and the style is sublime",[casino][+],[shopping mall][+],,,,,,,
c5331,s1,"Room was very nice, and met all my needs very well",[Room][+],,,,,,,,
c1103,s4,"Excellent front desk, concierge and guest services",[front desk][0],[concierge][+],[guest services][+],,,,,,
c11,s7,"Our view was of the city, not the prettiest, bit shabby, but interesting",[view][c],,,,,,,,
c50091,s6,The steps to the bed has very sharp corners so a toddler needs to be watched all the time to be safe ,[steps to the bed][-],,,,,,,,
c18208,s1,Dated room - at least the basic suites,[suites][0],,,,,,,,
c50121,s4,Amenities was not attractive at all,[Amenities][-],,,,,,,,
c50331,s4,My six year old son badly burnt his forearm on one of their hot plates at the Club facility,[hot plates][-],[Club facility][-],,,,,,,
c50003,s7,"We waited for an hour, an whole hour without any staff appearance",[staff][-],,,,,,,,
c50091,s7,Half the room lights were not working  ,[room lights][-],,,,,,,,
c52,s3,Got to the casinos by going on the free hotel shuttle to the ferry terminal then catching whichever casino shuttle bus we wanted,[shuttle][0],,,,,,,,
c11362,s2,"What a gorgeous property, immaculate services rendered, good shopping outlets and fantastic F&B choices",[service][+],[shopping][+],[F&B][+],,,,,,
c20663,s2,We thoroughly enjoyed our stay,[stay][+],,,,,,,,
c50093,s4,"I understood that Elite Member check-in counter is closed during night time but, staffs are don't care people who intervene the line",[staffs][-],,,,,,,,
c60102,s2,The King Waterfront rooms are very comfortable and want for nothing,[rooms][+],,,,,,,,
c52,s1,The staff were excellent especially Vincente and his staff in the dining room on 6th Floor,[staff][+],,,,,,,,
c1183,s1,We enjoyed our our recent 2 night stay at the Sofitel,[stay][+],,,,,,,,
c60006,s2,Room - size is really good,[Room - size][+],,,,,,,,
c11906,s2,Check in is always quick and efficient and the welcome from the Executive Lounge team always courteous and warm,[Check in][+],[Executive Lounge][+],,,,,,,
c50316,s2,We had usually enjoyed the food and service of the Club Lounge as there were usually good selections of hot and cold food with drinks,[food][+],[service][+],[Club Lounge][0],,,,,,
c60134,s3,"We stayed in a suite on one of the top floors and the view was incredible, service is great and very attentive, the spa is really good and the swimming pool is very relaxing although not huge",[suite][+],[view][+],[service][+],[spa][+],,,,,
c50178,s6,The reason I gave a 3-star rating was the poor design of the shower and the breakfast situation,,,,,,,,,
c14654,s3,Since there are other attractions on th othrr side of Macau that More shuttle destinations will be great,[shuttle][+],,,,,,,,
c60037,s7,"The hotel was fragrant, and the amenities and the prepared tea were excellent",[amenities][+],,,,,,,,
c50097,s3,Dirty stain carpet and stuffy room smell,[carpet][-],[room smell][-],,,,,,,
c86,s5,The hotel staff was friendly,[staff][+],,,,,,,,
c18421,s5,The mall within the hotel is another peak to the pride where one can also enjoy the gondola ride right within between the mall and shops,[mall][0],[mall][0],[shops][+],,,,,,
c16150,s6,A busy place with lots of people roaming around to enjoy the facilities,[place][+],[facilities][+],,,,,,,
c10823,s4,"Especially the staff- Terrence ,he was so helpful and delivery the excellent experiences for us",[staff][+][p],,,,,,,,
c50105,s3,"BUT entered room,  I could smell something cigarette, and noticed ashtray on the table and bath room",[cigarette][-],[ashtray][-],[table][0],[bath room][0],,,,,
c80022,s2,"Specially, the house cleaning service was perfect also (Thank you Michael) Must come back again in the future",[house cleaning service][+],,,,,,,,
c5047,s9,Wish i had more time to use the spa and health club facilities,[spa][0],[health club facilities][+],,,,,,,
c60106,s2,The hotel is amazing and the service one of the best,[service][+],,,,,,,,
c72,s2,A magnificent hotel,[hotel][+],,,,,,,,
c6810,s3,"However, my recent stay at Sheraton Macao was amazing",[stay][+],,,,,,,,
c12522,s8,Nice room on 16 th floor overlooking the water,[room][+],,,,,,,,
c50338,s5,"Btw, I accidentally dropped something under bed, and accidentally found a used comb under the bed I think the used comb had been there for a long time, that comb covered by thick dust!!!! (if management saw_",[bed][0],[used comb][-],,,,,,,
c80070,s4,Bathroom was also something else with outstanding views over the Galaxy resort,[Bathroom][+],[views][+],,,,,,,
c60149,s7,"After arriving at the Macau Ferry Terminal, we were greeted by the bell boy was very kind",[bell boy][+],,,,,,,,
c60007,s3,The room was larger compared to most hotel rooms in Macau,[room][+],,,,,,,,
c60031,s3,The hotel and its facilities are top notch and I love how spacious the rooms are,[facilities][+],[rooms][+],,,,,,,
c15839,s2,Very comfortable and luxurious room for 2 adults and 2 teenagers (had 2 Queen beds but the room was huge),[room][+],,,,,,,,
c50274,s1,Unorganised arrangement when checking in today,[checking in][-],,,,,,,,
c95,s6,"That said, we were a bit disappointed by the service in general.",[service][-],,,,,,,,
c50034,s6,"There are two towers, I was staying in the earth tower which is very far from the pool",[towers][0],[pool][-],,,,,,,
c5031,s3,"as A 5star hotel I expect to refresh my rooms but my bed wasn__ changed bed sheets, water glass wasn__ wash and i go back 1am my room not in Turn down mode",[rooms][0],[bed][-],[bed sheets][-],[water glass][-],,,,,
c3147,s4,The dressing gowns are the same,[gowns][+],,,,,,,,
c60093,s4,The staff at the concierge kindly gave a lot of advices on what to do in Macau,[staff at the concierge][+],,,,,,,,
c50231,s1,"No service, not due to the employees",[service][-],[employees][0],,,,,,,
c6664,s1,We were a group of 4 adults and 4 kids with two rooms interconnected and checked I at the club lounge,[rooms][0],[club lounge][0],,,,,,,
c6810,s5,"However, Stefan, the front office manager surprisingly upgraded my room to a larger suite when they knew I was travelling with 70 year old parents",[upgraded][+],[front office][+],[suite][+],,,,,,
c20717,s9,"Overall if you want the best experience in each and every way, Venetian Macau delivers it all",[experience][+],,,,,,,,
c50325,s6,Went back to the lobby extremely shocked and disappointed,[lobby][-],,,,,,,,
c2906,s6,The room was as I like it - non-smoking and not close to an elevator on a quiet floor,[room][0],[elevator][0],,,,,,,
c50241,s3,Bathroom's water tap (shower area & bath tab) have lots of water scale,[Bathroom's water tap][-],[shower area][-],[bath tab][-],,,,,,
c50222,s7,zzzzzzzz  The staff who handled my special requests thru email was absent,[staff][0],,,,,,,,
c17655,s4,Rooms were pefectly located and our room was upgraded from royal suite to bella suite,[Rooms][+],[room][+],[upgraded][+],[suite][+],,,,,
c14654,s4,Pool is nice with great shower and sauna,[Pool][+],[shower][+],[sauna][+],,,,,,
c20305,s7,not to forget the canal ways and the mall experience and the beautiful 'sky,[mall][+],,,,,,,,
c2509,s3,We have a really good relaxing time and the hotel never forgot our wedding anniversary,[time][+],,,,,,,,
c14741,s14,I also like the L'Occitane bathroom amenities,[amenities][+],,,,,,,,
c50023,s4,"The layout of the hotel is truly awful as if you're staying in the Earth tower, the trip to the pool is really far",[layout of hotel][-],,,,,,,,
c60128,s3,We're greeted at Macau ferry terminal and the personnel attendant was very professional,[personnel attendant][+],,,,,,,,
c42,s6,Not bad as has Hermes toiletries etc.,[toiletries][+],,,,,,,,
c44,s4,The hotel is in the walking distance to Senado square and good local restaurants,[access][+][u],,,,,,,,
c7544,s5,It is part of a large development with a shopping mall and other five star hotels connected,[shopping mall][0],,,,,,,,
c50209,s4,Room is quite small and look a bit old,[Room][0],,,,,,,,
c50143,s4,Elevator system was annoying; 10:1 ratio of security guards:servers at the pool; no designated children's pool which meant noisy(but cute) kids in every pool area; advertised 15% discount for SPG members was not applied to my food bill; gym is way too small for a hotel of this size,[Elevator][-],[security guards][-],[children's pool][-],[food bill][-],[gym][-],,,,
c50078,s6,) and I've told the staff about the problem numerous times,[staff][0],,,,,,,,
c5338,s5,The waiteress Diana Reyes Abriam  and waiter Amiel Mamaclay top up the evening with their  great service and smiles,[staff][+][p],,,,,,,,
c60065,s9,Ideal as our luxurious room had 2 king size beds A dressing room and separate wet room and WC Ideal!!!,[room][+],[beds][+],[dressing room][+],[wet room][+],[WC][+],,,,
c60078,s2,"Had a swim in there wonderful pool, very helpful afterwards took us to the spa pool, had a sauna , and after wards u could shower and had everything from cream to hairdryer",[pool][+],[spa pool][+],[sauna][0],,,,,,
c84,s6,"I highly recommend this place for the service, food and general ambience",[service][+],[food][+],[ambience][+],,,,,,
c20366,s9,"Try the local food, like the portuguese baked chicken, it's really tasty",[local food][+],,,,,,,,
c17028,s3,Putting that aside the hotel is awesome and the room we stayed in was very spacious and had fantastic views.,[rooms][0],[views][0],,,,,,,
c80023,s3,"It was pure perfection, from the very spacious and relaxing room, to very friendly and well equipped staff",[room][+],[staff][+],,,,,,,
c50313,s2,Make me feel wanted to check out like can't stand for another few nights,[check out][-],,,,,,,,
c50178,s13,Food was ok,[Food][0],,,,,,,,
c19760,s6,The towels in the bathroom were stinky and we missed locks in the bathroom,[towels][-],[bathroom][0],,,,,,,
c36,s5,Room service and house keeping is perfect,[room service][+],[house keeping][+],,,,,,,
c50080,s8,"In additional, she also ignored my gold membership status which did not offer late check out for me",[check out][-],,,,,,,,
c17711,s5,"The option of swimming pool is amazing, the elevators are high speed ones",[pool][+],[elevators][+],,,,,,,
c50095,s3,It looks that they have badly trained the staffs to arrange the table,[staffs][-],,,,,,,,
c18128,s8,My family really enhoyed the entire Venetian experience beyond words,[experience][+],,,,,,,,
c60031,s4,I love how space you have for the bathroom as you can even enjoy your own bath and movie time while having your free drinks/beer each night  The facilities are always kept clean and well attended ,[bath][+],[facilities][+],,,,,,,
c6309,s1,"No service, not due to the employees",[service][-],[employees][0],,,,,,,
c50266,s1,This time I stayed in Sheraton the corridor was very long and I have to walk a long time to get to my room,[corridor][-],[room][0],,,,,,,
c50170,s4,The front desk staff was not at all warm and flexible during check in,[front desk staff][-],[check in][-],,,,,,,
c50326,s5,The staff is well trained in customer service and in general are helpful but we found were slow to respond,[staff][0],[customer service][0],,,,,,,
c49,s1,"Absolutely amazing place, stayed with young children, even though it took more than an hour to prepare the rooms for us the rooms were great, good view of the pools down below, we were given interconnecting adjacent rooms which was very good",[rooms][+],[view][+],,,,,,,
c21080,s4,Wi Fi surcharge,[Wi Fi][-],,,,,,,,
c80065,s6,the room was luxuriously big We love it,[room][+],,,,,,,,
c50135,s3,"They only care about the casino business, their English is bad, finally, I checked in, the room still ok, but the internet is slow",[casino business][-],[checked in][-],[room][-],[internet][-],,,,,
c5624,s4,"Some improvements we would like to see before staying there again:  - Better air circulation in the rooms esp in the dry weather (they did provide a humidifier upon request) - Non-glass cups for the kids room  - Get rid of the strong perfumes/ air freshener used at corridors, lifts and lobby  - More variety/ updated games in the kids room  - some scheduled kids activities would be nice (esp when the pools are closed)   '",[air circulation][+],[room][0],[corridors][0],[lifts][0],[lobby][0],[pools][0],,,
c21197,s1,"Basically, the hotel was a copy of the same hotel in Las Vegas where we were few years earlier, so for us it wasn't any surprised to see the canal inside the hotel which was huge and amazingly built, but still, the constructions of the building was breathe taking, if only we could have the same level of services like the one in Vegas, it would be perfecto",[services][0],[canal][0],,,,,,,
c50001,s3,Security personnel are making fun of the guests,[Security personnel][-],,,,,,,,
c34,s1,My wife and I stayed here for a night over Valentine's Day,,,,,,,,,
c50378,s3,Even though the family rooms were designed more for families with children we found that the room lacked the amenities for them,[family rooms][-],[room][-],[amenities][-],,,,,,
c3382,s8,The staffs there was so different from the ones work in the hotel,[staffs][0],,,,,,,,
c60075,s1,"I have stayed in more than 10 difference hotels in Macau before and this was the first time I stayed at Altira and was really impressed by the services, the facilities provided by the hotel as well as the hotel room",[services][+],[facilities][+],,,,,,,
c1183,s2,They staff downstairs in the conceirge desk especially Gary was very attentive and helpful,[staff][+],[conceirge desk][+],,,,,,,
c80029,s13,This is a must stay Hotel including to experience the pool in the room,[pool][+],[room][+],,,,,,,
c60136,s5,Very kind and attentive personnel,[personnel][+],,,,,,,,
c21124,s3,The hotel itself is soo big you can get lost,[navigation][-][u],,,,,,,,
c60101,s4,"The service was tip top, couldn't ask for better staff, Everything about this hotel was beyond my expectation",[service][+],[staff][+],,,,,,,
c60018,s9,The room set up is very gorgeous,[room][0],,,,,,,,
c60,s3, I felt i was royality.,[experience][+][u],,,,,,,,
c50044,s3,"I had stayed there before and had been a member of Marriott, had never experience things like this time",,,,,,,,,
c50110,s2,Several good staff around but overall worst ever experience,[experience][-],[staff][+],,,,,,,
c13549,s2,"Spacious rooms, modern decor, and large lobby",[rooms][0],[decor][0],[lobby][0],,,,,,
c1341,s10,"Not only the quality of food/drinks and variety of food/drinks, but especially the personal attention (Thank you Sarah)",[food][+],[drinks][+],[personal attention][+],,,,,,
c50155,s5,"2 receptionists to handle one booking during the whole check-in procedure, it took almost an hour to get our room keys, totally not up to international brand standard",[receptionists][0],[check-in][-],[room keys][0],,,,,,
c4035,s4,"Whenever you happened to need anything, you would turn around and a staff member would be at your shoulder to deal with the issue in the most friendly and efficient way",[staff member][+],,,,,,,,
c50074,s1,Booked a room for 4 pax,,,,,,,,,
c832,s8,"The executive lounge is big and extends to both sides of the hotel, they have a great afternoon",[lounge][+],,,,,,,,
c50364,s2,"when we passed by the lobby, the queue for checking in is unbelievably long",[lobby][-],[checking in][-],,,,,,,
c13542,s2,amenities were 5 star,[amenities][+],,,,,,,,
c1191,s2,The reception warmly welcomes your stay,[reception][+],,,,,,,,
c18208,s4,Overall experience was that of a mass scale hotel with 0 five star services - except for an occasional smiling staff,[experience][-],,,,,,,,
c18837,s4,You\'ll love the smell when you enter the building too,[smell][+],,,,,,,,
c80,s8,"Above all, thanks to the warm consideration of Ms. Lily Kang, this trip to Macau has become a perfect babymoon for us",[staff][+][u][p],,,,,,,,
c6078,s1,This hotel facility is good from hotel room to the place Called Feast and this guest service ambassador name after Paul Laroza who served us during our stay at this hotel,[facility][+],[room][+],,,,,,,
c96,s3,They make u wait for 1 hr at reception for check in,[check in][-][u],,,,,,,,
c60137,s5,Afterwards we had more time to use the facilities and enjoy a spa lunch,[facilities][+],[spa lunch][+],,,,,,,
c1514,s3, All of the staff are very friendly and courteous and the next time I visit Macau I will definitely stay at the Conrad Hilton,[staff][+],,,,,,,,
c60109,s1,"This Forbes-rated hotel is superbly located on the Taipa side near the two bridges linking to old Macau ,  providing an awesome panoramic view of the Macau  city skyline especially at night",[view][+],,,,,,,,
c1523,s7,I usually check to see how much noise their central air makes and this one was fairly quiet,[noise][-],,,,,,,,
c50217,s4,"Dirty, poor welcome , lack Of english at reception",[welcome][-],[reception][-],,,,,,,
c50340,s6,"When I took a shower, the water cannot maintain with the same temperature, like 1 sec hot, 1 sec cold",[shower][-],[water][-],,,,,,,
c50101,s4,However the rooms were not fit enough for a Sheraton branding,[rooms][-],,,,,,,,
c6,s5,The carpet was spotless and there were even two television sets in the room,[carpet][+],[television sets][0],,,,,,,
c60135,s4,"The rooms are spacious, clean, smartly designed, tastefully decorated, and well maintained",[rooms][+],,,,,,,,
c7470,s11,The manager replied the,[staff][0][p],,,,,,,,
c60010,s1,"The room is very spacious and comfortable with living area, bed area, closet and the bath room is amazing",[room][+],[living area][+],[bed area][+],[closet][+],[bath room][+],,,,
c60008,s4,Excellent staff like him deserves to be appreciated,[staff][+],,,,,,,,
c60096,s2,"The staff are exceptional, the rooms are fantastic, the view is simply stunning, the pool area is so peaceful and the service is excellent",[staff][+],[rooms][+],[view][+],[pool area][+],[service][+],,,,
c50321,s2,"During the 4 nights stay, my room key cards spoilt twice",[room key cards][-],,,,,,,,
c40,s3,not miss it's cuisine Resturant special golden peacock hotel but the only thing which pisses you off is check inn process which really slow,[restaurant][+],[check in][-],,,,,,,
c80067,s1,Excellent room on 27th floor with nice in room pool (Cotai king suite - resort view),[room][+],[in room pool][+],,,,,,,
c16066,s3,trying to find your way around is difficult I struggle to get my head around the enormity of it here and what makes it frustrating is that so many staff do not speak English so cannot direct you when you get lost which is quite often,[staff][-],,,,,,,,
c798,s6,"If I had to rate the three, this would be number one, followed by the St. Regis (lacking a couch) and third would be the Sheraton (no stocked bar in room, have to order room service for items) although Sheraton",[couch][-],[bar][-],[room service][0],,,,,,
c50269,s10,Shower with water flow good but the shower pipe was broken with water spilt and the water did not drain away properly,[shower][+],[shower pipe][-],,,,,,,
c50146,s7,"When I ordered and was about to walk back to my seat to wait, the waitress asked ""you gonna pay for that?"" - without explaining that unlike most hotels, here you pay upfront, not sign for it after",[waitress][-],,,,,,,,
c17433,s3,check-out was so easy and i drop my baggage for free,[check-out][+],,,,,,,,
c7201,s5,that alone is already not 5* but the fact the the check in process is slow and many counters are not manned is another fact.,[check in][-],,,,,,,,
c68,s4,The staff were exceptionally friendly and attentive and really looked out for us,[staff][+],,,,,,,,
c60002,s5,"Good job and well done, thanks again RC team",[RC team][+],,,,,,,,
c18208,s6,The breakfast was the worst I have seen in a 5-star,[breakfast][-],,,,,,,,
c80036,s2,"Apart from the excellent location as part of the Galaxy site, it has some of the most amazing rooms with a pool inside and just so relaxing",[location][+],[rooms][+],[pool inside][+],,,,,,
c50281,s4,"The view from the window was a rather depressing building site, but with all the construction in Macau, that is hardly surprising",[view][-],,,,,,,,
c14577,s5,"The concierge, miss Sofie - she is very helpfull",[concierge][+],,,,,,,,
c11906,s3,"Rooms are spacious, spotlessly clean and very comfortable",[Rooms][+],,,,,,,,
c69,s10,"most tourist attractions like the ruins, square  and fortresses are a 10 min walk from hotel",[location][+][u],,,,,,,,
c2462,s4,Excellent stay,[stay][+],,,,,,,,
c60013,s1,The location od the hotel is an ideal place if you want somewhere far from the casino area,[location][+],,,,,,,,
c50169,s4,"Since we are Marriott Rewards members (late check-in already a given) with supposed reciprocity with SPG, we asked for housekeeping",[check-in][0],[housekeeping][0],,,,,,,
c21014,s9,"Had a good meal there and so did many other customers"", '_'",[meal][+],,,,,,,,
c11949,s5,Check in and out is not prioritised for AccorPlus member,[check in][0],,,,,,,,
