c9335,s12,The living room and dining area was very spacious,[living room][0],[dining area][0],,,,,,,,,,,
c60030,s1,"Excellent services and room condition, outstanding waterfront view, michelin starred restaurant, but You might feel inconvenience moving by free shuttles",[Excellent][+],[room condition][+],[waterfront view][+],[restaurant][+],,,,,,,,,
c15451,s2,Lots of restaurants with good food,[restaurants][+],,,,,,,,,,,,
c63091,s8,"The rooms are huge with 2 queen beds, 2 tvs, 2 washing basins and a large sitting area",[rooms][0],[beds][0],[tvs][0],[washing basins][0],[sitting area][0],,,,,,,,
c21376,s2,Their service is good and everything is new,[service][+],,,,,,,,,,,,
c60044,s2,The spa and pool are the best,[spa][+],[pool][+],,,,,,,,,,,
c50281,s4,"The view from the window was a rather depressing building site, but with all the construction in Macau, that is hardly surprising",[view][-],,,,,,,,,,,,
c50098,s5,Other than that everything is so far so good,,,,,,,,,,,,,
c50067,s2,"Suite was large but all glass doors in bathroom area needed attention, had quite a lot of dubious marks which are not expected of a 5 star establishment",[Suite][0],[glass doors][-],,,,,,,,,,,
c60004,s6,I was planning to decorate the room by myself while my girlfriend was enjoying the hotel facilities and Rev just offered to help me with the decorations,[room][0],[facilities][+],,,,,,,,,,,
c8867,s5,"The rooftop pools provided an', '_'",[pools][+],,,,,,,,,,,,
c60024,s2,"The rooms were very nice, comfortable and luxurious with great views looking over the city",[rooms][+],[views][+],,,,,,,,,,,
c9168,s7,i have to say the service is suck,[service][-],,,,,,,,,,,,
c50018,s5,So we request to have the breakfast at the cafe in the next morning but not at the ballroom,[breakfast][-],[cafe][-],,,,,,,,,,,
c1191,s9,This is wonderful environment for our leisure stay,[environment][0],[stay][+],,,,,,,,,,,
c14963,s3,"The team helped with creating a truly memorable experience with restaurant and show bookings, as well as some of the highest quality hotel services we have experienced",[experience][+],[restaurant][+],,,,,,,,,,,
c50127,s3,Big down point is that the mini fridge was empty (like in most Chinese hotels),[mini fridge][-],,,,,,,,,,,,
c17433,s2,i'd recevied mineral water when check in and free premium wifi access in room,[check-in service][+],[wifi access][+],,,,,,,,,,,
c19713,s7,the rooms are also named after the important cities of Rome,[rooms][0],,,,,,,,,,,,
c50063,s4,Their staff is dealing with guests like robots - one comes and one goes- nothing more,[staff][-],,,,,,,,,,,,
c8426,s3,"We had a junior suite to ourselves , super luxurious and comfortable",[junior suites][+],,,,,,,,,,,,
c80052,s13,"The breakfast is perfect, and a great way to start the morning",[breakfast][+],,,,,,,,,,,,
c50114,s2,"The recent closure of the Sheraton Club has made the stay, especially for Platinum and loyal guests a big nightmare",[Club][-],,,,,,,,,,,,
c80,s7,The room conditions we stayed in were also excellent,[room][0],,,,,,,,,,,,
c10551,s3,"I went to Urban Kitchen for breakfast, there was a long queue when I arrived but I only waited for 10 min to be seated",[breakfast][0],,,,,,,,,,,,
c9349,s2,The room was very well decorated according to my wish and we got the room upgraded to an executive suite for no extra cost on 33rd floor,[room][+],[upgraded][+],[executive suite][+],,,,,,,,,,
c35,s3,"The hotel lobby is grand and opulent, but not appearing pretentious",[lobby][c],,,,,,,,,,,,
c80051,s10,"Room service was excellent as well, Wyman and Bob surprised us a birthday cake and bowl of fruit for my daughter",[Room service][+],,,,,,,,,,,,
c60135,s8,The staff were the friendliest and most professional,[staff][+],,,,,,,,,,,,
c50384,s5,No warmth at checking in,[checking in][-],,,,,,,,,,,,
c50057,s4,"(and there are preferences settings in the app,every time I book is always king size bed room,plus already informed the hotel that is a boyfriend girlfriend trip through email)  When I called to the front desk and they told me that the hotel prepared me a birthday cake and arranged a better view room to me so it's not so convenient to swap the room and soon I asked if there was any room else is available,the gentleman in the phone answered me there was only a room in the low floor was available",[front desk][0],[view room][+],[room][0],,,,,,,,,,
c2087,s10,"Great music, no crowds, and tables with minimums that are half the', '_'",[music][+],,,,,,,,,,,,
c50225,s2,So so so busy lobby and the casino is just beside the check in counter,[lobby][-],[check in counter][-],,,,,,,,,,,
c80040,s1,"Everything about Banyan Tree is remarkable moment & service, the staff always provide beyond-expectation services that continues creating memorable experience for us",[service][+],[staff][+],[services][+],,,,,,,,,,
c50353,s8,"Overall, I was very disappointed with the food and was glad I was able to find some inexpensive local restaurants in the historic centre and in Taipa village",[food][-],,,,,,,,,,,,
c50129,s4,Breakfast was mediocre,[Breakfast][-],,,,,,,,,,,,
c1746,s2,I stayed in a King suite which was MASSIVE comfortable and clean,[suite][+],,,,,,,,,,,,
c50045,s3,The carpets are stained and the bathroom has grime between the tiles,[carpets][-],[bathroom][-],,,,,,,,,,,
c80034,s3,The room is so big that it feels like an expensive home!,[room][+],,,,,,,,,,,,
c50337,s7,"Food was fair, but I cannot say it was great",[Food][0],,,,,,,,,,,,
c50320,s4,I got a reply from starwood saying they cannot locate my record as of that moment and it is likely Ctrip has not send them the details so I asked for a follow up on this when details are delivered over to Sheraton's system,[record][-],,,,,,,,,,,,
c50066,s6,"After they left, the toilet roll holder broke and the whole stand fell upon which the plumber came and sorted the issue",[toilet roll holder][-],,,,,,,,,,,,
c9888,s5,"I have stayed in JW properties in over a dozen countries, including mainland China, and I have to admit this one offered the most luxurious and modern rooms",[rooms][+],,,,,,,,,,,,
c7468,s7,And the service and buffet at the club lounge are quite good,[service][+],[buffet][+],[club lounge][+],,,,,,,,,,
c60016,s5,Room was very spacious,[Room][+],,,,,,,,,,,,
c927,s6,Service was efficient and friendly - from check in to housekeeping,[Service][+],[check in][+],[housekeeping][+],,,,,,,,,,
c24,s2,"the room was perfect, the staff was polite, and you can play at casino if you bored in room.",[room][+],[staff][+],,,,,,,,,,,
c50020,s3,No suite upgrade and they said I had to have breakfast in the club room or use up my welcome amenity to eat in the main breakfast area,[suite upgrade][-],,,,,,,,,,,,
c14741,s13,I really like the Colgate toothpaste that they put in the washroom along with toothbrushes,[toothpaste][+],,,,,,,,,,,,
c7468,s2,Rooms are generally spacious (so does holiday inn and Conrad) but the decoration is minimal at best,[Rooms][0],[decoration][-],,,,,,,,,,,
c3526,s5,Staff were very courteous and helpful,[Staff][+],,,,,,,,,,,,
c80032,s1,Fantastic room with nice jacuzzi and view,[room][+],[jacuzzi][+],[view][+],,,,,,,,,,
c73,s5,No wonder there is a long queue in the lobby while registering,[lobby[0],,,,,,,,,,,,
c913,s5,"The suite is huge, big living room, one spacious bedroom and an equally big bathroom",[suite][0],[living room][0],[bedroom][+],[bathroom][+],,,,,,,,,
c52,s2,Room was very clean and the meals were great,[room][+],[meal][+],,,,,,,,,,,
c60154,s4,The room is spacious and decor elegant; it has the feel of grandness when one first walk in the spacious corridor in the room,[room][+],[decor][+],[corridor][+],[room][+],,,,,,,,,
c50213,s2,It finally took me ONE hour to check in,[check in][-],,,,,,,,,,,,
c85,s5,"However,the hand shower need to change",[hand shower][0],,,,,,,,,,,,
c7282,s1,Took a family room which was effectively a suite...main bedroom + kids themed room with a bunk bed,[family room][+],[suite][+],[bedroom][+],,,,,,,,,,
c94,s9,The Guest Service number is frequently not picked leaving you more frustrated ,[guest service][-],,,,,,,,,,,,
c50167,s4,"The bathroom, especially, was a bit rusty",[bathroom][-],,,,,,,,,,,,
c50264,s3,The service was not great,[service][-],,,,,,,,,,,,
c93,s5,"If we didn't remind him, he totally forgot and treated us with no breakfast",[staff][-][u][p],,,,,,,,,,,,
c14529,s4,"The room was nice, but the breakfast was very limited",[room][+],[breakfast][+],,,,,,,,,,,
c50378,s3,Even though the family rooms were designed more for families with children we found that the room lacked the amenities for them,[family rooms][-],[room][-],[amenities][-],,,,,,,,,,
c6894,s8,Room service is very courteous and polite,[Room service][+],,,,,,,,,,,,
c6143,s4,Cons: Front Desk staff,[front desk][-],,,,,,,,,,,,
c60117,s4,"Definitely get a breakfast in room-delicious food, Amazing The service is very attentive and you will feel like a celebrity the way they treat you",[breakfast in room][+],[food][+],[service][+],,,,,,,,,,
c16469,s3,The sushi was really tasty and it as a great range of food available,[sushi][+],[food][+],,,,,,,,,,,
c60022,s3,Loved everything The room was wonderful with a luxurious bathroom design I hadn__ seen since I was a kid,[room][+],[bathroom design][+],,,,,,,,,,,
c13549,s1,Excellent service with extremely friendly staff,[service][+],[staff][+],,,,,,,,,,,
c50293,s9,"Food at Xin caters more to tourist from China, & it's pretty bad",[Food][-],,,,,,,,,,,,
c27,s1,My partner and I only stayed for 1 night but we had a truly memorable experience,[experience][+],,,,,,,,,,,,
c10996,s3,So many shops and fountains,[shops][+],[fountains][+],,,,,,,,,,,
c16,s3,Well equipped swimming pool with jacuzzi,[pool][0],[jacuzzi][0],,,,,,,,,,,
c60030,s2,Using public transportation is better choice,[public transportation][+],,,,,,,,,,,,
c1471,s3,"I particularly like to appraise their warm arrangements on providing me a very tranquil & comfortable enviroment for my relaxing stay and their superb services & facilities, plus lots of nice surprises delivered to me at all time",[environment][+],[stay][+],[services][+],[facilities][+],,,,,,,,,
c60006,s4,Facilities- the indoor pool is really great during winter,[Facilities][+],,,,,,,,,,,,
c60090,s7,"The room is fresh, clean and well maintained",[room][+],,,,,,,,,,,,
c50170,s4,The front desk staff was not at all warm and flexible during check in,[front desk staff][-],[check in][-],,,,,,,,,,,
c9349,s5,"Overall the room atmosphere, environment and hotel service were super great and I am sure I will visit and stay in Sheraton Macau again",[room][+],[atmosphere][+],[environment][+],[service][+],,,,,,,,,
c50144,s3,"However, the Family Suite we booked came with a bunk bed, the top bunk of which did not have a mattress - it had a stone-hard mattress base that was covered by a mattress topper",[Family Suite][0],[bed][-],[mattress][-],[mattress][0],,,,,,,,,
c50363,s2,Quite disappointed with services,[services][-],,,,,,,,,,,,
c8910,s5,Bath rooms are also spacious and comfortable,[Bath rooms][+],,,,,,,,,,,,
c50084,s4,They then suggested a double room with one bed,[double room][0],[bed][0],,,,,,,,,,,
c15159,s3,"On top of the excellent amenities (not to mention the availability of smoking rooms, which is a plus!), the service is also outstanding, especially the one rendered by front desk personnel in the person of Mr. Anthony. Kudos to the people of Studio City Macau",[amenities][+],[service][+],[front desk personnel][+],,,,,,,,,,
c50214,s7,"I told it's not about noise, it's about safety and cleanliness, it is because after I back from swimming pool, several workers are in the corridor and they have come to my room mistakenly",[safety][-],[cleanliness][-],[swimming pool][0],[corridor][-],[room][-],,,,,,,,
c86,s6,Room service took a long time though.,[service response][-][u],,,,,,,,,,,,
c16613,s6,Different lobbies and concierge gives you different answers,[lobbies][-],[concierge][-],,,,,,,,,,,
c50302,s11,The amenity in the bathroom was cheap,[amenity][-],,,,,,,,,,,,
c50264,s8,There is a big pool area but half of it was closed when we were there,[pool area][0],,,,,,,,,,,,
c50147,s6,Breakfast at Bene was similarly chaotic,[Breakfast at Bene][-],,,,,,,,,,,,
c6875,s3,The Check in checkout was very smooth and the desk clerk did not hurry us along but took her time to explain the hotel details and available amenities,[Check in][+],[checkout][+],,,,,,,,,,,
c60155,s7,"Breakfast is excellent as well, though the buffet selection is a bit limited in terms of main course items",[Breakfast][+],[buffet selection][-],,,,,,,,,,,
c6052,s6,"Also had breakfast at Bene, one of the restaurants",[restaurants][0],,,,,,,,,,,,
c10315,s3,Everything in the room is nearly perfect,[room][+],,,,,,,,,,,,
c10551,s2,"They have responsive caring staffs, amazing facilities and spacious clean elegant room with an awesome resort view",[staffs][+],[facilities][+],[room][+],[view][+],,,,,,,,,
c50103,s2,"As an SPG preferred guest, I have to wait 2 hours to complete the check-in",[check-in][-],,,,,,,,,,,,
c10315,s4,The food taste of the complimentary breakfast and afternoon tea is good but can have more variety,[food][+],[breakfast][+],[afternoon tea][+],,,,,,,,,,
c11,s2,"The hotel provided a lovely little cake for his birthday, sent up at a time prearranged with reception, which was a lovely touch",[cake][+],,,,,,,,,,,,
c5331,s2,"Front desk & staff were helpful and friendly, Excellent service, i can always request room service and cleaning service even after midnight",[Front desk][+],[service][+],,,,,,,,,,,
c50020,s2,I was upgraded to a regular club room with a sad view,[upgraded][-],[view][-],,,,,,,,,,,
c60148,s2,"The staff know how to impress their customers~  From the very first step to your hotel to the end we left Macau, we can feel the warm hospitality of Altira",[staff][+],,,,,,,,,,,,
c80070,s2,Probably the best suite we have ever stayed in,[suite][+],,,,,,,,,,,,
c14741,s10,"Generally speaking, the hotel rooms we got are quite huge",[rooms][0],,,,,,,,,,,,
c55,s7,Check in process was fast due to it was an early check in at 11.00am and of course through SPG member counter,[check in][0],,,,,,,,,,,,
c11896,s3,My kids loved the cookies placed at the reception (unfortunately they aren__ for sale) and everytime we were at the reception the staff would politely hand over some to the kids,[reception][0],[staff][+],,,,,,,,,,,
c9385,s5,istayed on the club floor whichwas simply amazing and the lounge altho being quite full in themorning for breakfast we were given vouchers for another restaurant which i foundto be good,[lounge][+],,,,,,,,,,,,
c4165,s2,"First, the room was freezing cold, actually the whole complex was quite chilly, can't imagine the energy it takes to keep the temperature that low",[room][0],,,,,,,,,,,,
c7201,s9,The whole ambiance just feels odd,[ambience][-],,,,,,,,,,,,
c50040,s2,"Then , no room service at all",[room service][-],,,,,,,,,,,,
c60000,s3,"Though it happened that some of the order taker were not so familiar with the wine by the glass list, and some items were out of stock, but the room service staff were very helpful to make it up, making sure the entire dinning experience was perfect",[room service staff][+],[dinning experience][+],,,,,,,,,,,
c73,s2,My Team Members enjoyed this unforgettable experience,[experience][+],,,,,,,,,,,,
c50029,s2,was I wrong !!!! The lounge has deteriorated into a canteen type environment with disastrous ambience,[lounge][-],[environment][-],[ambience][-],,,,,,,,,,
c50269,s9,Amenities available,[Amenities][0],,,,,,,,,,,,
c60049,s9,Fantastic experience,[experience][+],,,,,,,,,,,,
c72,s3,"Unbelievable that they can cope with 4,000 guests.",[hotel][+][u],,,,,,,,,,,,
c2462,s3,"Right from the ferry terminal, where someone is there to pick you up to the hotel reception where they know your preferences from other stays at Four seasons",[reception][0],,,,,,,,,,,,
c841,s3,"We also used the Conrad health club while we where there which was stunning, the facilities are world class and after burning off some of those Portuguese tarts at the gym it was nice to be able to relax in the pool",[facilities][+],[pool][+],,,,,,,,,,,
c5439,s5,"We have to repeatedly call house keeping to provide 2 more set everyday during our stay, which is rather annoying seeing that we always come",[house keeping][0],[stay][-],,,,,,,,,,,
c13542,s2,amenities were 5 star,[amenities][+],,,,,,,,,,,,
c15577,s5,"The payment card in the food court is not convenient, but definitely we will book this hotel again when we go to Macau next time",[payment card][-],[food court][0],,,,,,,,,,,
c7280,s1,We stay in this hotel just for one night and we were upgraded to a suite for our family,[upgraded][+],[suite][0],,,,,,,,,,,
c15577,s3,"The pool is big, and kids like it",[pool][+],,,,,,,,,,,,
c60031,s3,The hotel and its facilities are top notch and I love how spacious the rooms are,[facilities][+],[rooms][+],,,,,,,,,,,
c30,s2,Service was exactly what I read and expected - Excellent,[service][+],,,,,,,,,,,,
c11562,s3,It took a little while but the front desk guy was very helpful,[front desk guy][+],,,,,,,,,,,,
c14032,s1,Arrived at ferry terminal and waited and waited for shuttle bus,[shuttle bus][+],,,,,,,,,,,,
c7480,s10,"The check in staff were super friendly and I was pleased', '_'",[staff][+],,,,,,,,,,,,
c60049,s10,The view on our hotel is also awesome,[view][+],,,,,,,,,,,,
c208,s9,They actively helped us transfer the luggage from lobby to room and from lobby to taxi stand,[staff][+][p],[lobby][+],,,,,,,,,,,
c50056,s3,I had a slight mini Eiffel tower view and the room was quiet and clean,[room][0],[mini Eiffel tower view][0],,,,,,,,,,,
c24,s1,"great hotel with wonderful location, ambiance, and surrounding",[hotel][+],[location][+],[ambience][+],[surrounding][+],,,,,,,,,
c50020,s6,"It is very disappointing given how many rooms there are here, and that they have a designated check in for elite members",[rooms][-],,,,,,,,,,,,
c50215,s6,Coverage inside rooms is poor,[rooms][-],,,,,,,,,,,,
c20602,s4,"Nice food court, though restaurants serving Indian cuisine shuts early",[food court][+],,,,,,,,,,,,
c60034,s5,Very clean room with astonishing view on the sea wtih Macau skyline,[room][+],[view][+],,,,,,,,,,,
c6084,s4,"I have never had such great customer service, she made us feel so special",[customer service][+],,,,,,,,,,,,
c15,s1,"OMG, what a great resort, the rooms are fabulous, the service is excellent and the food is good all over the resort, from the Food Court to the Breakfast included and do not miss the Seafood Buffet at Bambu, it is to die for - fresh, fresh sashimi and sushi, a variety of cooked fish and meat dishes, salad bar, great desserts",[rooms][+],[service][+],[food][+],[seafood buffet][+],[sashimi][+],[sushi][+],[cooked fish][+],[meat dish][+],desserts[+],,,,
c50105,s3,"BUT entered room,  I could smell something cigarette, and noticed ashtray on the table and bath room",[cigarette][-],[ashtray][-],[table][0],[bath room][0],,,,,,,,,
c1103,s5,Good location,[location][+],,,,,,,,,,,,
c7378,s1,"The room quality is good, with sufficient space, good bathroom and excellent bed",[room][+],[bathroom][+],[bed][+],,,,,,,,,,
c50383,s6,"4) there were no water left in the ladies locker room, the cleaning staff said ""there's water outside"" that means we don't need to drink there, there's water outside of the locker room",[water][-],[locker room][-],[cleaning staff][-],[locker room][-],,,,,,,,,
c3559,s4,"Room - Clean and spacious, huge bathroom, comfortable bed Service - Excellent, staff are very friendly and attentive",[Room][0],[bathroom][0],[bed Service][+],[staff][+],,,,,,,,,
c12350,s1,Overall a very pleasant stay with friendly and helpful staff,[stay][+],[staff][+],,,,,,,,,,,
c50231,s8,Restaurant I did not try Looked good,[Restaurant][0],,,,,,,,,,,,
c60034,s4,"Staff extremely professional, friendly and very attentive  to satisfy our request focusing details",[staff][+],,,,,,,,,,,,
c11588,s5,"Breakfast: Our package included a buffet meal, and it was not so busy when we arrived at 7.30am although it was on a Friday morning",[buffet meal][0],,,,,,,,,,,,
c50315,s3,Most of the staff were helpful but there were few not energetic and not well trained,[staff][-],,,,,,,,,,,,
c50179,s4,The bathrooms very small,[bathrooms][0],,,,,,,,,,,,
c3559,s7,The outdoor jacuzzi is so impressive ,[outdoor jacuzzi][+],,,,,,,,,,,,
c19946,s2,"yes the decoration is very luxurious, but the service is not.",[decoration][+],[service][+],,,,,,,,,,,
c80008,s5,"The staff was very friendly and helpful, made us feel right at home The food was good too",[staff][+],[food][+],,,,,,,,,,,
c50211,s2,"Found the rooms to be smaller than comparatives, clean but my room had a musty smell",[rooms][0],[smell][-],,,,,,,,,,,
c50318,s6,"Only after I complained to Lombok, the pool manager, did they open the other pool which was still dirty",[pool manager][-],[pool][-],,,,,,,,,,,
c1195,s2,Our room was upgraded to sea view upon check in,[room][+],[sea view][+],,,,,,,,,,,
c5726,s5,Check it was smooth except for the long que (being a peak check-in period) but it was bearable,[Check in][+],,,,,,,,,,,,
c60143,s9,Villa was on 36th floor with a grand sea view and amazing view of the casinos skyline at night,[Villa][+],[sea view][+],[view][+],,,,,,,,,,
c60142,s2,"Friendly, genuinely helpful staff that work very efficiently (which I find rare in Macau sorry to say",[staff][+],,,,,,,,,,,,
c60001,s6,"During the night time, your team also bring me the birthday cake with singing birthday song to me which was very impressed for the service",[service][+],,,,,,,,,,,,
c50098,s4,"Frankly, I have no doubt not to render my recommendation for this hotel except the people do not mind their one star service",,,,,,,,,,,,,
c12745,s2,"However, I was totally disappointed by the negligence casused by the staff",[staff][-],,,,,,,,,,,,
c6078,s1,This hotel facility is good from hotel room to the place Called Feast and this guest service ambassador name after Paul Laroza who served us during our stay at this hotel,[facility][+],[room][+],,,,,,,,,,,
c7,s8,shops and casino on the lower levels,[shops][0],[casino][0],,,,,,,,,,,
c87,s5,The way he communicate with me was very professional.,[staff][+][u][p],,,,,,,,,,,,
c7470,s1,"In reservation stage,  the staffs were being so helpful",[staff][+],,,,,,,,,,,,
c71,s7,Clean room. . ,[room][+],,,,,,,,,,,,
c18472,s2,"But this is the first time I've reviewed the hotel, which has declined in terms of quality in customer service",[customer service][-],,,,,,,,,,,,
c50001,s5,security personnel should be fired and replaced by more competent people,[security personnel][-],,,,,,,,,,,,
c60054,s5,"There are ample drinks in the fridge, the bathtub and shower is excellent",[drinks][+],[fridge][+],[bathtub][+],[shower][+],,,,,,,,,
c60013,s1,The location od the hotel is an ideal place if you want somewhere far from the casino area,[location][+],,,,,,,,,,,,
c5338,s3,I must say this is one of the best international buffet we have eaten,[buffet][+],,,,,,,,,,,,
c60008,s5,Thank you for being kind and approachable   The the staff from In room dining who arrange my breakfast (sorry I didn't get your name) Thank you for your excellent service   To Bella also from front office who arranged my check out Thank you for your patience as I have so many questions,[staff][+],[service][+],[front office][+],[check out][+],,,,,,,,,
c80016,s3,The location is good and the service is excellent,[location][+],[service][+],,,,,,,,,,,
c4507,s3,The staff were also accommodating and quick to respond to our requests especially Theresa,[staff][+],,,,,,,,,,,,
c40,s2,If some loves casino this hotel is Mecca for him easily connected with other hotels ,[connection][+],,,,,,,,,,,,
c449,s3,I was also so touched that you all remembered me from my last visit - that felt so nice and touching,[staff][+][p],,,,,,,,,,,,
c50047,s6,"Sheraton if you read this, a higher ceiling is not an upgrade Needless to say hopes were raised, and left disappointed",[upgrade][-],,,,,,,,,,,,
c50162,s1,"Rooms not delivered on time, banquet service was rude, unruly and uncooperative",[Rooms][-],[banquet service][-],,,,,,,,,,,
c50014,s4,"Room at Earth Tower was outdated, Sky Tower could be their newer tower",[Room at Earth Tower][-],,,,,,,,,,,,
c6705,s3,"From arrival to departure, employees have been pro-active and always approached me if I require assistance",[employees][+],,,,,,,,,,,,
c50317,s6,Even the egg on the fired fried rice was undercooked and went straight into the bin,[egg][0],,,,,,,,,,,,
c20286,s7,The rooms are suites,[suites][0],,,,,,,,,,,,
c60113,s2,The selected free mini bar and the welcome tea on arrival were lovely touches,[mini bar][+],[welcome tea][+],,,,,,,,,,,
c60058,s7,"They also have a huge spa, high standarded steam room, saunas, and locker rooms",[spa][+],[steam room][+],[saunas][+],[locker rooms][+],,,,,,,,,
c18960,s3,The ambience and environment at the Venetian are absolutely stunning,[ambience][+],[environment][+],,,,,,,,,,,
c15834,s3,but other staffs are very nice and very friendly,[staffs][+],,,,,,,,,,,,
c5439,s2,"So in order to cater for 4 adults, they supply the extra bed at no extra cost which we very much appreciate it and credit to the hotel, it is very comfortable",[bed][+],,,,,,,,,,,,
c36,s9,The poorly organized check-in that other reviewers experienced is,[check in][-],,,,,,,,,,,,
c14,s1,The reviews are accurate and the hotel is amazing,[reviews][+],[hotel][+],,,,,,,,,,,
c17576,s11,"What I did not like:  a) After a long flight one expects to check in as', '_'",[check in][-],,,,,,,,,,,,
c3,s3,The staff in the lounge is very very good and helpful,[staff][+],[lounge][0],,,,,,,,,,,
c59,s12,Thanks to Rosalie for being prompt to our needs,[service][+][u][p],,,,,,,,,,,,
c20717,s3,"The room was amazing, all suites",[room][+],[suites][+],,,,,,,,,,,
c7201,s5,that alone is already not 5* but the fact the the check in process is slow and many counters are not manned is another fact.,[check in][-],,,,,,,,,,,,
c3543,s8,"After a very smooth check in we were escorted to our room, which had been upgraded to a Grand Executive Suite, I think the room was bigger than the first home i ever owned",[check in][0],[executive suite][+],[room][0],,,,,,,,,,
c50240,s2,Worst part is the membership which I don't recommend as they don't credit any points if you book through an agent,[membership][-],,,,,,,,,,,,
c50354,s6,Had to call reception and ask them to let Room Service return our call because no one was answering,[reception][0],[Room Service][-],,,,,,,,,,,
c28,s2,"But I was wrong, and the service was really quick.",[service][+],,,,,,,,,,,,
c50144,s5,That was nice but they really shouldn't have supplied such an uncomfortable / incomplete bed in the first place,[bed][-],,,,,,,,,,,,
c11184,s3,Super hot shower which I seldom see in our 4 to6 stars hotel,[shower][+],,,,,,,,,,,,
c50084,s3,No twin room I pre ordered they only had one which was smoking which I certainly didn't want,[smoking][-],,,,,,,,,,,,
c21080,s5,"After checked in, the room was a great surprise",[checked in][0],[room][+],,,,,,,,,,,
c4035,s3,I would like to make a special comment on the incredible staff,[staff][+],,,,,,,,,,,,
c80053,s4,"The relaxation pool in the room is just unbelievable, it's very luxurious My wife did enjoy it",[pool in the room][+],,,,,,,,,,,,
c50148,s6,"Finally a staff showed me in, but she was going to leave without asking if I want tea or coffee",[staff][0],,,,,,,,,,,,
c60157,s7,The lounge area is one of the best of my experience,[lounge area][+],,,,,,,,,,,,
c50173,s2,The hotel is really huge and the staff is very busy,[staff][-],,,,,,,,,,,,
c60059,s2,From Elaine at the 38th lounge that took care of us and the magnificent Housekeeping staff that kept our room so elegant always,[Housekeeping staff][+],,,,,,,,,,,,
c9342,s2,"Located in the center of the shopping, dining and entertainment strip, there is nothing I can really fault about this hotel",,,,,,,,,,,,,
c18837,s4,You\'ll love the smell when you enter the building too,[smell][+],,,,,,,,,,,,
c1448,s3,"Easy access to everything either by bus, walking or taxi",[access][+],,,,,,,,,,,,
c14032,s9,Also had lunch and dinner one time and also excellent,[lunch][+],[dinner][+],,,,,,,,,,,
c50189,s12,The worst was the bell service,[bell service][-],,,,,,,,,,,,
c50071,s8,The Bad:  Way too many guests - check-in takes a long time and it's crowded everywhere   Tip #1:  check out the SPG check-in counter as the queue is shorter and the staff are actually quite understanding during the peak / crowded hours,[check-in][-],[check out][0],,,,,,,,,,,
c60127,s3,It is a beautiful hotel and our entire experience was great,[experience][+],,,,,,,,,,,,
c50035,s1,The hotel might have good reviews but my first impression with this hotel was total disgust,[first impression][-],,,,,,,,,,,,
c86,s5,The hotel staff was friendly,[staff][+],,,,,,,,,,,,
c47,s1,nice big rooms and bathrooms plus good view,[room][+],[view][+],[bathroom][0],,,,,,,,,,
c60087,s4,You must visit and enjoy the pool with the accompanying water facilities,[pool][+],[water facilities][+],,,,,,,,,,,
c50378,s2,"Rooms are worn out, smudges on the wall and had stale smell to them",[Rooms][-],[wall][-],[smell][-],,,,,,,,,,
c20,s3,"The lounge staff were very friendly, helpful and  welcoming",[lounge staff][+],,,,,,,,,,,,
c60147,s4,"The decor in the lobby and restaurants is artistic and engaging, but also makes you feel relaxed and welcome",[decor][+],[lobby][+],[restaurants][+],,,,,,,,,,
c63,s5,When requesting amenities from housekeeping it was very fast,[service response][+][u],,,,,,,,,,,,
c60109,s1,"This Forbes-rated hotel is superbly located on the Taipa side near the two bridges linking to old Macau ,  providing an awesome panoramic view of the Macau  city skyline especially at night",[view][+],,,,,,,,,,,,
c1523,s7,I usually check to see how much noise their central air makes and this one was fairly quiet,[noise][-],,,,,,,,,,,,
c4507,s2,The check in was quick despite the number of people,[check in][+],,,,,,,,,,,,
c56,s6,Service was fantastic too,[service][+],,,,,,,,,,,,
c80071,s1,My favourite hotel room ever  We stayed here for 5 nights Room with swimming pool inside the room was amazing LOVE the room decoration and it's definitely the best hotel in MACAU WE WILL DEFINITELY BE BACK AGAIN,[room][+],[Room][+],[pool inside the room][+],,,,,,,,,,
c60143,s2,"From the limousine pickup to drop-off, we thoroughly enjoyed each moment in this lavish hotel",[limousine][+],,,,,,,,,,,,
c80072,s3,"the staff was extremely welcoming, friendly and helpful",[staff][+],,,,,,,,,,,,
c50378,s6,Wifi did not work,[Wifi][-],,,,,,,,,,,,
c50208,s1,Pretty much like Venetian and cheaper  Downstairs mall is the same  They are all interconnected through pedestrian basement or overbrige They jointly have super connected malls and their own casino So I would prefer Sheraton over Venetian cuz it's cheap and the same,,,,,,,,,,,,,
c60053,s5,Perfect service from front desk Andrew,[service][+],,,,,,,,,,,,
c73,s4,The hotel service is excellent,[service][+],,,,,,,,,,,,
c13105,s2,"It has good eateries, casino and walking distance to Senado Square",[eateries][+],[casino][+],,,,,,,,,,,
c43,s2,Front desk staffs are nice and helpful,[front desk staffs][+],,,,,,,,,,,,
c50204,s4,Cons: Front Desk staff  Their attitude is completely unacceptable,[Front Desk staff][-],,,,,,,,,,,,
c50153,s9,Scuffed walls and stained carpets,[walls][-],[carpets][-],,,,,,,,,,,
c60080,s2,The staff are all extremely polite and professional,[staff][+],,,,,,,,,,,,
c56,s4,The bathroom was lovely - great bath.,[bathroom][+],[bath][+],,,,,,,,,,,
c2016,s8,It is a shame though that even all of the non smoking rooms reek for cigarettes,[non smoking rooms][-],,,,,,,,,,,,
