c80018,s6,thank u banyan tree Macau and housekeeping team,[housekeeping][+],Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
c1553,s7,"However, this time, the service at this hotel was so disappointing, I must address this from the start",[service][+],,,,,,,,,,,,
c50264,s9,The other half had only one pool in the sun which was absolutely packed,[pool][0],,,,,,,,,,,,
c16,s2,"The room on SPG 23rd floor was clean, comfortable and well decoration",[room][+],[decoration][+],,,,,,,,,,,
c80051,s5,Check-in was very smooth,[Check-in][+],,,,,,,,,,,,
c50065,s3,"My booking cannot be found upon arrival for check-in, and since booking was made via travel website, I was informed that he cannot help to check-in and was told to contact the travel website even I have the email confirmation",[check-in][0],[check-in][0],,,,,,,,,,,
c50116,s9,I asked for a second towel,[towel][0],,,,,,,,,,,,
c50138,s2,This was disappointing seeing as it is advertised as the biggest and best Club Lounge in the world,[Club Lounge][-],,,,,,,,,,,,
c50312,s4,Pros - large gym with a lot of equipment - room wasn't bad  Minus - limited food options,[gym][0],[room][0],[food options][-],,,,,,,,,,
c1482,s3,"I am only staying in standard room but I already feel that it is extremely comfortable :) Tasteful room painting, quiet room, you barely can hear any noise outside your room",[standard room][0],[room painting][+],[room][+],,,,,,,,,,
c50733,s9,"Everything is huge, but missing style and flair",[style][-],,,,,,,,,,,,
c50048,s4,The rooms are getting a little long in the tooth and nothing to write home about,[rooms][0],,,,,,,,,,,,
c18208,s7,Felt like a shop floor of factory workers queuing up and the staff and everyone around all over the place to pick up food,[staff][0],,,,,,,,,,,,
c50365,s3,I was severely confused as I don't speak Chinese she was pulling me repeatedly and no Eng speaking staff to assist,[staff][-],,,,,,,,,,,,
c80064,s5,The room is so spacious that it can fit conveniently 4 people,[room][+],,,,,,,,,,,,
c50244,s10,Customer service was ok,[Customer service][0],,,,,,,,,,,,
c50259,s1,Reasonable ok with the room and bathroom,[room][0],[bathroom][0],,,,,,,,,,,
c50140,s3,We had trouble with the lift system -  only some lifts will take you to your floor and this is not clearly marked,[lift system][-],[lifts][-],,,,,,,,,,,
c68,s6,We will definitely be back,[hotel][+][u],,,,,,,,,,,,
c60129,s3,We arrived at the lobby and the staff still remembered my name and when I was there the last time,[lobby][+],[staff][+],,,,,,,,,,,
c80017,s3,"The front team are doing a good job while we were waiting to check in and check out, they don't want us wait for long",[front team][+],,,,,,,,,,,,
c80029,s5,Very comfortable huge king sized bed,[bed][+],,,,,,,,,,,,
c60082,s1,I came here to watch the Fireworks and it was a good location to enjoy the Fireworks Show here,[location][+],,,,,,,,,,,,
c50137,s6,Staff needs training on English as understandably not their first language,[Staff][-],,,,,,,,,,,,
c5745,s6,"Especially Jade LY, any big or small request or enquiry from me, she will try to satisfy me and keep smiley face with me",[staff][+][p],,,,,,,,,,,,
c15544,s16,Shuttle bus to some important places in Macau,[Shuttle bus][0],,,,,,,,,,,,
c20109,s1,come with 2 queen-sized beds which can accomodate 4 persons,[beds][0],,,,,,,,,,,,
c90,s4,Very large bathroom,[bathroom][0],,,,,,,,,,,,
c208,s8,The staff saw us bringing two big luggage and two kids,[staff][0],,,,,,,,,,,,
c50160,s2,Staff didn't even clean our room or replenish the coffee or tea,[Staff][-],[room][0],,,,,,,,,,,
c60080,s2,The staff are all extremely polite and professional,[staff][+],,,,,,,,,,,,
c80000,s5,"The living room is huge, enough to receive guests for dinner",[living room][+],,,,,,,,,,,,
c45000033,s2,"The valet parking staffs were so arrogant and not willing to provide assistance, they even asked me to park in the public car park by myself",[staffs][-],,,,,,,,,,,,
c15544,s7,"Wide bathroom with seperated shower, bathtub, and toilet",[bathroom][+],[shower][0],[bathtub][0],[toilet][0],,,,,,,,,
c16613,s4,"When I went back to see if I can get my prepaid ferry ticket redeemed for another time slot, they were very unhelpful and refused",[staff][+][p],,,,,,,,,,,,
c50727,s7,There was no help offered by the staff to help with the luggage,[staff][-],,,,,,,,,,,,
c50415,s2,The shower area will flood while taking shower,[shower area][-],,,,,,,,,,,,
c50018,s4,"First day breakfast is very disappointed as we were asked to have our breakfast at their ballroom which everything was set up temporary, some of their hot dishes are cold",[breakfast][-],[hot dishes][-],,,,,,,,,,,
c17314,s2,"We have suites which were beautifully decorated, huge and spotless clean",[suites][+],,,,,,,,,,,,
c12275,s2,The food is delicious especially the food presentation and the warm and relaxing ambiance,[food][+],[food presentation][0],[ambience][+],,,,,,,,,,
c74,s1,This is my second time stay in Sheraton Macao after a disappointing stay last year,[stay][-],,,,,,,,,,,,
c50126,s7,"The rooms are ok and ours was at the end of an extremely long corridor that overlooked air-conditioners of a building, not great",[rooms][0],[corridor][0],[air-conditioners][0],,,,,,,,,,
c7470,s6,"But when I check in,  I asked the staff if I can have an air purifier.",[check in][0],[air purifier][0],,,,,,,,,,,
c16753,s1,"Well, what can I say...it is not the kind of hotel that I would normally pick for a business trip but I have to say that the service was excellent and the room was just fantastic",[service][+],[room][+],,,,,,,,,,,
c80036,s2,"Apart from the excellent location as part of the Galaxy site, it has some of the most amazing rooms with a pool inside and just so relaxing",[location][+],[rooms][+],[pool inside][+],,,,,,,,,,
c11562,s5,It was to our surprise that we could choose dinner as well,[dinner][0],,,,,,,,,,,,
c15834,s2,"The staffs are very nice, except the one who check me in, he is not very polite",[staffs][+],,,,,,,,,,,,
c50034,s7,"And the design of the pool is quite strange, there are 13+ tiny pools that I could cardly swim",[design of the pool][-],,,,,,,,,,,,
c33,s2,The reason I said it was a bad start to our stay was because I booked via Hotelclub.com,[stay][-],,,,,,,,,,,,
c15114,s2,Attractions and decor associated to futuristic scenes and superhero movie,[decor][+],,,,,,,,,,,,
c50289,s2,Check-in was unbelievably slow at 3 pm during the peak season and it took me over an hour to queue up in the lobby,[Check-in][-],[lobby][0],,,,,,,,,,,
c50196,s5,"Apart from this, I booked my room through Agoda and I was assigned to a room with poor amenities",[room][0],[room][0],[amenities][-],,,,,,,,,,
c64,s2,"The hotel offers a complimentary shuttle from the ferry terminal but its a little confusing to find and be very forewarned the service of these buses are awful, they do not assist you with your luggage, the drivers don\'t smile and they want you off their buses ASAP",[shuttle bus][c],[navigation][-][u],[staff][-][u],[drivers][-][u],,,,,,,,,
c2462,s7,The Bar Azul is a nice place to have a drink and the swimming pools are a fabulous place to relax,[swimming pools][+],,,,,,,,,,,,
c20717,s3,"The room was amazing, all suites",[room][+],[suites][+],,,,,,,,,,,
c50175,s2,Then come back after 3 to collect your room key,[room key][0],,,,,,,,,,,,
c69,s11,everything about the hotel was great and would recommend it,[hotel][+][u],,,,,,,,,,,,
c50367,s4,The evening food in the lounge was awful and basically 'mall foodcourt' quality at best catering exclusive for Asian guests with virtually no international choice (which you would not expect at a Sheraton),[food][-],[lounge][-],,,,,,,,,,,
c50170,s10,It provided unlimited internet access and both local and international calls (to 10 or 12 pre-listed countries),[intenet][0],,,,,,,,,,,,
c50555,s2,"Rude and over-bearing front desk, bell boys and front desk supervisors make it the definite last option on the Cotai strip",[front desk][-],[bell boys][-],[front desk supervisors][-],,,,,,,,,,
c50116,s7,I called Guest Services immediately,[Guest Services][-],,,,,,,,,,,,
c60071,s6,"When i got in the room, the view was stunning",[room][0],[view][+],,,,,,,,,,,
c927,s5,"Because it was my hubby's birthday and I had pre-arranged, there were flower balloons on our pillows and a small but yummy cake was delivered to us in the room",[pillow][0],,,,,,,,,,,,
c50029,s7,I suspect the management has changed hands to local management,[management][-],,,,,,,,,,,,
c50297,s4,Food choices are limited if you're a westerner and don't want to eat Chinese food every meal,[Food choices][-],,,,,,,,,,,,
c50318,s8,When we got to the pools one was again closed_,[pools][-],,,,,,,,,,,,
c50318,s6,"Only after I complained to Lombok, the pool manager, did they open the other pool which was still dirty",[pool manager][-],[pool][-],,,,,,,,,,,
c50705,s4,"I'm afraid that I've had better service EVERYWHERE else in macau, and I travel here often",[service][-],,,,,,,,,,,,
c16066,s1,"We booked a room here unexpectedly as the original hotel we arrange to stay in was too small so we treated ourselves to a superior room the standard in here is absolutely fantastic two TVs, sofa a desk a very large bathroom and a massive bed",[room][0],[TVs][+],[sofa][+],[desk][+],[bathroom][0],,,,,,,,
c50542,s11,Other than terrible customer service,[customer service][-],,,,,,,,,,,,
c21352,s6,"Shops here are quite large and fancy, but they still have cheap stores like Bossini and some other local brands.",[shops][0],[stores][0],,,,,,,,,,,
c6875,s8,the shuttles to and from the airport/ HK-Macau ferry is a terrific bonus,[shuttles][+],,,,,,,,,,,,
c60003,s2,"Ahead of the check-in, I got a warm greeting email from the staff",[check-in][0],[staff][+],,,,,,,,,,,
c14204,s7,Also check out was quite taking quite some time,[check out][-],,,,,,,,,,,,
c5136,s1,We enjoyed our stay at Sheraton & had a great experience,[stay][+],[experience][+],,,,,,,,,,,
c50231,s8,Restaurant I did not try Looked good,[Restaurant][0],,,,,,,,,,,,
c60001,s5,Also the staff Laura who assisted me for in room check in with professional etiquette in introducing the luxurious hotel facilities and superior room features,[staff][+],[check in][+],[facilities][+],,,,,,,,,,
c50443,s3,"Great variety of food and drinks served, although service was not great",[food][+],[drinks][+],[service][-],,,,,,,,,,
c80006,s1,"The Front office Miguel was so polite and very professional, Very kind and the Manager as well",[Front office][+],[Manager][+],,,,,,,,,,,
c19026,s6,They have gaming lobbies from that entrance so you can try your luck,[lobbies][0],,,,,,,,,,,,
c50363,s6,"Finally, late check out request never guaranteed",[check out][-],,,,,,,,,,,,
c50038,s2,Hotel is crowded so there is no upgrade to my room which is acceptable,[upgrade][0],,,,,,,,,,,,
c18421,s5,The mall within the hotel is another peak to the pride where one can also enjoy the gondola ride right within between the mall and shops,[mall][0],[mall][0],[shops][+],,,,,,,,,,
c50090,s3,"The restaurant didn__ pick up the line so she took my information (name, phone and reservation) and said someone would call me back",[restaurant][0],,,,,,,,,,,,
c32,s1,"The standard of the room itself was great and although all the facilities such as the gym, pools, sauna and even the room were very similar to the sister hotels",[room][+],[facilities][0],[gym][0],[pools][0],[sauna][0],,,,,,,,
c50149,s8,What kind of customer service is that,[customer service][0],,,,,,,,,,,,
c800005,s1,I feel disappointed with the service I received,[service][-],,,,,,,,,,,,
c7317,s4,"The hotel itself is tastefully decorated, The room decor is a mix of old world charm (think marble bathrooms etc) and contemporary designs.",[room decor][0],[bathroom][0],[designs][0],,,,,,,,,,
c60095,s2,"The staff are just amazing,remembered  Our name and greeted us every time we went in or out",[staff][+],,,,,,,,,,,,
c50145,s5,"The pool area supposed to feel relaxed while we are on vacation, instead Sheraton Macau made the guests felt under close watch by the security guards, while the pool is only 1.2 meter deep",[pool area][-],[security guards][-],,,,,,,,,,,
c50046,s3,"After spending 15 minutes to queue for the kiosk, I couldn't proceed my check-in though the customer service at kiosk scanned my ID card and retrieved my booking 5 times, and she didn't understand why it happened neither",[check-in][-],[customer service at kiosk][-],,,,,,,,,,,
c6875,s3,The Check in checkout was very smooth and the desk clerk did not hurry us along but took her time to explain the hotel details and available amenities,[Check in][+],[checkout][+],,,,,,,,,,,
c4879,s3,The breakfast was the best,[breakfast][+],,,,,,,,,,,,
c50687,s7,"Other than that, the rooms are typical Sheraton rooms, dont expect fast room service",[rooms][-],[room service][-],,,,,,,,,,,
c50161,s3,"Being SPG member, I was eligible to check in/check out at their SPG member zone",[check in/check out][0],,,,,,,,,,,,
c50066,s7,"When I used the shower room, all the water was leaking out from the shower room to the bathroom and I was shocked to see everything was flooding when I came out",[shower room][0],,,,,,,,,,,,
c3634,s5,The room was great,[room][+],,,,,,,,,,,,
c50273,s4,Breakfast was a disappointment though with lines at every food station,[Breakfast][-],,,,,,,,,,,,
c60044,s1,"What a fantastic spa, hotel and restaurantsThe service was Five Stars Plus Love Ying and their Michelin Star Menu",[spa][+],[restaurants][+],[service][+],,,,,,,,,,
c7480,s10,"The check in staff were super friendly and I was pleased', '_'",[staff][+],,,,,,,,,,,,
c94,s8,The room is not cleaned up until 4 or 5 pm,[room][0],,,,,,,,,,,,
c1183,s6,Lukas the assistant manager was outstanding,[staff][+][p],,,,,,,,,,,,
c10748,s3,We found property to be very well kept and the staff was very friendly and helpful,[staffs][+],,,,,,,,,,,,
c50202,s4,"They made us feel that the only thing they bare interested in money, not the service they should give us",[service][-],,,,,,,,,,,,
c20,s1,We stayed a week in a King size room with Executive Lounge access,[stay][0],[lounge][0],,,,,,,,,,,
c50031,s1,"I ve been trying the swimming pool the 18th of july half hour before the expected closing time, i was wearing a swimming slip of versace that was not evidently underwear, and the guys  in charged of the maintainance of the swimming pool just before to get inside the water told me in a rude way that i could'n get in because i was wearing underwear i show to him that it wasn't but it kept insisting rudely, finally i could enter and a second one even more arrogant then the first told me to leave immediately the swimming pool because of i thought i was wearing underwear, i use to stay in 5 stars hotel, i never could expect a bad service and such impolite staff in a marriott hotel, is unacceptable, i lost 15 minutes that i could spent inside the water arguing with them",[swimming pool][0],[guys in charged][-],[service][-],[staff][-],,,,,,,,,
c60104,s2,Room: Welcome tea and the complementary birthday cake that serve to our room is impressive,[Room][+],[Welcome tea][+],[complementary birthday][+],[room][0],,,,,,,,,
c50142,s4,Upon entering the suite one would immediately feel the sheer size of it and it was actually quite tastefully decorated in bright colours,[suite][0],,,,,,,,,,,,
c80023,s4,Shout out to reyjan (room service guy) for always looking after our needs and assisting us,[room service guy][+],,,,,,,,,,,,
c45000037,s6,The shades were broken to hide the shower so a repairman was called and quickly repaired the problem,[shower][-],,,,,,,,,,,,
c96,s4,Who makes guests paying so much for rooms wait that long at check in,[check in][-],[rooms][0],,,,,,,,,,,
c60011,s5,I look forward to staying again,,,,,,,,,,,,,
c15285,s5,The hotel staff was great and had even arranged for a wonderful cake for my birthday on check in and went out their way to make us feel comfortable :) As vegetarians we often face issues finding good food...but the Italian Restaurant in the Hotel is simply Brilliant,[staff][+],[cake][+],[check in][+],[food][+],,,,,,,,,
c6084,s8,"We also visited old Tiapa village, Food street at the Broadway, Lord Stow's bakery at the venetian",[Food street][+],,,,,,,,,,,,
c80062,s2,"The staff was very patient and helpful throughout, even though we were not staying at Banyan",[staff][+],,,,,,,,,,,,
c50055,s7,But food is good and if you like european breakfast it's good selection of food,[food][-],,,,,,,,,,,,
c50,s1,The value of great staff to a hotel is just unquantifiable,[staff][+],,,,,,,,,,,,
c19643,s3,What an experience,[experience][+],,,,,,,,,,,,
c6143,s9,There is however a better way of enforcing this than allow their untrained front desk staff communicate,[front desk][-],,,,,,,,,,,,
c41,s2,"We stayed in the Royal Suite, which was 72 sq.m. in size",[royal suite][0],,,,,,,,,,,,
c2901,s7,"Everything began well enough; check in was smooth, and my wife and I were pleased with our room",[check in][0],[room][+],,,,,,,,,,,
c21198,s1,Very accessible & well connected to the Ferry Terminals & Sands Casino with the free shuttle service available at frequent intervals,[shuttle][0],,,,,,,,,,,,
c2122,s8,"Afternoon tea, cocktail hours 5 to 7 and an excellent clean breakfast",[Afternoon tea][+],[cocktail][+],[breakfast][+],,,,,,,,,,
c50042,s4,"The room is spacious, with relevant amenities",[room][0],[amenities][0],,,,,,,,,,,
c50015,s2,"As a platinum member, I didn't get any upgrade, not even a better view room",[upgrade][-],[view room][-],,,,,,,,,,,
c18604,s7,i again call to the reception that wifi is not working,[reception][0],[wifi][-],,,,,,,,,,,
c5624,s3,Overall the service provided was excellent but the hardware is just average compared to other similar Macau hotels (hence the overall 4 star rating),[service][+],[hardware][0],,,,,,,,,,,
c800009,s5,Lady at the breakfast buffet by some stroke of genius overlooked us and let 2 parties cut in front of us,[breakfast][-],,,,,,,,,,,,
c16969,s4,Room was spacious,[Room][0],,,,,,,,,,,,
c20843,s6,"But first day been starved, because we didn't find money change office in hotel, finally we did change at reception and happy and...",[reception][0],,,,,,,,,,,,
c50289,s6,Wifi was slow and disonncected regularly and I found it frustrating,[Wifi][-],,,,,,,,,,,,
c50395,s5,For this price  i believe i can have better options,[price][-],,,,,,,,,,,,
c80065,s2,We stayed in a nice room fronting the man made beach and all other pools of the Galaxy compound,[room][+],[man made beach][+],,,,,,,,,,,
c2090,s3,We checked-in at the Club Floor and were met by a snobbish Duty Manager - Nicole Chen,[check in][0],[staff][-][p],,,,,,,,,,,
c50386,s1,"There was a problem in the toilet, and the water was stuck and it was water in the whole toilet after my wife took the shower",[toilet][-],[toilet][-],[shower][0],,,,,,,,,,
c60016,s4,The room service waiter was a Filipino too and was very kind and friendly,[room service waiter][+],,,,,,,,,,,,
c45000021,s2,Like The aircon was very hot even though I make it very low temperature,[aircon][-],,,,,,,,,,,,
c50124,s4,The staff are all helpful and polite,[staff][0],,,,,,,,,,,,
c37,s4,If I have a time will come to this hotel again,,,,,,,,,,,,,
c3516,s2,Upgraded to a big suite,[suite][0],,,,,,,,,,,,
c35,s3,"The hotel lobby is grand and opulent, but not appearing pretentious",[lobby][c],,,,,,,,,,,,
c50317,s11,"The pool was nice, but very busy as one of the two was being used for a private function",[pool][0],,,,,,,,,,,,
c50315,s5,Wouldn't take the buffet breakfast if I needed to pay separately,[buffet breakfast][-],,,,,,,,,,,,
c50223,s1,"I am a regular Sheraton customer in many parts of the world, but this Sheraton needs serious upgrade",[upgrade][-],,,,,,,,,,,,
c50711,s2,I had an allergy due to dust mites on the bed sheets,[bed sheets][-],,,,,,,,,,,,
c80065,s5,The pools were amazing,[pools][+],,,,,,,,,,,,
c4794,s6,you made the experience more pleasant :),[experience][+],,,,,,,,,,,,
c3516,s10,Breakfast average,[breakfast][0],,,,,,,,,,,,
c7702,s4,I want to say millions thanks to Eduardo,[staff][+][p],,,,,,,,,,,,
c841,s4,The staff at the health club found out it was our honeymoon even made up   a  heartwarming letter wishing us a good stay and many years of joy and happiness,[staff][+],[stay][+],,,,,,,,,,,
c832,s3,You can also use the ferry terminal at Cotai is only a 10 minute ride away and there is a shuttle,[shuttle][0],,,,,,,,,,,,
c60149,s8,bell boy allowed us to buy ferry tickets and waited patiently for us,[bell boy][+],,,,,,,,,,,,
c50192,s2,All three staff had a guest but we were next in line,[staff][0],,,,,,,,,,,,
c50103,s3,At least 2 people jump in front of the queue,,,,,,,,,,,,,
c50026,s10,safeguard is responsible since i saw him asking 2 children who play without adults' attendance,[safeguard][+],,,,,,,,,,,,
c9385,s6,"the only problem i had waswhen i wanted to check out at 6 am,the club staff were notavailable and had to use normal checkout and i think the girl was still training and so took her time checking us out but other than that it was just simply the best full stop",[check out][-],[staff][0],,,,,,,,,,,
c19966,s4,"However, to get from our room to the pool area took not kidding - 45mins walking",[room][0],[pool][0],,,,,,,,,,,
c6745,s3,"Once I finally found out the special check in area, it was so smooth and they were so welcoming that I immediately realized the stay would be fantastic",[check in][0],,,,,,,,,,,,
c6664,s3,"Later, we talked to another club lounge staff Miss Rebacca, she patiently explained the hotel some promotion packages",[staff][0],,,,,,,,,,,,
c17,s4,The room itself was very nice,[room][+],,,,,,,,,,,,
c7403,s8,"Even so, the room is amazing: spacious, comfortable, enjoyable, tidy, clean, and well maintained",[room][+],,,,,,,,,,,,
c9858,s5,"he told me I could have my room card at 3/F, so i didn't need to go to the lobby after swimming at the 3/F",[room card][0],[lobby][0],,,,,,,,,,,
c60137,s2,The room was above and beyond anything we could have imagined,[room][+],,,,,,,,,,,,
c6143,s10,Somebody needs to drive the fact to their front desk staff that hospitality is all about being pleasant and warm especially when we arrive after a long humid day,[front desk][+],,,,,,,,,,,,
c50404,s2,First impression was a chaotic lobby and long check in,[lobby][-],[check in][-],,,,,,,,,,,
c60018,s6,But real delightful experience was that a hotel staff brought in welcome tea soon after I walked around the room and started to admire the night sea view from the room,[hotel staff][+],[welcome tea][+],[sea view][+],[room][0],,,,,,,,,
c1183,s1,We enjoyed our our recent 2 night stay at the Sofitel,[stay][+],,,,,,,,,,,,
c60063,s3,The indoor pool is great when other hotels have closed outdoor pools for winter and it has fantastic views over to mainland Macau,[indoor pool][+],[outdoor pools][+],[views][+],,,,,,,,,,
c11949,s5,Check in and out is not prioritised for AccorPlus member,[check in][0],,,,,,,,,,,,
c2670,s5,"(when comparing to the experience at The Venetian last year on my birthday stay, the staff at reception just showing a face of ""birthday customer"" again without saying anything or even a smile was shown)  More than that, they\'ve arranged an upgrade for to the Suite for us",[experience][0],[staff][0],[reception][0],[upgrade][0],[suite][0],,,,,,,,
c50595,s4,"You make your own way to the elevators, no bell boy carries your bag or guides you in the right direction and it would be quite easy to get lost, this place is massive",[bell boy][-],,,,,,,,,,,,
c57,s4,"Windows restaurant is a great meeting place in the lobby for food drinks with outside dining, Four Seasons is just above and beyond",[window restaurant][+],lobby][0],[food][0],[drinks][0],,,,,,,,,
c50000,s5,Two power outlets at the table and one at bedside,[power outlets][0],[table][0],[bedside][0],,,,,,,,,,
c50127,s1,First time staying at a Sheraton Hotel and I must say it was just ok,,,,,,,,,,,,,
c50138,s6,Instead of the Club lounge we had access to a choice of 2 places for breakfast and in the evening a buffet restaurant which was excellent,[Club lounge][0],[breakfast][0],[buffet restaurant][+],,,,,,,,,,
c50294,s3,The room was generally clean but they did not maintain it so well,[room][-],,,,,,,,,,,,
c43,s5,Suits are designed and decorated very subtly keeping in view of unique style of Venetian and filled with all modern amenities,[design][+][u],[decoration][+][u],[amenity][+],,,,,,,,,,
c50328,s8,Lift machanic sound all night long,[Lift machanic][-],,,,,,,,,,,,
c42,s4,Check-in speed seemed to be exceedingly slow,[check in speed][-],,,,,,,,,,,,
c60075,s7,Indoor swimming pool is amazing at the 16th floor and the counter also offer free drinks which included fresh fruit juices,[Indoor swimming pool][+],[counter][+],,,,,,,,,,,
c59,s8,It was sunny when we got there so me and my mom decided to plunge to one of their pool on the afternoon,[pool][0],,,,,,,,,,,,
c50341,s2,It took over one hour to check in (this does not even include the queuing!) which was incredibly frustrating,[check in][-],,,,,,,,,,,,
c9867,s10,Ambience of the hotel interiors superb,[ambience][+],[interior][+],,,,,,,,,,,
c50256,s4,It's quite a long walk from where we being dropped off to the reception of the hotel,[reception][0],,,,,,,,,,,,
c8399,s4,"Food always good, no doubt to stay Sheraton in the future macau visit",[Food][+],,,,,,,,,,,,
c93,s6,"For the whole stay, I appreciate the fast speed and response of the housekeeping and customer service",[house keeping][+],[customer service][+],,,,,,,,,,,
c1195,s1,You know when you walk in the door and the hotel staff make you feel like you are their only guest,[staff][+],,,,,,,,,,,,
c11896,s2,The staff was extremely courteous and did everything to ensure our comfort and happiness,[staff][+],,,,,,,,,,,,
c19790,s13,The beds are cosy and luxurious,[beds][0],,,,,,,,,,,,
c50502,s11,"At reception, when staff asked for feedback, I related incident but receptionist did not apologize for bad service at all",[staff][0],[receptionist][-],[service][-],,,,,,,,,,
c22,s2,Any hotel a part of this complex is essentially the same as you can get from one to the next without stepping outdoors,[complex][0],,,,,,,,,,,,
c50150,s9,No plates at stations,[plates][-],,,,,,,,,,,,
c50666,s2,Maybe it's the gambling environment that makes all staff so disinterested and slow to act,[staff][-],,,,,,,,,,,,
c60092,s1,The Good -The rooms were very spacious and well designed,[rooms][+],,,,,,,,,,,,
c36,s3,"he hotel is not in the city center (Cotai), but you can easily get to the city by bus (take a free casion shuttle, a public bus or a taxi for less than 10 USD)",[shuttle bus][+],,,,,,,,,,,,
c21080,s1,The reception area was a mad house of guests checking in and out,[reception][-],[checking in][0],,,,,,,,,,,
c50593,s8,this kind of staff cannot be found in any service industry,[staff][-],,,,,,,,,,,,
c9858,s3,"as i knew some facilities would be closed at 6:30pm, we wanted to have our rooms first and didn't mind if our rooms were on diff floors",[facilities][0],[rooms][0],,,,,,,,,,,
c50421,s4,The entertainment playground is rather small with limited tables,[entertainment playground][-],,,,,,,,,,,,
c8,s3,"Anyway, be careful of taxis in Macau, they will charge you a lot (not using meter)",[taxi][0],,,,,,,,,,,,
c54,s2,The room was so cleanly when we check-in to the room,[room][+],,,,,,,,,,,,
c50139,s4,"We ate breakfast at the coffee shop Feast where despite having paid MOP$502 (AUD $80) for the two of us, we could not have been tempted to have more than just a coffee and a plate of fresh fruits",[breakfast][0],[coffee shop Feast][0],,,,,,,,,,,
c7340,s5,"Our room was great - a two bedroom family suite which had a well designed and comfortable main room for the adults, as well as a brilliantly designed kids room",[room][+],[suite][+],[main room][+],,,,,,,,,,
c14741,s14,I also like the L'Occitane bathroom amenities,[amenities][+],,,,,,,,,,,,
c20,s4,A great range of choices is provided in the lounge for breakfast each morning,[range of choice][+],[lounge][0],[breakfast][0],,,,,,,,,,
c60120,s1,"Altira Macau is located close enough to all the chaos, yet you feel completely at home in its large comfortable rooms and fantastic spa/changing rooms",[rooms][+],[spa][+],[changing rooms][+],,,,,,,,,,
c50249,s10,"Went for the breakfast, Please assigned a staff to make the pancake & waffles, Is terrible to let the guest do it",[breakfast][0],,,,,,,,,,,,
c50565,s6,I just feel so disappointed by being denied such simple request from the staff,[staff][-],,,,,,,,,,,,
c50699,s3,the facilities seems not new even they just opening not longtime,[facilities][-],,,,,,,,,,,,
c60056,s1,"The Hotel room was outstanding , was there to celebrate my birthday on a spa package  The Food at the Chinese Restaurant was Amazing  The Director of Room Alan Yu Sent me a Surprise Cake at 11:59pm That was a great gesture by him",[Food][+],[Director of Room][+],,,,,,,,,,,
c60001,s2,And this choice did not disappoint me but WOW me  All of the staff in Ritz Carlton Macau provides their excellent service,[service][+],,,,,,,,,,,,
c80063,s7,Have outdoor pools which is amazing from all the pool in Macau this one is unique and exciting,[outdoor pools][+],,,,,,,,,,,,
c80064,s3,"staff were very attentive, polite, and friendly",[staff][+],,,,,,,,,,,,
c20062,s3,"2nd tip is this, the food at cafe' deco is horrible, i can't believe a 5 star hotel serves that kind of food",[food][-],,,,,,,,,,,,
c50272,s4,We arrived early and they could not accomodate early check-in because the hotel was pretty full,[check-in][0],,,,,,,,,,,,
c6925,s2,"The booking I made included breakfast, Madagascar package",[booking][0],[breakfast][+],[Madagascar package][+],,,,,,,,,,
c4630,s2,Great experience I would come here again,[experience][+],,,,,,,,,,,,
c7468,s6,Sheraton has better restaurants (Xin and Bene) than what the other two competing hotels offer,[restaurants][0],,,,,,,,,,,,
c50257,s2,"However, the experience of checkout and breakfast is worst, where during the checkout only 2 staff on duty (along with 20 empty counter",[checkout][-],[breakfast][-],[checkout][-],[staff][-],,,,,,,,,
c50241,s3,Bathroom's water tap (shower area & bath tab) have lots of water scale,[Bathroom's water tap][-],[shower area][-],[bath tab][-],,,,,,,,,,
c50136,s6,The breakfast was at Xin and predominantly Chinese non vegetarian food,[breakfast][0],,,,,,,,,,,,
c60157,s8,One thing I would highly recommand is the infinity pool,[infinity pool][+],,,,,,,,,,,,
c50063,s4,Their staff is dealing with guests like robots - one comes and one goes- nothing more,[staff][-],,,,,,,,,,,,
c50426,s1,"Firstly, I arrived at 3pm to check in and there was a super long queue",[check in][0],[queue][-],,,,,,,,,,,
c60157,s10,The view is absoultely stunning,[view][+],,,,,,,,,,,,
c18421,s4,It is a very large hotel with lots of rooms,[rooms][0],,,,,,,,,,,,
c45000038,s2,The lobby is poorly thought out with adjacent checks invisible to each other; such that the staff can not see how many people were queuing,[lobby][-],[staff][-],,,,,,,,,,,
c50000,s2,The bathroom amenities like shower gel and shampoo are poor in quality,[bathroom amenities][-],[shower gel][-],[shampoo][-],,,,,,,,,,
c6383,s7,"The hotel hv a shopping mall and it is connected to others shopping mall of hotel like the Parisian, 4 season and the Venetian at this hotel which make us spending the whole day shopping in this area instead of going out",[shopping mall][0],,,,,,,,,,,,
c24,s1,i stayed at the club room,[club room][0],,,,,,,,,,,,
c11430,s5,"Upon entering our room, we immediately detected smoking scent despite our request for a non-smoking room",[smoking scent][-],[non-smoking room][0],,,,,,,,,,,
c60119,s7,Just go there and enjoy the view and of course the food,[view][+],,,,,,,,,,,,
c60116,s4,We had a room package that included breakfast in the room which is very good,[breakfast in the room][+],,,,,,,,,,,,
